V0	Vf	V_sent	D	dt
-3.591631	-6.356474	-6.400000	2737.759180	0.702526
-3.391491	-6.397413	-6.400000	2998.604688	0.725089
-3.203350	-6.389187	-6.400000	3045.649414	0.812322
-3.001780	-6.385156	-6.400000	3120.384961	0.746249
-2.781460	-6.370197	-6.400000	3187.229297	0.890579
-2.575577	-6.356709	-6.400000	3282.600195	0.814929
-2.402600	-6.396435	-6.400000	3434.828125	0.949516
-2.187624	-6.383029	-6.400000	3490.403320	0.919182
-1.982527	-6.390599	-6.400000	3608.869531	0.980115
-1.770105	-6.371650	-6.400000	3572.028906	1.059468
-1.596308	-6.359756	-6.400000	3605.852344	1.079728
-1.379011	-6.397923	-6.400000	3749.162109	1.229203
-1.192746	-6.394437	-6.400000	3779.996094	1.188371
-0.995839	-6.383521	-6.400000	3779.231250	1.179493
-0.796484	-6.376132	-6.400000	3798.142773	1.284278
-0.602672	-6.362715	-6.400000	3771.687305	1.252691
-0.376012	-6.389128	-6.400000	3848.502734	1.292345
-0.173704	-6.395603	-6.400000	3872.185742	1.441679
-0.000961	-6.373064	-6.400000	3814.800977	1.432985
-6.995397	-6.201937	-6.200000	1303.750781	0.238172
-6.801678	-6.205997	-6.200000	1000.251367	0.155109
-6.583861	-6.206395	-6.200000	813.301563	0.151727
-6.352180	-6.210386	-6.200000	610.829102	0.095360
-5.998193	-6.185179	-6.200000	547.671289	0.094977
-5.782396	-6.180486	-6.200000	794.738672	0.129441
-5.586486	-6.174296	-6.200000	957.591992	0.178592
-5.383650	-6.160324	-6.200000	1110.290234	0.222907
-5.173842	-6.193903	-6.200000	1341.781836	0.249421
-4.991361	-6.193810	-6.200000	1559.226953	0.317734
-4.801134	-6.183035	-6.200000	1673.903711	0.383079
-4.594174	-6.174093	-6.200000	1849.293359	0.375651
-4.393635	-6.154213	-6.200000	1964.696680	0.422061
-4.195580	-6.195321	-6.200000	2154.885547	0.493222
-3.983030	-6.188577	-6.200000	2331.571094	0.538728
-3.790448	-6.194776	-6.200000	2507.003516	0.521824
-3.591315	-6.176027	-6.200000	2535.340039	0.616723
-3.397409	-6.165269	-6.200000	2647.050391	0.625652
-3.191151	-6.195907	-6.200000	2843.297656	0.654660
-2.981073	-6.192204	-6.200000	2947.666406	0.732104
-2.791655	-6.180316	-6.200000	2975.070117	0.729842
-2.575226	-6.176935	-6.200000	3075.927734	0.856392
-2.389429	-6.165633	-6.200000	3145.943555	0.836881
-2.179995	-6.196441	-6.200000	3276.856445	0.849114
-2.002835	-6.190306	-6.200000	3319.009375	0.898995
-1.796144	-6.182220	-6.200000	3366.828516	0.932265
-1.589921	-6.177908	-6.200000	3436.342578	0.972081
-1.396706	-6.168175	-6.200000	3451.864258	1.097671
-1.177066	-6.197835	-6.200000	3553.496289	1.201082
-0.978355	-6.184904	-6.200000	3561.601758	1.206412
-0.796871	-6.183503	-6.200000	3564.543945	1.217309
-0.597152	-6.180287	-6.200000	3580.807031	1.223498
-0.389219	-6.178798	-6.200000	3592.632422	1.392377
-0.173668	-6.199716	-6.200000	3658.954297	1.310455
0.000000	-6.182326	-6.200000	3595.650781	1.360795
-6.995843	-6.001081	-6.000000	1481.625391	0.234415
