V0	Vf	V_sent	D	dt	triple_id	sample_id
6.964740	2.002733	2.000000	1616.738772	0.344412	386.000000	0.000000
2.538350	2.241562	2.200000	295.687287	0.113971	399.000000	0.000000
3.784637	2.218646	2.200000	575.822144	0.184989	405.000000	0.000000
5.360823	2.207222	2.200000	1015.949951	0.254035	413.000000	0.000000
5.755968	2.215554	2.200000	1225.993410	0.275964	415.000000	0.000000
5.943985	2.211548	2.200000	1230.327394	0.290007	416.000000	0.000000
6.158920	2.232462	2.200000	1269.052246	0.285066	417.000000	0.000000
6.346395	2.218004	2.200000	1363.199953	0.304996	418.000000	0.000000
6.533413	2.216146	2.200000	1473.423098	0.303034	419.000000	0.000000
6.939335	2.245611	2.200000	1527.629395	0.316998	421.000000	0.000000
3.181790	2.398252	2.400000	433.814880	0.144999	437.000000	0.000000
4.327053	2.411446	2.400000	763.834595	0.201006	443.000000	0.000000
4.552684	2.463636	2.400000	730.578369	0.201010	444.000000	0.000000
4.865010	2.420629	2.400000	886.841919	0.231002	446.000000	0.000000
5.176732	2.408935	2.400000	964.069336	0.245000	447.000000	0.000000
5.580286	2.405497	2.400000	1072.592774	0.262434	449.000000	0.000000
5.658933	2.427154	2.400000	1103.962891	0.260007	450.000000	0.000000
5.909479	2.396075	2.400000	1228.472168	0.272001	451.000000	0.000000
6.143601	2.397124	2.400000	1347.451661	0.283001	452.000000	0.000000
6.342453	2.436518	2.400000	1332.446291	0.273991	453.000000	0.000000
6.708648	2.446023	2.400000	1465.639404	0.300229	455.000000	0.000000
1.554857	2.545823	2.600000	375.948059	0.184999	465.000000	0.000000
2.948151	2.606134	2.600000	341.926453	0.127999	471.000000	0.000000
3.724318	2.628789	2.600000	560.242432	0.159039	475.000000	0.000000
3.973471	2.602364	2.600000	563.565674	0.174999	476.000000	0.000000
4.173931	2.611211	2.600000	705.878540	0.185004	477.000000	0.000000
4.572612	2.602005	2.600000	795.478882	0.216000	479.000000	0.000000
4.713037	2.618292	2.600000	823.940796	0.203000	480.000000	0.000000
5.279743	2.605320	2.600000	1012.609741	0.241035	483.000000	0.000000
5.571244	2.614530	2.600000	1034.583497	0.244107	484.000000	0.000000
5.949792	2.595392	2.600000	1275.580325	0.274140	486.000000	0.000000
6.125561	2.594803	2.600000	1377.489502	0.287116	487.000000	0.000000
6.731353	2.645689	2.600000	1411.386721	0.290000	490.000000	0.000000
3.182908	2.825729	2.800000	369.875122	0.115839	507.000000	0.000000
3.582723	2.830153	2.800000	451.935059	0.128417	509.000000	0.000000
3.748789	2.820863	2.800000	515.528320	0.144996	510.000000	0.000000
3.952645	2.850844	2.800000	534.421753	0.141002	511.000000	0.000000
4.564854	2.848356	2.800000	711.408325	0.186997	514.000000	0.000000
4.934058	2.794484	2.800000	898.406616	0.215000	516.000000	0.000000
5.548334	2.801949	2.800000	1055.135986	0.243000	519.000000	0.000000
5.697905	2.806729	2.800000	1160.909913	0.244001	520.000000	0.000000
5.930060	2.794592	2.800000	1215.834717	0.261000	521.000000	0.000000
6.174342	2.805599	2.800000	1283.215822	0.260003	522.000000	0.000000
6.318684	2.802838	2.800000	1381.906494	0.273998	523.000000	0.000000
6.499936	2.809150	2.800000	1415.940676	0.270005	524.000000	0.000000
6.732273	2.804778	2.800000	1417.973145	0.286004	525.000000	0.000000
6.981003	2.806469	2.800000	1536.042481	0.297998	526.000000	0.000000
0.548291	2.976583	3.000000	565.899617	0.346000	530.000000	0.000000
1.383603	2.928731	3.000000	511.847977	0.254999	534.000000	0.000000
1.764760	2.968058	3.000000	507.278122	0.233000	536.000000	0.000000
1.940427	2.958427	3.000000	487.522491	0.198998	537.000000	0.000000
2.140937	2.981269	3.000000	480.072235	0.185990	538.000000	0.000000
2.306612	2.949982	3.000000	420.063355	0.157991	539.000000	0.000000
2.687746	2.957615	3.000000	338.235626	0.115000	541.000000	0.000000
3.138852	3.004200	3.000000	374.637939	0.116009	542.000000	0.000000
3.377207	3.000785	3.000000	440.297180	0.114999	543.000000	0.000000
3.535899	2.994710	3.000000	498.398743	0.132003	544.000000	0.000000
3.776345	3.026363	3.000000	474.098267	0.126999	545.000000	0.000000
4.149701	3.020051	3.000000	623.596191	0.160006	547.000000	0.000000
4.378073	3.023413	3.000000	643.039429	0.159005	548.000000	0.000000
4.742739	3.004961	3.000000	721.502930	0.189001	550.000000	0.000000
4.980149	3.006378	3.000000	885.889160	0.204011	551.000000	0.000000
5.372403	3.016471	3.000000	1006.070070	0.213999	553.000000	0.000000
5.553219	3.009136	3.000000	1018.810549	0.227999	554.000000	0.000000
5.758901	3.024228	3.000000	1128.661133	0.230918	555.000000	0.000000
5.946517	3.000151	3.000000	1201.249757	0.241869	556.000000	0.000000
6.055704	3.033494	3.000000	1254.763428	0.243960	557.000000	0.000000
6.627143	3.012117	3.000000	1372.353762	0.272967	560.000000	0.000000
6.919626	3.040211	3.000000	1525.040039	0.287917	561.000000	0.000000
1.946643	3.178427	3.200000	585.291626	0.232214	572.000000	0.000000
2.182911	3.163338	3.200000	536.504608	0.212945	573.000000	0.000000
2.335188	3.181552	3.200000	482.890350	0.187003	574.000000	0.000000
3.744444	3.241033	3.200000	433.351135	0.130002	580.000000	0.000000
