V0		Vf		V_sent		D		dt		triple_id	considered_samples
0.050313	0.011602	0.000000	25.270142	0.024060	30.000000	0.000000	1.000000	2.000000
0.015087	0.010331	0.000000	20.648848	0.008180	48.000000	0.000000	1.000000	2.000000
0.010652	0.018823	0.000000	43.237347	0.007688	68.000000	0.000000	1.000000	2.000000
0.000288	0.017104	0.000000	19.712326	0.003192	70.000000	0.000000	1.000000	0.000000
0.013278	0.019049	0.000000	23.857481	0.007391	89.000000	0.000000	1.000000	2.000000
0.019108	0.014323	0.000000	55.676908	0.014275	95.000000	0.000000	1.000000	2.000000
0.003770	0.017548	0.000000	50.547467	0.015948	99.000000	0.000000	1.000000	2.000000
0.000271	0.031143	0.000000	6.201686	0.013612	100.000000	0.000000	1.000000	0.000000
0.036931	0.016242	0.000000	91.448258	0.009996	103.000000	0.000000	1.000000	2.000000
0.038976	0.006232	0.000000	82.623946	0.013591	105.000000	0.000000	1.000000	2.000000
0.010688	0.009448	0.000000	46.848900	0.007689	106.000000	0.000000	1.000000	2.000000
0.047709	0.029621	0.000000	50.754528	0.014524	126.000000	0.000000	1.000000	2.000000
0.021491	0.008960	0.000000	40.202460	0.008956	136.000000	0.000000	1.000000	2.000000
0.026470	0.021705	0.000000	87.017252	0.027284	138.000000	0.000000	1.000000	2.000000
0.014682	0.021547	0.000000	44.153087	0.020000	139.000000	0.000000	1.000000	0.000000
0.017440	0.016289	0.000000	35.824848	0.017083	166.000000	0.000000	1.000000	2.000000
0.011404	0.006845	0.000000	47.529402	0.009207	169.000000	0.000000	1.000000	2.000000
0.020775	0.012106	0.000000	18.972383	0.009293	173.000000	0.000000	1.000000	2.000000
0.009696	0.013923	0.000000	38.547856	0.013952	200.000000	0.000000	1.000000	2.000000
0.007919	0.012408	0.000000	50.781321	0.019283	201.000000	0.000000	1.000000	2.000000
0.042394	0.026298	0.000000	38.073933	0.018450	207.000000	0.000000	1.000000	2.000000
0.048244	0.012135	0.000000	45.708790	0.009914	209.000000	0.000000	1.000000	2.000000
0.015941	0.019232	0.000000	89.543007	0.010991	211.000000	0.000000	1.000000	2.000000
0.001263	0.009998	0.000000	33.462406	0.015600	224.000000	0.000000	1.000000	2.000000
0.000999	0.020032	0.000000	43.393492	0.007681	237.000000	0.000000	1.000000	2.000000
0.037757	0.012917	0.000000	56.946968	0.018122	239.000000	0.000000	1.000000	2.000000
0.019077	0.020096	0.000000	35.534604	0.021252	240.000000	0.000000	1.000000	2.000000
0.000862	0.016050	0.000000	82.398898	0.014394	241.000000	0.000000	1.000000	2.000000
0.000320	0.010852	0.000000	67.880264	0.005859	243.000000	0.000000	1.000000	2.000000
0.010328	0.008125	0.000000	41.373263	0.011984	246.000000	0.000000	1.000000	2.000000
0.025450	0.006076	0.000000	34.876456	0.025423	267.000000	0.000000	1.000000	2.000000
0.028841	0.010179	0.000000	25.856952	0.008642	270.000000	0.000000	1.000000	2.000000
0.000586	0.023089	0.000000	134.033334	0.035159	274.000000	0.000000	2.000000	0.000000
0.022870	0.003920	0.000000	16.371179	0.008394	275.000000	0.000000	1.000000	0.000000
0.001760	0.022904	0.000000	63.822468	0.013506	279.000000	0.000000	1.000000	2.000000
0.000657	0.001568	0.000000	4.647465	0.007083	280.000000	0.000000	1.000000	0.000000
0.028829	0.005976	0.000000	59.688782	0.017913	281.000000	0.000000	1.000000	2.000000
0.043938	0.002946	0.000000	30.623444	0.014054	298.000000	0.000000	1.000000	2.000000
0.000597	0.010607	0.000000	74.848711	0.010278	306.000000	0.000000	1.000000	2.000000
0.000852	0.021633	0.000000	22.059884	0.001411	307.000000	0.000000	2.000000	0.000000
0.024527	0.009188	0.000000	44.422517	0.006253	309.000000	0.000000	1.000000	2.000000
0.019833	0.017910	0.000000	75.532227	0.006998	310.000000	0.000000	1.000000	2.000000
0.004041	0.016268	0.000000	17.925570	0.014120	314.000000	0.000000	1.000000	0.000000
0.052076	0.015241	0.000000	38.070153	0.003805	315.000000	0.000000	1.000000	2.000000
0.036709	0.006321	0.000000	34.536896	0.013882	316.000000	0.000000	1.000000	2.000000
0.015885	0.002500	0.000000	37.484297	0.009301	336.000000	0.000000	1.000000	2.000000
0.024204	0.009135	0.000000	29.902804	0.007575	338.000000	0.000000	1.000000	2.000000
0.009395	0.014023	0.000000	67.792749	0.008952	340.000000	0.000000	1.000000	2.000000
0.030962	0.020340	0.000000	66.859300	0.015756	342.000000	0.000000	1.000000	2.000000
0.004254	0.003074	0.000000	28.800032	0.016141	347.000000	0.000000	1.000000	2.000000
0.039603	0.003371	0.000000	46.537066	0.014842	349.000000	0.000000	1.000000	2.000000
0.022533	0.008240	0.000000	45.924326	0.007262	350.000000	0.000000	1.000000	2.000000
0.001325	0.018555	0.000000	72.221867	0.015887	351.000000	0.000000	1.000000	2.000000
0.002629	0.023624	0.000000	64.750950	0.015086	370.000000	0.000000	1.000000	2.000000
0.039249	0.014916	0.000000	74.748407	0.020704	375.000000	0.000000	1.000000	2.000000
0.031357	0.024442	0.000000	87.109597	0.014547	376.000000	0.000000	1.000000	2.000000
0.000934	0.014372	0.000000	52.834146	0.022273	378.000000	0.000000	1.000000	2.000000
0.018756	0.020496	0.000000	9.970792	0.000753	379.000000	0.000000	1.000000	0.000000
0.028589	0.011746	0.000000	41.603681	0.008296	382.000000	0.000000	1.000000	2.000000
0.000163	0.006736	0.000000	53.825132	0.028322	383.000000	0.000000	1.000000	2.000000
0.046640	0.001955	0.000000	41.352313	0.015788	384.000000	0.000000	1.000000	2.000000
0.008552	0.027115	0.000000	106.664538	0.000677	385.000000	0.000000	1.000000	0.000000
0.048213	0.023601	0.000000	36.057519	0.008770	386.000000	0.000000	1.000000	2.000000
0.001516	0.022912	0.000000	54.531317	0.009253	399.000000	0.000000	1.000000	2.000000
0.000846	0.021177	0.000000	34.043244	0.007230	405.000000	0.000000	1.000000	2.000000
0.017863	0.033471	0.000000	68.441101	0.004697	413.000000	0.000000	1.000000	2.000000
0.029224	0.029581	0.000000	49.847845	0.011033	415.000000	0.000000	1.000000	2.000000
0.029747	0.012960	0.000000	62.625553	0.007940	416.000000	0.000000	1.000000	2.000000
0.031358	0.014307	0.000000	98.449762	0.014697	417.000000	0.000000	1.000000	2.000000
0.043052	0.021380	0.000000	70.210544	0.009164	418.000000	0.000000	1.000000	2.000000
0.005067	0.008772	0.000000	83.300345	0.012483	419.000000	0.000000	1.000000	2.000000
0.020064	0.003094	0.000000	76.440384	0.000010	421.000000	0.000000	1.000000	0.000000
0.000046	0.036565	0.000000	26.758678	0.009256	437.000000	0.000000	1.000000	2.000000
0.018063	0.016534	0.000000	81.528157	0.015612	443.000000	0.000000	1.000000	2.000000
0.006789	0.025354	0.000000	42.056713	0.011314	444.000000	0.000000	1.000000	0.000000
0.063785	0.014494	0.000000	33.412004	0.007063	446.000000	0.000000	1.000000	0.000000
0.012346	0.000310	0.000000	56.377005	0.003540	447.000000	0.000000	1.000000	0.000000
0.000305	0.027383	0.000000	20.338470	0.002427	449.000000	0.000000	1.000000	0.000000
0.042570	0.010632	0.000000	99.157113	0.023364	450.000000	0.000000	1.000000	2.000000
0.001428	0.014678	0.000000	38.739301	0.009896	451.000000	0.000000	1.000000	0.000000
0.037072	0.006034	0.000000	35.365681	0.012665	452.000000	0.000000	1.000000	2.000000
0.002988	0.013181	0.000000	61.422684	0.027792	453.000000	0.000000	1.000000	2.000000
0.016388	0.034324	0.000000	59.392331	0.013205	455.000000	0.000000	1.000000	2.000000
0.021683	0.006535	0.000000	37.139040	0.023164	465.000000	0.000000	1.000000	2.000000
0.005466	0.006772	0.000000	65.092645	0.008140	471.000000	0.000000	1.000000	2.000000
0.022138	0.011519	0.000000	6.457803	0.006652	475.000000	0.000000	1.000000	2.000000
0.048780	0.030487	0.000000	59.839955	0.006363	476.000000	0.000000	1.000000	2.000000
0.023496	0.006349	0.000000	56.101323	0.015889	477.000000	0.000000	1.000000	2.000000
0.027718	0.012771	0.000000	87.029413	0.011003	479.000000	0.000000	1.000000	2.000000
0.034420	0.035295	0.000000	68.943676	0.006806	480.000000	0.000000	1.000000	2.000000
0.047092	0.014301	0.000000	90.704481	0.002618	483.000000	0.000000	1.000000	2.000000
