V0	Vf	V_sent	D	dt	triple_id	sample_id
1.140000	3.760000	3.800000	6372.600000	0.014000	386.000000	0.000000
1.400000	3.760000	3.800000	6067.940000	0.012000	387.000000	0.000000
1.600000	3.760000	3.800000	5769.740000	0.012000	388.000000	0.000000
1.800000	3.760000	3.800000	5431.540000	0.010000	389.000000	0.000000
1.900000	3.760000	3.800000	5209.040000	0.011508	390.000000	0.000000
2.200000	3.760000	3.800000	4635.140000	0.007999	391.000000	0.000000
2.400000	3.760000	3.800000	4176.940000	0.007999	392.000000	0.000000
2.600000	3.760000	3.800000	3678.740000	0.006000	393.000000	0.000000
2.780000	3.760000	3.800000	3140.160000	0.005000	394.000000	0.000000
3.000000	3.760000	3.800000	2562.340000	0.003999	395.000000	0.000000
3.200000	3.760000	3.800000	1944.140000	0.003003	396.000000	0.000000
3.400000	3.760000	3.800000	1285.940000	0.002000	397.000000	0.000000
3.600000	3.760000	3.800000	587.740000	0.001999	398.000000	0.000000
4.000000	3.840000	3.800000	789.420000	0.001000	399.000000	0.000000
0.000000	3.960000	4.000000	7805.160000	0.021999	400.000000	0.000000
0.160000	3.960000	4.000000	7790.580000	0.021000	401.000000	0.000000
0.420000	3.960000	4.000000	7744.360000	0.019999	402.000000	0.000000
0.600000	3.960000	4.000000	7630.940000	0.019001	403.000000	0.000000
0.800000	3.960000	4.000000	7492.740000	0.017001	404.000000	0.000000
1.000000	3.960000	4.000000	7314.540000	0.015999	405.000000	0.000000
1.140000	3.960000	4.000000	7142.800000	0.015000	406.000000	0.000000
1.400000	3.960000	4.000000	6838.140000	0.013999	407.000000	0.000000
1.600000	3.960000	4.000000	6539.940000	0.013000	408.000000	0.000000
1.800000	3.960000	4.000000	6201.740000	0.010999	409.000000	0.000000
1.900000	3.960000	4.000000	5979.240000	0.012001	410.000000	0.000000
2.200000	3.960000	4.000000	5405.340000	0.010000	411.000000	0.000000
2.400000	3.960000	4.000000	4947.140000	0.007999	412.000000	0.000000
2.600000	3.960000	4.000000	4448.940000	0.008000	413.000000	0.000000
2.780000	3.960000	4.000000	3910.360000	0.006999	414.000000	0.000000
3.000000	3.960000	4.000000	3332.540000	0.005000	415.000000	0.000000
3.200000	3.960000	4.000000	2714.340000	0.004000	416.000000	0.000000
3.400000	3.960000	4.000000	2056.140000	0.003000	417.000000	0.000000
3.600000	3.960000	4.000000	1357.940000	0.002000	418.000000	0.000000
3.780000	3.960000	4.000000	619.360000	0.001000	419.000000	0.000000
0.160000	0.040000	0.000000	24.260000	0.001000	0.000000	1.000000
0.420000	0.040000	0.000000	82.440000	0.003001	1.000000	1.000000
0.600000	0.040000	0.000000	209.020000	0.002998	2.000000	1.000000
0.800000	0.040000	0.000000	358.820000	0.005001	3.000000	1.000000
1.000000	0.040000	0.000000	548.620000	0.006000	4.000000	1.000000
1.140000	0.040000	0.000000	728.880000	0.007001	5.000000	1.000000
1.400000	0.040000	0.000000	1048.220000	0.009001	6.000000	1.000000
1.600000	0.040000	0.000000	1358.020000	0.010000	7.000000	1.000000
1.800000	0.040000	0.000000	1707.820000	0.010000	8.000000	1.000000
1.900000	0.040000	0.000000	1936.520000	0.010999	9.000000	1.000000
2.200000	0.040000	0.000000	2527.420000	0.013000	10.000000	1.000000
2.400000	0.040000	0.000000	2997.220000	0.015000	11.000000	1.000000
2.600000	0.040000	0.000000	3507.020000	0.016000	12.000000	1.000000
2.780000	0.040000	0.000000	4056.440000	0.017000	13.000000	1.000000
3.000000	0.040000	0.000000	4646.620000	0.017999	14.000000	1.000000
3.200000	0.040000	0.000000	5276.420000	0.019000	15.000000	1.000000
3.400000	0.040000	0.000000	5946.220000	0.021001	16.000000	1.000000
3.600000	0.040000	0.000000	6656.020000	0.022002	17.000000	1.000000
3.780000	0.040000	0.000000	7405.440000	0.023001	18.000000	1.000000
4.000000	0.040000	0.000000	8195.620000	0.024999	19.000000	1.000000
0.000000	0.160000	0.200000	11.360000	0.001006	20.000000	1.000000
0.420000	0.240000	0.200000	52.640000	0.001003	21.000000	1.000000
0.600000	0.240000	0.200000	179.220000	0.002036	22.000000	1.000000
0.800000	0.240000	0.200000	329.020000	0.004028	23.000000	1.000000
1.000000	0.240000	0.200000	518.820000	0.005000	24.000000	1.000000
1.140000	0.240000	0.200000	699.080000	0.005988	25.000000	1.000000
1.400000	0.240000	0.200000	1018.420000	0.008000	26.000000	1.000000
1.600000	0.240000	0.200000	1328.220000	0.007994	27.000000	1.000000
1.800000	0.240000	0.200000	1678.020000	0.010000	28.000000	1.000000
1.900000	0.240000	0.200000	1906.720000	0.009999	29.000000	1.000000
2.200000	0.240000	0.200000	2497.620000	0.012997	30.000000	1.000000
2.400000	0.240000	0.200000	2967.420000	0.014000	31.000000	1.000000
2.600000	0.240000	0.200000	3477.220000	0.015001	32.000000	1.000000
2.780000	0.240000	0.200000	4026.640000	0.017049	33.000000	1.000000
3.000000	0.240000	0.200000	4616.820000	0.018000	34.000000	1.000000
3.200000	0.240000	0.200000	5246.620000	0.019001	35.000000	1.000000
3.400000	0.240000	0.200000	5916.420000	0.021000	36.000000	1.000000
3.600000	0.240000	0.200000	6626.220000	0.021000	37.000000	1.000000
3.780000	0.240000	0.200000	7375.640000	0.022999	38.000000	1.000000
4.000000	0.240000	0.200000	8165.820000	0.024011	39.000000	1.000000
0.000000	0.360000	0.400000	61.560000	0.002027	40.000000	1.000000
0.160000	0.360000	0.400000	46.980000	0.000971	41.000000	1.000000
0.600000	0.440000	0.400000	109.420000	0.001000	42.000000	1.000000
0.800000	0.440000	0.400000	259.220000	0.001986	43.000000	1.000000
1.000000	0.440000	0.400000	449.020000	0.003981	44.000000	1.000000
1.140000	0.440000	0.400000	629.280000	0.005000	45.000000	1.000000
1.400000	0.440000	0.400000	948.620000	0.006000	46.000000	1.000000
1.600000	0.440000	0.400000	1258.420000	0.008010	47.000000	1.000000
1.800000	0.440000	0.400000	1608.220000	0.009000	48.000000	1.000000
1.900000	0.440000	0.400000	1836.920000	0.010000	49.000000	1.000000
2.200000	0.440000	0.400000	2427.820000	0.012974	50.000000	1.000000
2.400000	0.440000	0.400000	2897.620000	0.012995	51.000000	1.000000
2.600000	0.440000	0.400000	3407.420000	0.013999	52.000000	1.000000
2.780000	0.440000	0.400000	3956.840000	0.016000	53.000000	1.000000
3.000000	0.440000	0.400000	4547.020000	0.017010	54.000000	1.000000
3.200000	0.440000	0.400000	5176.820000	0.018006	55.000000	1.000000
3.400000	0.440000	0.400000	5846.620000	0.020015	56.000000	1.000000
3.600000	0.440000	0.400000	6556.420000	0.021000	57.000000	1.000000
3.780000	0.440000	0.400000	7305.840000	0.022999	58.000000	1.000000
4.000000	0.440000	0.400000	8096.020000	0.024997	59.000000	1.000000
0.000000	0.560000	0.600000	151.760000	0.004003	60.000000	1.000000
0.160000	0.560000	0.600000	137.180000	0.003001	61.000000	1.000000
0.420000	0.560000	0.600000	90.960000	0.000999	62.000000	1.000000
0.800000	0.640000	0.600000	149.420000	0.001000	63.000000	1.000000
1.000000	0.640000	0.600000	339.220000	0.003000	64.000000	1.000000
1.140000	0.640000	0.600000	519.480000	0.004000	65.000000	1.000000
1.400000	0.640000	0.600000	838.820000	0.005000	66.000000	1.000000
1.600000	0.640000	0.600000	1148.620000	0.007000	67.000000	1.000000
1.800000	0.640000	0.600000	1498.420000	0.008000	68.000000	1.000000
1.900000	0.640000	0.600000	1727.120000	0.008987	69.000000	1.000000
2.200000	0.640000	0.600000	2318.020000	0.012000	70.000000	1.000000
2.400000	0.640000	0.600000	2787.820000	0.012002	71.000000	1.000000
2.600000	0.640000	0.600000	3297.620000	0.013000	72.000000	1.000000
2.780000	0.640000	0.600000	3847.040000	0.015000	73.000000	1.000000
3.000000	0.640000	0.600000	4437.220000	0.016000	74.000000	1.000000
3.200000	0.640000	0.600000	5067.020000	0.018000	75.000000	1.000000
3.400000	0.640000	0.600000	5736.820000	0.019017	76.000000	1.000000
3.600000	0.640000	0.600000	6446.620000	0.020025	77.000000	1.000000
3.780000	0.640000	0.600000	7196.040000	0.021037	78.000000	1.000000
4.000000	0.640000	0.600000	7986.220000	0.023001	79.000000	1.000000
0.000000	0.760000	0.800000	281.960000	0.005000	80.000000	1.000000
0.160000	0.760000	0.800000	267.380000	0.003015	81.000000	1.000000
0.420000	0.760000	0.800000	221.160000	0.003000	82.000000	1.000000
0.600000	0.760000	0.800000	107.740000	0.001011	83.000000	1.000000
1.000000	0.840000	0.800000	189.420000	0.000997	84.000000	1.000000
1.140000	0.840000	0.800000	369.680000	0.002000	85.000000	1.000000
1.400000	0.840000	0.800000	689.020000	0.004002	86.000000	1.000000
1.600000	0.840000	0.800000	998.820000	0.004991	87.000000	1.000000
1.800000	0.840000	0.800000	1348.620000	0.006999	88.000000	1.000000
1.900000	0.840000	0.800000	1577.320000	0.008000	89.000000	1.000000
2.200000	0.840000	0.800000	2168.220000	0.009010	90.000000	1.000000
2.400000	0.840000	0.800000	2638.020000	0.011011	91.000000	1.000000
2.600000	0.840000	0.800000	3147.820000	0.012177	92.000000	1.000000
2.780000	0.840000	0.800000	3697.240000	0.014001	93.000000	1.000000
3.000000	0.840000	0.800000	4287.420000	0.015995	94.000000	1.000000
3.200000	0.840000	0.800000	4917.220000	0.016000	95.000000	1.000000
3.400000	0.840000	0.800000	5587.020000	0.018000	96.000000	1.000000
3.600000	0.840000	0.800000	6296.820000	0.020000	97.000000	1.000000
3.780000	0.840000	0.800000	7046.240000	0.019997	98.000000	1.000000
4.000000	0.840000	0.800000	7836.420000	0.022000	99.000000	1.000000
0.000000	0.960000	1.000000	452.160000	0.007000	100.000000	1.000000
0.160000	0.960000	1.000000	437.580000	0.006000	101.000000	1.000000
0.420000	0.960000	1.000000	391.360000	0.005953	102.000000	1.000000
0.600000	0.960000	1.000000	277.940000	0.001999	103.000000	1.000000
0.800000	0.960000	1.000000	139.740000	0.001000	104.000000	1.000000
1.140000	1.040000	1.000000	179.880000	0.000974	105.000000	1.000000
1.400000	1.040000	1.000000	499.220000	0.003011	106.000000	1.000000
1.600000	1.040000	1.000000	809.020000	0.004970	107.000000	1.000000
1.800000	1.040000	1.000000	1158.820000	0.005002	108.000000	1.000000
1.900000	1.040000	1.000000	1387.520000	0.006999	109.000000	1.000000
2.200000	1.040000	1.000000	1978.420000	0.008971	110.000000	1.000000
2.400000	1.040000	1.000000	2448.220000	0.010000	111.000000	1.000000
2.600000	1.040000	1.000000	2958.020000	0.012000	112.000000	1.000000
2.780000	1.040000	1.000000	3507.440000	0.012001	113.000000	1.000000
3.000000	1.040000	1.000000	4097.620000	0.015015	114.000000	1.000000
3.200000	1.040000	1.000000	4727.420000	0.014997	115.000000	1.000000
3.400000	1.040000	1.000000	5397.220000	0.016999	116.000000	1.000000
3.600000	1.040000	1.000000	6107.020000	0.018984	117.000000	1.000000
3.780000	1.040000	1.000000	6856.440000	0.020002	118.000000	1.000000
4.000000	1.040000	1.000000	7646.620000	0.021027	119.000000	1.000000
0.000000	1.160000	1.200000	662.360000	0.007971	120.000000	1.000000
0.160000	1.160000	1.200000	647.780000	0.007001	121.000000	1.000000
0.420000	1.160000	1.200000	601.560000	0.006051	122.000000	1.000000
0.600000	1.160000	1.200000	488.140000	0.004000	123.000000	1.000000
0.800000	1.160000	1.200000	349.940000	0.003001	124.000000	1.000000
1.000000	1.160000	1.200000	171.740000	0.001001	125.000000	1.000000
1.400000	1.240000	1.200000	269.420000	0.002000	126.000000	1.000000
1.600000	1.240000	1.200000	579.220000	0.002997	127.000000	1.000000
1.800000	1.240000	1.200000	929.020000	0.004000	128.000000	1.000000
1.900000	1.240000	1.200000	1157.720000	0.005029	129.000000	1.000000
2.200000	1.240000	1.200000	1748.620000	0.006999	130.000000	1.000000
2.400000	1.240000	1.200000	2218.420000	0.008999	131.000000	1.000000
2.600000	1.240000	1.200000	2728.220000	0.010999	132.000000	1.000000
2.780000	1.240000	1.200000	3277.640000	0.011001	133.000000	1.000000
3.000000	1.240000	1.200000	3867.820000	0.013000	134.000000	1.000000
3.200000	1.240000	1.200000	4497.620000	0.014000	135.000000	1.000000
3.400000	1.240000	1.200000	5167.420000	0.016024	136.000000	1.000000
3.600000	1.240000	1.200000	5877.220000	0.017974	137.000000	1.000000
3.780000	1.240000	1.200000	6626.640000	0.018999	138.000000	1.000000
4.000000	1.240000	1.200000	7416.820000	0.019975	139.000000	1.000000
0.000000	1.360000	1.400000	912.560000	0.011001	140.000000	1.000000
0.160000	1.360000	1.400000	897.980000	0.008000	141.000000	1.000000
0.420000	1.360000	1.400000	851.760000	0.007986	142.000000	1.000000
0.600000	1.360000	1.400000	738.340000	0.005000	143.000000	1.000000
0.800000	1.360000	1.400000	600.140000	0.003986	144.000000	1.000000
1.000000	1.360000	1.400000	421.940000	0.002993	145.000000	1.000000
1.140000	1.360000	1.400000	250.200000	0.001019	146.000000	1.000000
1.600000	1.440000	1.400000	309.420000	0.001000	147.000000	1.000000
1.800000	1.440000	1.400000	659.220000	0.002990	148.000000	1.000000
1.900000	1.440000	1.400000	887.920000	0.003999	149.000000	1.000000
2.200000	1.440000	1.400000	1478.820000	0.007000	150.000000	1.000000
2.400000	1.440000	1.400000	1948.620000	0.006979	151.000000	1.000000
2.600000	1.440000	1.400000	2458.420000	0.008999	152.000000	1.000000
2.780000	1.440000	1.400000	3007.840000	0.011000	153.000000	1.000000
3.000000	1.440000	1.400000	3598.020000	0.012001	154.000000	1.000000
3.200000	1.440000	1.400000	4227.820000	0.013000	155.000000	1.000000
3.400000	1.440000	1.400000	4897.620000	0.016068	156.000000	1.000000
3.600000	1.440000	1.400000	5607.420000	0.015994	157.000000	1.000000
3.780000	1.440000	1.400000	6356.840000	0.018001	158.000000	1.000000
4.000000	1.440000	1.400000	7147.020000	0.020000	159.000000	1.000000
0.000000	1.560000	1.600000	1202.760000	0.012000	160.000000	1.000000
0.160000	1.560000	1.600000	1188.180000	0.011001	161.000000	1.000000
0.420000	1.560000	1.600000	1141.960000	0.009000	162.000000	1.000000
0.600000	1.560000	1.600000	1028.540000	0.006999	163.000000	1.000000
0.800000	1.560000	1.600000	890.340000	0.006000	164.000000	1.000000
1.000000	1.560000	1.600000	712.140000	0.004000	165.000000	1.000000
1.140000	1.560000	1.600000	540.400000	0.003000	166.000000	1.000000
1.400000	1.560000	1.600000	235.740000	0.000999	167.000000	1.000000
1.800000	1.640000	1.600000	349.420000	0.002010	168.000000	1.000000
1.900000	1.640000	1.600000	578.120000	0.002000	169.000000	1.000000
2.200000	1.640000	1.600000	1169.020000	0.005001	170.000000	1.000000
2.400000	1.640000	1.600000	1638.820000	0.005960	171.000000	1.000000
2.600000	1.640000	1.600000	2148.620000	0.008001	172.000000	1.000000
2.780000	1.640000	1.600000	2698.040000	0.010001	173.000000	1.000000
3.000000	1.640000	1.600000	3288.220000	0.010022	174.000000	1.000000
3.200000	1.640000	1.600000	3918.020000	0.011979	175.000000	1.000000
3.400000	1.640000	1.600000	4587.820000	0.014001	176.000000	1.000000
3.600000	1.640000	1.600000	5297.620000	0.015999	177.000000	1.000000
3.780000	1.640000	1.600000	6047.040000	0.017000	178.000000	1.000000
4.000000	1.640000	1.600000	6837.220000	0.018009	179.000000	1.000000
0.000000	1.760000	1.800000	1532.960000	0.013990	180.000000	1.000000
0.160000	1.760000	1.800000	1518.380000	0.011987	181.000000	1.000000
0.420000	1.760000	1.800000	1472.160000	0.011001	182.000000	1.000000
0.600000	1.760000	1.800000	1358.740000	0.009000	183.000000	1.000000
0.800000	1.760000	1.800000	1220.540000	0.007000	184.000000	1.000000
1.000000	1.760000	1.800000	1042.340000	0.005999	185.000000	1.000000
1.140000	1.760000	1.800000	870.600000	0.005002	186.000000	1.000000
1.400000	1.760000	1.800000	565.940000	0.002999	187.000000	1.000000
1.600000	1.760000	1.800000	267.740000	0.000999	188.000000	1.000000
1.900000	1.840000	1.800000	228.320000	0.000982	189.000000	1.000000
2.200000	1.840000	1.800000	819.220000	0.004011	190.000000	1.000000
2.400000	1.840000	1.800000	1289.020000	0.003994	191.000000	1.000000
2.600000	1.840000	1.800000	1798.820000	0.006017	192.000000	1.000000
2.780000	1.840000	1.800000	2348.240000	0.009024	193.000000	1.000000
3.000000	1.840000	1.800000	2938.420000	0.009001	194.000000	1.000000
3.200000	1.840000	1.800000	3568.220000	0.011000	195.000000	1.000000
3.400000	1.840000	1.800000	4238.020000	0.013000	196.000000	1.000000
3.600000	1.840000	1.800000	4947.820000	0.014000	197.000000	1.000000
3.780000	1.840000	1.800000	5697.240000	0.016009	198.000000	1.000000
4.000000	1.840000	1.800000	6487.420000	0.017011	199.000000	1.000000
0.000000	1.960000	2.000000	1903.160000	0.015989	200.000000	1.000000
0.160000	1.960000	2.000000	1888.580000	0.014000	201.000000	1.000000
0.420000	1.960000	2.000000	1842.360000	0.012962	202.000000	1.000000
0.600000	1.960000	2.000000	1728.940000	0.010993	203.000000	1.000000
0.800000	1.960000	2.000000	1590.740000	0.008999	204.000000	1.000000
1.000000	1.960000	2.000000	1412.540000	0.008001	205.000000	1.000000
1.140000	1.960000	2.000000	1240.800000	0.006000	206.000000	1.000000
1.400000	1.960000	2.000000	936.140000	0.004012	207.000000	1.000000
1.600000	1.960000	2.000000	637.940000	0.002978	208.000000	1.000000
1.800000	1.960000	2.000000	299.740000	0.001000	209.000000	1.000000
2.200000	2.040000	2.000000	429.420000	0.002000	210.000000	1.000000
2.400000	2.040000	2.000000	899.220000	0.002999	211.000000	1.000000
2.600000	2.040000	2.000000	1409.020000	0.004039	212.000000	1.000000
2.780000	2.040000	2.000000	1958.440000	0.006999	213.000000	1.000000
3.000000	2.040000	2.000000	2548.620000	0.007999	214.000000	1.000000
3.200000	2.040000	2.000000	3178.420000	0.010024	215.000000	1.000000
3.400000	2.040000	2.000000	3848.220000	0.011997	216.000000	1.000000
3.600000	2.040000	2.000000	4558.020000	0.012000	217.000000	1.000000
3.780000	2.040000	2.000000	5307.440000	0.015000	218.000000	1.000000
4.000000	2.040000	2.000000	6097.620000	0.015001	219.000000	1.000000
0.000000	2.160000	2.200000	2313.360000	0.017000	220.000000	1.000000
0.160000	2.160000	2.200000	2298.780000	0.015000	221.000000	1.000000
0.420000	2.160000	2.200000	2252.560000	0.015000	222.000000	1.000000
0.600000	2.160000	2.200000	2139.140000	0.013000	223.000000	1.000000
0.800000	2.160000	2.200000	2000.940000	0.011000	224.000000	1.000000
1.000000	2.160000	2.200000	1822.740000	0.009000	225.000000	1.000000
1.140000	2.160000	2.200000	1651.000000	0.008000	226.000000	1.000000
1.400000	2.160000	2.200000	1346.340000	0.006000	227.000000	1.000000
1.600000	2.160000	2.200000	1048.140000	0.005000	228.000000	1.000000
1.800000	2.160000	2.200000	709.940000	0.001999	229.000000	1.000000
1.900000	2.160000	2.200000	487.440000	0.002001	230.000000	1.000000
2.400000	2.240000	2.200000	469.420000	0.001000	231.000000	1.000000
2.600000	2.240000	2.200000	979.220000	0.004000	232.000000	1.000000
2.780000	2.240000	2.200000	1528.640000	0.005001	233.000000	1.000000
3.000000	2.240000	2.200000	2118.820000	0.006001	234.000000	1.000000
3.200000	2.240000	2.200000	2748.620000	0.008000	235.000000	1.000000
3.400000	2.240000	2.200000	3418.420000	0.010000	236.000000	1.000000
3.600000	2.240000	2.200000	4128.220000	0.011000	237.000000	1.000000
3.780000	2.240000	2.200000	4877.640000	0.012999	238.000000	1.000000
4.000000	2.240000	2.200000	5667.820000	0.015000	239.000000	1.000000
0.000000	2.360000	2.400000	2763.560000	0.019000	240.000000	1.000000
0.160000	2.360000	2.400000	2748.980000	0.018000	241.000000	1.000000
0.420000	2.360000	2.400000	2702.760000	0.017000	242.000000	1.000000
0.600000	2.360000	2.400000	2589.340000	0.015000	243.000000	1.000000
0.800000	2.360000	2.400000	2451.140000	0.013000	244.000000	1.000000
1.000000	2.360000	2.400000	2272.940000	0.011000	245.000000	1.000000
1.140000	2.360000	2.400000	2101.200000	0.010001	246.000000	1.000000
1.400000	2.360000	2.400000	1796.540000	0.008000	247.000000	1.000000
1.600000	2.360000	2.400000	1498.340000	0.006994	248.000000	1.000000
1.800000	2.360000	2.400000	1160.140000	0.004001	249.000000	1.000000
1.900000	2.360000	2.400000	937.640000	0.004000	250.000000	1.000000
2.200000	2.360000	2.400000	363.740000	0.002000	251.000000	1.000000
2.600000	2.440000	2.400000	509.420000	0.001000	252.000000	1.000000
2.780000	2.440000	2.400000	1058.840000	0.002999	253.000000	1.000000
3.000000	2.440000	2.400000	1649.020000	0.004000	254.000000	1.000000
3.200000	2.440000	2.400000	2278.820000	0.005999	255.000000	1.000000
3.400000	2.440000	2.400000	2948.620000	0.008000	256.000000	1.000000
3.600000	2.440000	2.400000	3658.420000	0.010001	257.000000	1.000000
3.780000	2.440000	2.400000	4407.840000	0.011001	258.000000	1.000000
4.000000	2.440000	2.400000	5198.020000	0.013000	259.000000	1.000000
0.000000	2.560000	2.600000	3253.760000	0.021999	260.000000	1.000000
0.160000	2.560000	2.600000	3239.180000	0.020999	261.000000	1.000000
0.420000	2.560000	2.600000	3192.960000	0.017998	262.000000	1.000000
0.600000	2.560000	2.600000	3079.540000	0.016000	263.000000	1.000000
0.800000	2.560000	2.600000	2941.340000	0.014000	264.000000	1.000000
1.000000	2.560000	2.600000	2763.140000	0.013001	265.000000	1.000000
1.140000	2.560000	2.600000	2591.400000	0.012000	266.000000	1.000000
1.400000	2.560000	2.600000	2286.740000	0.009009	267.000000	1.000000
1.600000	2.560000	2.600000	1988.540000	0.007999	268.000000	1.000000
1.800000	2.560000	2.600000	1650.340000	0.005999	269.000000	1.000000
1.900000	2.560000	2.600000	1427.840000	0.005000	270.000000	1.000000
2.200000	2.560000	2.600000	853.940000	0.002000	271.000000	1.000000
2.400000	2.560000	2.600000	395.740000	0.001000	272.000000	1.000000
2.780000	2.640000	2.600000	549.040000	0.002000	273.000000	1.000000
3.000000	2.640000	2.600000	1139.220000	0.003001	274.000000	1.000000
3.200000	2.640000	2.600000	1769.020000	0.005000	275.000000	1.000000
3.400000	2.640000	2.600000	2438.820000	0.007000	276.000000	1.000000
3.600000	2.640000	2.600000	3148.620000	0.007999	277.000000	1.000000
3.780000	2.640000	2.600000	3898.040000	0.010001	278.000000	1.000000
4.000000	2.640000	2.600000	4688.220000	0.012000	279.000000	1.000000
0.000000	2.760000	2.800000	3783.960000	0.023000	280.000000	1.000000
0.160000	2.760000	2.800000	3769.380000	0.022000	281.000000	1.000000
0.420000	2.760000	2.800000	3723.160000	0.020000	282.000000	1.000000
0.600000	2.760000	2.800000	3609.740000	0.018987	283.000000	1.000000
0.800000	2.760000	2.800000	3471.540000	0.017001	284.000000	1.000000
1.000000	2.760000	2.800000	3293.340000	0.015000	285.000000	1.000000
1.140000	2.760000	2.800000	3121.600000	0.014000	286.000000	1.000000
1.400000	2.760000	2.800000	2816.940000	0.012001	287.000000	1.000000
1.600000	2.760000	2.800000	2518.740000	0.010000	288.000000	1.000000
1.800000	2.760000	2.800000	2180.540000	0.008000	289.000000	1.000000
1.900000	2.760000	2.800000	1958.040000	0.008001	290.000000	1.000000
2.200000	2.760000	2.800000	1384.140000	0.005000	291.000000	1.000000
2.400000	2.760000	2.800000	925.940000	0.003001	292.000000	1.000000
2.600000	2.760000	2.800000	427.740000	0.002000	293.000000	1.000000
3.000000	2.840000	2.800000	589.420000	0.002000	294.000000	1.000000
3.200000	2.840000	2.800000	1219.220000	0.003001	295.000000	1.000000
3.400000	2.840000	2.800000	1889.020000	0.006000	296.000000	1.000000
3.600000	2.840000	2.800000	2598.820000	0.007000	297.000000	1.000000
3.780000	2.840000	2.800000	3348.240000	0.007999	298.000000	1.000000
4.000000	2.840000	2.800000	4138.420000	0.011000	299.000000	1.000000
0.000000	2.960000	3.000000	4354.160000	0.024999	300.000000	1.000000
0.160000	2.960000	3.000000	4339.580000	0.024999	301.000000	1.000000
0.420000	2.960000	3.000000	4293.360000	0.022000	302.000000	1.000000
0.600000	2.960000	3.000000	4179.940000	0.021001	303.000000	1.000000
0.800000	2.960000	3.000000	4041.740000	0.018001	304.000000	1.000000
1.000000	2.960000	3.000000	3863.540000	0.016999	305.000000	1.000000
1.140000	2.960000	3.000000	3691.800000	0.014999	306.000000	1.000000
1.400000	2.960000	3.000000	3387.140000	0.013000	307.000000	1.000000
1.600000	2.960000	3.000000	3088.940000	0.012001	308.000000	1.000000
1.800000	2.960000	3.000000	2750.740000	0.010001	309.000000	1.000000
1.900000	2.960000	3.000000	2528.240000	0.009000	310.000000	1.000000
2.200000	2.960000	3.000000	1954.340000	0.007000	311.000000	1.000000
2.400000	2.960000	3.000000	1496.140000	0.005001	312.000000	1.000000
2.600000	2.960000	3.000000	997.940000	0.003000	313.000000	1.000000
2.780000	2.960000	3.000000	459.360000	0.001000	314.000000	1.000000
3.200000	3.040000	3.000000	629.420000	0.002000	315.000000	1.000000
3.400000	3.040000	3.000000	1299.220000	0.003000	316.000000	1.000000
3.600000	3.040000	3.000000	2009.020000	0.004999	317.000000	1.000000
3.780000	3.040000	3.000000	2758.440000	0.008001	318.000000	1.000000
4.000000	3.040000	3.000000	3548.620000	0.007999	319.000000	1.000000
0.000000	3.160000	3.200000	4964.360000	0.027999	320.000000	1.000000
0.160000	3.160000	3.200000	4949.780000	0.027000	321.000000	1.000000
0.420000	3.160000	3.200000	4903.560000	0.025000	322.000000	1.000000
0.600000	3.160000	3.200000	4790.140000	0.023001	323.000000	1.000000
0.800000	3.160000	3.200000	4651.940000	0.019999	324.000000	1.000000
1.000000	3.160000	3.200000	4473.740000	0.019000	325.000000	1.000000
1.140000	3.160000	3.200000	4302.000000	0.019000	326.000000	1.000000
1.400000	3.160000	3.200000	3997.340000	0.016001	327.000000	1.000000
1.600000	3.160000	3.200000	3699.140000	0.013999	328.000000	1.000000
1.800000	3.160000	3.200000	3360.940000	0.012001	329.000000	1.000000
1.900000	3.160000	3.200000	3138.440000	0.010999	330.000000	1.000000
2.200000	3.160000	3.200000	2564.540000	0.008000	331.000000	1.000000
2.400000	3.160000	3.200000	2106.340000	0.006001	332.000000	1.000000
2.600000	3.160000	3.200000	1608.140000	0.005982	333.000000	1.000000
2.780000	3.160000	3.200000	1069.560000	0.004000	334.000000	1.000000
3.000000	3.160000	3.200000	491.740000	0.002000	335.000000	1.000000
3.400000	3.240000	3.200000	669.420000	0.001000	336.000000	1.000000
3.600000	3.240000	3.200000	1379.220000	0.004000	337.000000	1.000000
3.780000	3.240000	3.200000	2128.640000	0.005001	338.000000	1.000000
4.000000	3.240000	3.200000	2918.820000	0.006983	339.000000	1.000000
0.000000	3.360000	3.400000	5614.560000	0.031000	340.000000	1.000000
0.160000	3.360000	3.400000	5599.980000	0.028510	341.000000	1.000000
0.420000	3.360000	3.400000	5553.760000	0.027000	342.000000	1.000000
0.600000	3.360000	3.400000	5440.340000	0.025994	343.000000	1.000000
0.800000	3.360000	3.400000	5302.140000	0.023999	344.000000	1.000000
1.000000	3.360000	3.400000	5123.940000	0.022001	345.000000	1.000000
1.140000	3.360000	3.400000	4952.200000	0.020000	346.000000	1.000000
1.400000	3.360000	3.400000	4647.540000	0.019001	347.000000	1.000000
1.600000	3.360000	3.400000	4349.340000	0.016001	348.000000	1.000000
1.800000	3.360000	3.400000	4011.140000	0.014000	349.000000	1.000000
1.900000	3.360000	3.400000	3788.640000	0.014000	350.000000	1.000000
2.200000	3.360000	3.400000	3214.740000	0.011001	351.000000	1.000000
2.400000	3.360000	3.400000	2756.540000	0.009000	352.000000	1.000000
2.600000	3.360000	3.400000	2258.340000	0.008000	353.000000	1.000000
2.780000	3.360000	3.400000	1719.760000	0.005000	354.000000	1.000000
3.000000	3.360000	3.400000	1141.940000	0.004000	355.000000	1.000000
