V0	Vf	V_sent	D	dt	triple_id
0.000276	0.021401	0.000000	20.987632	0.021927	153.000000
0.036188	0.013651	0.000000	156.799121	0.016777	154.000000
0.042022	0.015022	0.000000	97.932302	0.021080	155.000000
0.018457	0.022481	0.000000	47.279213	0.014997	156.000000
0.003612	0.011459	0.000000	31.136399	0.016862	157.000000
0.025322	0.009698	0.000000	42.002475	0.016198	158.000000
0.000408	0.020988	0.000000	47.970154	0.249680	159.000000
0.025379	0.027992	0.000000	100.734599	0.036854	160.000000
0.013977	0.025332	0.000000	27.440473	0.007239	161.000000
0.000922	0.017813	0.000000	63.425538	0.015566	162.000000
0.012235	0.004791	0.000000	36.920011	0.015715	163.000000
0.000768	0.019583	0.000000	46.888098	0.021375	164.000000
0.035991	0.008960	0.000000	14.359196	0.015506	165.000000
0.051455	0.009870	0.000000	6.837893	0.018016	166.000000
0.000259	0.020002	0.000000	21.404059	0.008713	167.000000
0.041850	0.003231	0.000000	69.741022	0.017954	168.000000
0.049658	0.017937	0.000000	46.097511	0.008388	169.000000
0.007751	0.002411	0.000000	126.864454	0.015271	170.000000
0.002466	0.011156	0.000000	56.421383	0.018247	171.000000
0.053465	0.020471	0.000000	77.380709	0.006554	172.000000
0.001793	0.022760	0.000000	103.805954	0.007237	173.000000
0.020984	0.024250	0.000000	86.614125	0.021216	174.000000
0.011964	0.024298	0.000000	27.683902	0.013495	175.000000
0.000498	0.009756	0.000000	39.514327	0.010214	176.000000
0.029354	0.007589	0.000000	11.339651	0.009162	177.000000
0.010516	0.018974	0.000000	33.657044	0.008655	178.000000
0.000805	0.020694	0.000000	23.254540	0.008714	179.000000
0.008426	0.017527	0.000000	3.071900	0.006657	180.000000
0.005206	0.005297	0.000000	2.782175	0.015000	181.000000
0.019478	0.003730	0.000000	74.671995	0.018658	182.000000
0.008513	0.012460	0.000000	90.880452	0.012655	183.000000
0.028744	0.019071	0.000000	93.911427	0.014518	184.000000
0.028857	0.004455	0.000000	85.741443	0.011370	185.000000
0.000194	0.009581	0.000000	51.940876	0.021594	186.000000
0.002254	0.027503	0.000000	61.129720	0.019152	187.000000
