0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.233858	-0.233858	-0.233858	-0.233858	-0.207350	-0.143905	-0.082007	-0.059055	-0.059055	-0.059055	-0.032547	0.030899	0.092796	0.115748	0.115748	0.115748	0.143689	0.210564	0.275807	0.300000	0.300000	0.270268	0.270268	0.199106	0.129681	0.103937	0.103937	0.099280	0.099280	0.088134	0.077260	0.073228	0.073228	0.053526	0.006371	0.006371	-0.039634	-0.056693	-0.056693	-0.036274	0.012596	0.060273	0.060273	0.077953	0.077953	0.097297	0.143595	0.188763	0.205512	0.205512	0.205512	0.147122	0.007371	-0.128971	-0.179528	-0.179528	-0.148721	-0.148721	-0.074987	-0.003052	0.023622	0.023622	-0.012558	-0.099153	-0.099153	-0.183634	-0.214961	-0.214961	-0.145108	0.022079	0.022079	0.185187	0.245669	0.245669	0.165428	-0.026623	-0.213988	-0.213988	-0.283465	-0.283465	-0.246926	-0.159474	-0.074157	-0.042520	-0.042520	-0.042520	-0.017086	0.043787	0.103175	0.125197	0.125197	0.125197	0.086509	-0.006087	-0.096423	-0.129921	-0.129921	-0.077979	0.046339	0.046339	0.167625	0.212598	0.212598	0.170328	0.069159	0.069159	-0.029542	-0.066142	-0.066142	-0.031036	0.052986	0.134958	0.134958	0.165354	0.165354	0.171802	0.187235	0.202291	0.207874	0.207874	0.207874	0.175634	0.098471	0.023190	-0.004724	-0.004724	-0.004724	0.037187	0.137500	0.235364	0.271654	0.271654	0.271654	0.191412	-0.000639	-0.188003	-0.257480	-0.257480	-0.257480	-0.235987	-0.184545	-0.134358	-0.115748	-0.115748	-0.139032	-0.194761	-0.194761	-0.249131	-0.269291	-0.269291	-0.198005	-0.027389	-0.027389	0.139065	0.200787	0.200787	0.185026	0.147301	0.147301	0.110498	0.096850	0.096850	0.071775	0.011759	0.011759	-0.046792	-0.068504	-0.068504	-0.044145	0.014156	0.071035	0.071035	0.092126	0.092126	0.062394	-0.008768	-0.078193	-0.078193	-0.103937	-0.103937	-0.126147	-0.179304	-0.231163	-0.231163	-0.250394	-0.250394	-0.189496	-0.043743	0.098453	0.151181	0.151181	0.151181	0.151898	0.153612	0.155285	0.155906	0.155906	0.155906	0.160204	0.170493	0.180530	0.184252	0.184252	0.184252	0.157744	0.094298	0.032401	0.009449	0.009449	-0.025299	-0.108463	-0.108463	-0.189599	-0.219685	-0.219685	-0.175624	-0.070167	0.032716	0.032716	0.070866	0.070866	0.032537	-0.059202	-0.148702	-0.148702	-0.181890	-0.181890	-0.131739	-0.011707	0.105396	0.105396	0.148819	0.148819	0.110848	0.019966	-0.068697	-0.068697	-0.101575	-0.101575	-0.043901	0.094135	0.228804	0.228804	0.278740	0.278740	0.255814	0.200942	0.147410	0.127559	0.127559	0.127559	0.143679	0.182261	0.219901	0.233858	0.233858	0.233858	0.198394	0.113515	0.030706	0.000000	0.000000	0.000000	0.004299	0.014587	0.024624	0.028346	0.028346	0.064527	0.064527	0.151121	0.235602	0.266929	0.266929	0.197076	0.029889	0.029889	-0.133219	-0.193701	-0.193701	-0.190835	-0.183976	-0.177284	-0.177284	-0.174803	-0.174803	-0.104234	0.064668	0.229449	0.290551	0.290551	0.290551	0.204937	0.000025	-0.199886	-0.274016	-0.274016	-0.274016	-0.196282	-0.010233	0.171277	0.238583	0.238583	0.238583	0.191656	0.079340	-0.030235	-0.070866	-0.070866	-0.070866	-0.061552	-0.039261	-0.017513	-0.009449	-0.009449	-0.009449	0.017776	0.082936	0.146506	0.170079	0.170079	0.181900	0.210193	0.210193	0.237796	0.248031	0.248031	0.189283	0.048675	-0.088503	-0.088503	-0.139370	-0.139370	-0.123967	-0.087100	-0.051132	-0.037795	-0.037795	-0.037795	-0.015944	0.036356	0.087379	0.106299	0.106299	0.095194	0.095194	0.068616	0.042686	0.033071	0.033071	0.029847	0.022131	0.022131	0.014603	0.011811	0.011811	0.004647	-0.012501	-0.029230	-0.029230	-0.035433	-0.035433	-0.019671	0.018053	0.054857	0.068504	0.068504	0.068504	0.087131	0.131715	0.175210	0.191339	0.191339	0.191339	0.146203	0.038174	-0.067218	-0.106299	-0.106299	-0.133882	-0.133882	-0.199900	-0.264306	-0.288189	-0.288189	-0.248785	-0.154474	-0.154474	-0.062465	-0.028346	-0.028346	-0.061303	-0.140181	-0.140181	-0.217134	-0.245669	-0.245669	-0.210564	-0.126541	-0.044569	-0.044569	-0.014173	-0.014173	-0.044264	-0.116283	-0.186545	-0.186545	-0.212598	-0.212598	-0.205792	-0.189502	-0.173610	-0.167717	-0.167717	-0.167717	-0.120073	-0.006043	0.105205	0.146457	0.146457	0.146457	0.154338	0.173200	0.191602	0.198425	0.198425	0.142185	0.142185	0.007578	-0.123745	-0.172441	-0.172441	-0.160620	-0.160620	-0.132326	-0.104724	-0.094488	-0.094488	-0.087682	-0.071392	-0.055499	-0.055499	-0.049606	-0.049606	-0.062144	-0.092152	-0.121428	-0.121428	-0.132283	-0.132283	-0.091088	0.007509	0.103701	0.139370	0.139370	0.139370	0.135430	0.125999	0.116798	0.113386	0.113386	0.113386	0.082579	0.008845	-0.063090	-0.089764	-0.089764	-0.089764	-0.070778	-0.025338	0.018994	0.035433	0.035433	0.035433	0.017880	-0.024131	-0.065117	-0.080315	-0.080315	-0.113629	-0.113629	-0.193365	-0.271155	-0.300000	-0.300000	-0.221908	-0.035001	-0.035001	0.147345	0.214961	0.214961	0.172691	0.071521	0.071521	-0.027180	-0.063780	-0.063780	-0.012554	0.110050	0.229662	0.229662	0.274016	0.274016	0.240701	0.160966	0.083176	0.054331	0.054331	0.054331	0.011702	-0.090324	-0.189862	-0.226772	-0.226772	-0.208861	-0.208861	-0.165992	-0.124170	-0.108661	-0.108661	-0.136603	-0.203477	-0.203477	-0.268721	-0.292913	-0.292913	-0.209806	-0.010897	0.183160	0.183160	0.255118	0.255118	0.204967	0.084936	-0.032167	-0.032167	-0.075591	-0.075591	-0.040127	0.044753	0.127561	0.158268	0.158268	0.158268	0.115281	0.012397	-0.087977	-0.125197	-0.125197	-0.125197	-0.081852	0.021890	0.123100	0.160630	0.160630	0.160630	0.112628	-0.002259	-0.114343	-0.155906	-0.155906	-0.149458	-0.149458	-0.134025	-0.118969	-0.113386	-0.113386	-0.064310	0.053150	0.053150	0.167744	0.210236	0.210236	0.169041	0.070443	-0.025748	-0.025748	-0.061417	-0.061417	-0.060343	-0.057771	-0.055261	-0.054331	-0.054331	-0.054331	-0.037136	0.004018	0.044167	0.059055	0.059055	0.059055	0.016427	-0.085600	-0.185138	-0.222047	-0.222047	-0.222047	-0.178344	-0.073745	0.028302	0.066142	0.066142	0.066142	0.084769	0.129352	0.172848	0.188976	0.188976	0.188976	0.178230	0.152509	0.127415	0.118110	0.118110	0.133514	0.133514	0.170381	0.206348	0.219685	0.219685	0.189595	0.117575	0.117575	0.047314	0.021260	0.021260	0.025558	0.035847	0.045884	0.045884	0.049606	0.049606	0.085428	0.171165	0.254810	0.254810	0.285827	0.285827	0.271856	0.238419	0.205797	0.205797	0.193701	0.193701	0.176864	0.136568	0.097255	0.082677	0.082677	0.082677	0.037183	-0.071703	-0.177932	-0.217323	-0.217323	-0.149619	-0.149619	0.012424	0.170513	0.229134	0.229134	0.234507	0.234507	0.247368	0.259914	0.264567	0.264567	0.179310	0.179310	-0.024743	-0.223819	-0.297638	-0.297638	-0.269338	-0.201606	-0.201606	-0.135527	-0.111024	-0.111024	-0.093829	-0.052675	-0.012526	-0.012526	0.002362	0.002362	-0.038117	-0.134999	-0.229518	-0.264567	-0.264567	-0.264567	-0.242357	-0.189200	-0.137340	-0.118110	-0.118110	-0.099125	-0.099125	-0.053684	-0.009352	0.007087	0.007087	0.038968	0.115274	0.115274	0.189718	0.217323	0.217323	0.148186	-0.017286	-0.178721	-0.178721	-0.238583	-0.238583	-0.240016	-0.243445	-0.246791	-0.248031	-0.248031	-0.248031	-0.188925	-0.047459	0.090555	0.141732	0.141732	0.141732	0.098746	-0.004139	-0.104512	-0.141732	-0.141732	-0.121314	-0.121314	-0.072444	-0.024766	-0.007087	-0.007087	-0.032878	-0.094609	-0.154833	-0.154833	-0.177165	-0.177165	-0.180389	-0.188106	-0.195634	-0.198425	-0.198425	-0.198425	-0.155081	-0.051339	0.049872	0.087402	0.087402	0.087402	0.104954	0.146965	0.187952	0.203150	0.203150	0.165178	0.165178	0.074297	-0.014367	-0.047244	-0.047244	-0.051185	-0.051185	-0.060616	-0.069817	-0.073228	-0.073228	-0.059616	-0.059616	-0.027036	0.004749	0.016535	0.016535	-0.028600	-0.136629	-0.242022	-0.242022	-0.281102	-0.281102	-0.234534	-0.123076	-0.014337	-0.014337	0.025984	0.025984	0.008790	-0.032364	-0.072514	-0.087402	-0.087402	-0.087402	-0.098506	-0.125085	-0.151015	-0.160630	-0.160630	-0.160630	-0.161346	-0.163061	-0.164734	-0.165354	-0.165354	-0.165354	-0.144219	-0.093635	-0.044284	-0.025984	-0.025984	-0.051060	-0.051060	-0.111076	-0.169627	-0.191339	-0.191339	-0.156233	-0.072211	-0.072211	0.009761	0.040157	0.040157	0.015798	-0.042503	-0.042503	-0.099381	-0.120472	-0.120472	-0.121547	-0.124119	-0.126629	-0.127559	-0.127559	-0.127559	-0.121111	-0.105678	-0.090622	-0.085039	-0.085039	-0.085039	-0.027366	0.110671	0.245339	0.295276	0.295276	0.295276	0.218616	0.035139	-0.143861	-0.210236	-0.210236	-0.210236	-0.221699	-0.249135	-0.275901	-0.285827	-0.285827	-0.285827	-0.278304	-0.260299	-0.242734	-0.236220	-0.236220	-0.198249	-0.198249	-0.107368	-0.018704	0.014173	0.014173	0.023487	0.023487	0.045779	0.067526	0.075591	0.075591	0.103532	0.103532	0.170407	0.235650	0.259843	0.259843	0.214349	0.105463	-0.000767	-0.000767	-0.040157	-0.040157	-0.018664	0.032778	0.082965	0.082965	0.101575	0.101575	0.086888	0.051736	0.017441	0.004724	0.004724	0.004724	0.049144	0.155458	0.259177	0.297638	0.297638	0.297638	0.258950	0.166354	0.076017	0.042520	0.042520	0.042520	0.069744	0.134905	0.198475	0.222047	0.222047	0.211659	0.186795	0.186795	0.162538	0.153543	0.153543	0.098736	-0.032442	-0.160419	-0.160419	-0.207874	-0.207874	-0.140529	0.020657	0.177909	0.236220	0.236220	0.236220	0.225832	0.200968	0.176711	0.167717	0.167717	0.167717	0.120431	0.007259	-0.103153	-0.144094	-0.144094	-0.144094	-0.085346	0.055262	0.192440	0.243307	0.243307	0.243307	0.220739	0.166725	0.114029	0.094488	0.094488	0.124579	0.196598	0.196598	0.266860	0.292913	0.292913	0.258166	0.175001	0.093866	0.093866	0.063780	0.063780	0.042286	-0.009156	-0.059343	-0.077953	-0.077953	-0.077953	-0.106610	-0.175200	-0.242116	-0.266929	-0.266929	-0.266929	-0.261198	-0.247480	-0.234096	-0.229134	-0.229134	-0.229134	-0.156057	0.018846	0.189482	0.252756	0.252756	0.252756	0.220158	0.142137	0.066020	0.037795	0.037795	0.058214	0.058214	0.107084	0.154762	0.172441	0.172441	0.105096	0.105096	-0.056090	-0.213343	-0.271654	-0.271654	-0.269862	-0.265576	-0.265576	-0.261393	-0.259843	-0.259843	-0.202169	-0.064133	0.070536	0.120472	0.120472	0.120472	0.100412	0.052399	0.005558	-0.011811	-0.011811	-0.035812	-0.035812	-0.093256	-0.149298	-0.170079	-0.170079	-0.167571	-0.167571	-0.161570	-0.155714	-0.153543	-0.153543	-0.118079	-0.118079	-0.033200	0.049609	0.080315	0.080315	0.081031	0.081031	0.082746	0.084419	0.085039	0.085039	0.043844	-0.054753	-0.150945	-0.150945	-0.186614	-0.186614	-0.158673	-0.091798	-0.026555	-0.002362	-0.002362	-0.002362	0.037042	0.131353	0.223362	0.257480	0.257480	0.257480	0.225240	0.148077	0.072797	0.044882	0.044882	0.044882	-0.004194	-0.121654	-0.236248	-0.278740	-0.278740	-0.250441	-0.250441	-0.182709	-0.116629	-0.092126	-0.092126	-0.049856	0.051314	0.051314	0.150015	0.186614	0.186614	0.121776	-0.033408	-0.033408	-0.184805	-0.240945	-0.240945	-0.195809	-0.087781	0.017612	0.056693	0.056693	0.056693	0.057409	0.059124	0.060797	0.061417	0.061417	0.013416	0.013416	-0.101472	-0.213556	-0.255118	-0.255118	-0.246163	-0.224728	-0.224728	-0.203817	-0.196063	-0.196063	-0.184958	-0.158380	-0.132450	-0.132450	-0.122835	-0.122835	-0.119252	-0.110679	-0.102314	-0.099213	-0.099213	-0.099213	-0.087391	-0.059098	-0.031495	-0.021260	-0.021260	-0.021260	-0.042037	-0.091764	-0.140278	-0.158268	-0.158268	-0.162208	-0.162208	-0.171639	-0.180840	-0.184252	-0.184252	-0.187476	-0.195192	-0.202720	-0.202720	-0.205512	-0.205512	-0.182227	-0.126498	-0.072129	-0.072129	-0.051969	-0.051969	-0.088149	-0.174743	-0.259225	-0.290551	-0.290551	-0.290551	-0.239326	-0.116722	0.002891	0.047244	0.047244	0.047244	0.053692	0.069125	0.084181	0.089764	0.089764	0.089764	0.119854	0.191873	0.262135	0.288189	0.288189	0.286398	0.286398	0.282111	0.277929	0.276378	0.276378	0.253094	0.253094	0.197365	0.142995	0.122835	0.122835	0.073758	-0.043701	-0.043701	-0.158295	-0.200787	-0.200787	-0.155293	-0.046407	0.059822	0.059822	0.099213	0.099213	0.087033	0.057883	0.029443	0.018898	0.018898	0.018898	0.043257	0.101558	0.158436	0.179528	0.179528	0.172363	0.172363	0.155216	0.138487	0.132283	0.132283	0.083565	0.083565	-0.033037	-0.146794	-0.188976	-0.188976	-0.198648	-0.221797	-0.221797	-0.244381	-0.252756	-0.252756	-0.234845	-0.191976	-0.150154	-0.150154	-0.134646	-0.134646	-0.087719	0.024597	0.134172	0.134172	0.174803	0.174803	0.144713	0.072694	0.002432	-0.023622	-0.023622	-0.023622	0.014349	0.105230	0.193894	0.226772	0.226772	0.233220	0.233220	0.248652	0.263708	0.269291	0.269291	0.245291	0.187847	0.187847	0.131805	0.111024	0.111024	0.114964	0.124395	0.124395	0.133596	0.137008	0.137008	0.101544	0.016664	-0.066144	-0.066144	-0.096850	-0.096850	-0.084671	-0.055520	-0.027081	-0.016535	-0.016535	-0.016535	0.002450	0.047891	0.092223	0.108661	0.108661	0.108661	0.087526	0.036942	-0.012409	-0.030709	-0.030709	-0.030709	-0.032858	-0.038002	-0.043021	-0.044882	-0.044882	-0.030195	-0.030195	0.004957	0.039252	0.051969	0.051969	0.073820	0.126119	0.126119	0.177143	0.196063	0.196063	0.141613	0.011293	-0.115847	-0.115847	-0.162992	-0.162992	-0.111408	0.012053	0.132502	0.177165	0.177165	0.177165	0.188270	0.214849	0.240779	0.250394	0.250394	0.250394	0.191646	0.051037	-0.086141	-0.137008	-0.137008	-0.128769	-0.109049	-0.109049	-0.089811	-0.082677	-0.082677	-0.107036	-0.165337	-0.165337	-0.222216	-0.243307	-0.243307	-0.237217	-0.222642	-0.208422	-0.208422	-0.203150	-0.203150	-0.152641	-0.031751	0.086188	0.086188	0.129921	0.129921	0.068307	-0.079160	-0.223030	-0.276378	-0.276378	-0.276378	-0.279244	-0.286103	-0.292794	-0.295276	-0.295276	-0.295276	-0.273424	-0.221125	-0.170101	-0.151181	-0.151181	-0.151181	-0.093149	0.045744	0.181249	0.231496	0.231496	0.231496	0.236153	0.247299	0.258173	0.262205	0.262205	0.200233	0.200233	0.051908	-0.092798	-0.146457	-0.146457	-0.159353	-0.190218	-0.220330	-0.220330	-0.231496	-0.231496	-0.153762	0.032287	0.213797	0.281102	0.281102	0.281102	0.204443	0.020966	-0.158034	-0.224409	-0.224409	-0.224409	-0.162796	-0.015328	0.128541	0.181890	0.181890	0.158964	0.158964	0.104092	0.050559	0.030709	0.030709	0.069038	0.069038	0.160777	0.250277	0.283465	0.283465	0.235463	0.120576	0.120576	0.008491	-0.033071	-0.033071	-0.006204	0.058098	0.058098	0.120832	0.144094	0.144094	0.142662	0.139232	0.135886	0.135886	0.134646	0.134646	0.074465	-0.069573	-0.210097	-0.262205	-0.262205	-0.262205	-0.188411	-0.011793	0.160515	0.224409	0.224409	0.224409	0.187513	0.099204	0.013049	-0.018898	-0.018898	-0.018898	0.008685	0.074703	0.139109	0.162992	0.162992	0.162992	0.174813	0.203107	0.230709	0.240945	0.240945	0.240945	0.181839	0.040373	-0.097642	-0.148819	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
