V0	Vf	V_sent	D	dt	triple_id	sample_id
1.314246	0.628296	0.600000	213.884033	0.198999	36.000000	1.000000
1.582908	0.634250	0.600000	275.047607	0.233001	37.000000	1.000000
1.804622	0.639318	0.600000	343.116943	0.273000	38.000000	1.000000
2.004599	0.645258	0.600000	418.152100	0.300146	39.000000	1.000000
0.000000	0.789345	0.800000	72.677246	0.215002	40.000000	1.000000
0.203639	0.768412	0.800000	72.839355	0.155001	41.000000	1.000000
0.329935	0.774491	0.800000	73.458984	0.129002	42.000000	1.000000
0.590511	0.778959	0.800000	66.916504	0.099996	43.000000	1.000000
0.909635	0.820296	0.800000	93.057617	0.100641	44.000000	1.000000
1.201704	0.821776	0.800000	159.644531	0.128997	45.000000	1.000000
1.381862	0.824178	0.800000	169.799316	0.173000	46.000000	1.000000
1.604572	0.828250	0.800000	253.819092	0.200998	47.000000	1.000000
1.804534	0.834256	0.800000	321.707275	0.247000	48.000000	1.000000
1.914835	0.839375	0.800000	396.521484	0.258119	49.000000	1.000000
0.000000	0.993447	1.000000	124.680664	0.256996	50.000000	1.000000
0.140871	0.961680	1.000000	105.181152	0.200999	51.000000	1.000000
0.393024	0.968418	1.000000	106.181641	0.157571	52.000000	1.000000
0.604280	1.004467	1.000000	116.805176	0.156004	53.000000	1.000000
0.704532	0.978950	1.000000	100.307617	0.101992	54.000000	1.000000
1.108088	0.995737	1.000000	129.678711	0.102000	55.000000	1.000000
1.381862	1.021796	1.000000	166.324219	0.129004	56.000000	1.000000
1.601731	1.024044	1.000000	199.776123	0.157999	57.000000	1.000000
1.713745	1.028292	1.000000	263.839355	0.198999	58.000000	1.000000
1.914835	1.034291	1.000000	368.434814	0.230001	59.000000	1.000000
0.000000	1.188697	1.200000	150.188965	0.284003	60.000000	1.000000
0.194630	1.153922	1.200000	143.688965	0.226578	61.000000	1.000000
0.404216	1.161671	1.200000	145.143066	0.201003	62.000000	1.000000
0.527948	1.203521	1.200000	159.623047	0.169992	63.000000	1.000000
0.779179	1.174488	1.200000	126.761719	0.129999	64.000000	1.000000
1.001787	1.178956	1.200000	106.909668	0.085001	65.000000	1.000000
1.401652	1.220264	1.200000	132.997070	0.099000	66.000000	1.000000
1.511571	1.221824	1.200000	193.040771	0.129000	67.000000	1.000000
1.801663	1.224167	1.200000	259.799316	0.159000	68.000000	1.000000
2.004489	1.228254	1.200000	300.488770	0.200001	69.000000	1.000000
0.000000	1.350784	1.400000	199.256836	0.314598	70.000000	1.000000
0.193590	1.397609	1.400000	211.903809	0.285002	71.000000	1.000000
0.404216	1.400084	1.400000	207.102539	0.231176	72.000000	1.000000
0.604280	1.361677	1.400000	175.144043	0.187002	73.000000	1.000000
0.704532	1.368444	1.400000	172.913086	0.172002	74.000000	1.000000
0.906369	1.374509	1.400000	153.481445	0.127998	75.000000	1.000000
1.108088	1.404142	1.400000	150.354492	0.102000	76.000000	1.000000
1.604572	1.420262	1.400000	126.330322	0.087003	77.000000	1.000000
1.804622	1.421793	1.400000	189.643799	0.127988	78.000000	1.000000
1.914835	1.424202	1.400000	259.815918	0.160001	79.000000	1.000000
0.000000	1.589851	1.600000	256.809570	0.356000	80.000000	1.000000
0.203639	1.594260	1.600000	266.264648	0.329000	81.000000	1.000000
0.329935	1.597615	1.600000	268.618652	0.270994	82.000000	1.000000
0.579261	1.553919	1.600000	237.018066	0.245121	83.000000	1.000000
0.780541	1.561683	1.600000	225.158691	0.186001	84.000000	1.000000
1.001874	1.568406	1.600000	222.843750	0.171013	85.000000	1.000000
1.181065	1.574470	1.600000	180.094238	0.128999	86.000000	1.000000
1.309603	1.604133	1.600000	173.686523	0.101001	87.000000	1.000000
1.801663	1.620268	1.600000	172.998047	0.099003	88.000000	1.000000
1.984560	1.621799	1.600000	246.324463	0.144000	89.000000	1.000000
0.000000	1.785653	1.800000	317.135742	0.385554	90.000000	1.000000
0.203726	1.790531	1.800000	326.915527	0.356003	91.000000	1.000000
0.404216	1.794251	1.800000	329.611328	0.302999	92.000000	1.000000
0.527948	1.774747	1.800000	355.313477	0.302000	93.000000	1.000000
0.704532	1.753969	1.800000	283.762695	0.230000	94.000000	1.000000
0.939620	1.761674	1.800000	265.146484	0.200000	95.000000	1.000000
1.201704	1.768419	1.800000	219.508545	0.158300	96.000000	1.000000
1.401798	1.774469	1.800000	183.413818	0.126990	97.000000	1.000000
1.582908	1.778944	1.800000	166.921387	0.098004	98.000000	1.000000
1.945401	1.820274	1.800000	193.008789	0.102998	99.000000	1.000000
0.000000	1.980078	2.000000	383.725098	0.428095	100.000000	1.000000
0.203639	1.986069	2.000000	393.777344	0.386011	101.000000	1.000000
0.404216	1.990536	2.000000	396.929199	0.341000	102.000000	1.000000
0.504834	1.994264	2.000000	393.014404	0.327161	103.000000	1.000000
0.801927	1.997604	2.000000	368.566406	0.271011	104.000000	1.000000
0.909635	1.953960	2.000000	330.423340	0.228006	105.000000	1.000000
1.181065	1.961672	2.000000	305.158691	0.199862	106.000000	1.000000
1.381862	1.968418	2.000000	272.856689	0.173003	107.000000	1.000000
1.511571	1.974497	2.000000	233.477539	0.129002	108.000000	1.000000
1.801663	1.978942	2.000000	186.910889	0.087000	109.000000	1.000000
0.143200	0.020288	0.000000	13.220703	0.100152	0.000000	2.000000
0.404216	0.021782	0.000000	33.194824	0.129018	1.000000	2.000000
0.590511	0.024169	0.000000	59.990234	0.170004	2.000000	2.000000
0.779179	0.028212	0.000000	93.987305	0.202000	3.000000	2.000000
1.001874	0.034247	0.000000	135.094238	0.229271	4.000000	2.000000
1.181065	0.039389	0.000000	183.138184	0.274003	5.000000	2.000000
1.404596	0.045336	0.000000	238.158691	0.291998	6.000000	2.000000
1.604572	-0.003472	0.000000	300.470703	0.370004	7.000000	2.000000
1.801663	0.003706	0.000000	369.505859	0.400999	8.000000	2.000000
2.004599	0.005954	0.000000	445.874023	0.417000	9.000000	2.000000
0.000000	0.177667	0.200000	7.096680	0.099559	10.000000	2.000000
0.334285	0.220279	0.200000	33.036133	0.099002	11.000000	2.000000
0.527948	0.221802	0.200000	59.689941	0.129999	12.000000	2.000000
0.779179	0.224146	0.200000	93.140625	0.168511	13.000000	2.000000
0.980166	0.228247	0.200000	133.830078	0.197999	14.000000	2.000000
1.181065	0.234282	0.200000	181.716309	0.231007	15.000000	2.000000
1.404596	0.239226	0.200000	236.448975	0.261166	16.000000	2.000000
1.601731	0.245232	0.200000	298.147949	0.287002	17.000000	2.000000
1.713745	0.201002	0.200000	370.360352	0.344598	18.000000	2.000000
1.986479	0.203829	0.200000	446.010498	0.385003	19.000000	2.000000
0.000000	0.390109	0.400000	22.796875	0.141998	20.000000	2.000000
0.140871	0.378962	0.400000	26.944336	0.100000	21.000000	2.000000
0.604280	0.395734	0.400000	59.622070	0.102001	22.000000	2.000000
0.801927	0.421779	0.400000	86.310059	0.130006	23.000000	2.000000
0.906369	0.424196	0.400000	126.533203	0.171000	24.000000	2.000000
1.204634	0.428224	0.400000	173.815918	0.199999	25.000000	2.000000
1.309603	0.434325	0.400000	228.445557	0.226999	26.000000	2.000000
1.511571	0.439400	0.400000	263.145264	0.270561	27.000000	2.000000
1.713745	0.445333	0.400000	358.226562	0.304001	28.000000	2.000000
2.001632	0.400949	0.400000	406.942139	0.345998	29.000000	2.000000
0.000000	0.589749	0.600000	44.302246	0.186000	30.000000	2.000000
0.194630	0.574486	0.600000	46.752441	0.129000	31.000000	2.000000
0.404216	0.578953	0.600000	40.240723	0.086004	32.000000	2.000000
0.804579	0.620246	0.600000	72.995605	0.100084	33.000000	2.000000
0.980166	0.621784	0.600000	112.989746	0.128001	34.000000	2.000000
1.108088	0.624201	0.600000	159.865723	0.172995	35.000000	2.000000
1.404596	0.628237	0.600000	190.482422	0.186015	36.000000	2.000000
1.601731	0.634228	0.600000	275.031738	0.228001	37.000000	2.000000
1.801663	0.597864	0.600000	323.037598	0.270005	38.000000	2.000000
1.914835	0.645280	0.600000	418.163330	0.305062	39.000000	2.000000
0.001538	0.789345	0.800000	72.677246	0.213999	40.000000	2.000000
0.203639	0.768412	0.800000	72.846191	0.157008	41.000000	2.000000
0.329935	0.774491	0.800000	73.458984	0.128003	42.000000	2.000000
0.604529	0.778959	0.800000	66.909180	0.101006	43.000000	2.000000
0.980166	0.820267	0.800000	93.008301	0.100007	44.000000	2.000000
1.181065	0.821776	0.800000	159.656250	0.129995	45.000000	2.000000
1.384308	0.824163	0.800000	193.142090	0.172006	46.000000	2.000000
1.601731	0.828250	0.800000	253.816895	0.201793	47.000000	2.000000
1.784056	0.834248	0.800000	321.712646	0.243003	48.000000	2.000000
2.004489	0.839221	0.800000	396.461426	0.271003	49.000000	2.000000
0.000000	0.951060	1.000000	96.748535	0.232133	50.000000	2.000000
0.203639	0.961680	1.000000	105.148437	0.199996	51.000000	2.000000
0.334285	0.968447	1.000000	106.218262	0.158130	52.000000	2.000000
0.527948	0.974497	1.000000	100.127441	0.113977	53.000000	2.000000
0.704532	0.978994	1.000000	73.589844	0.087001	54.000000	2.000000
1.183336	1.020258	1.000000	112.996582	0.101001	55.000000	2.000000
1.401798	1.021774	1.000000	166.311768	0.130000	56.000000	2.000000
1.511571	1.024206	1.000000	226.529785	0.157001	57.000000	2.000000
1.785770	1.028263	1.000000	263.821533	0.185998	58.000000	2.000000
1.919039	1.034305	1.000000	368.436035	0.225998	59.000000	2.000000
0.000000	1.188697	1.200000	150.188965	0.275002	60.000000	2.000000
0.193590	1.153908	1.200000	143.688477	0.229998	61.000000	2.000000
0.391164	1.161671	1.200000	145.143066	0.200997	62.000000	2.000000
0.604280	1.168424	1.200000	139.516602	0.158005	63.000000	2.000000
0.804579	1.204473	1.200000	146.806641	0.140002	64.000000	2.000000
0.981894	1.178956	1.200000	106.921387	0.100999	65.000000	2.000000
1.381862	1.220264	1.200000	133.008789	0.098998	66.000000	2.000000
1.604616	1.213452	1.200000	186.256592	0.141996	67.000000	2.000000
1.713745	1.224094	1.200000	229.796143	0.159006	68.000000	2.000000
1.919039	1.228291	1.200000	333.881104	0.204001	69.000000	2.000000
0.000000	1.388263	1.400000	199.256836	0.311003	70.000000	2.000000
0.140871	1.397623	1.400000	208.574707	0.274590	71.000000	2.000000
0.404216	1.353928	1.400000	190.359863	0.217001	72.000000	2.000000
0.579261	1.361677	1.400000	185.157715	0.187996	73.000000	2.000000
0.801927	1.403527	1.400000	182.906738	0.173045	74.000000	2.000000
1.004584	1.374465	1.400000	153.415527	0.129003	75.000000	2.000000
1.181065	1.378947	1.400000	126.921387	0.098698	76.000000	2.000000
1.604616	1.420262	1.400000	152.997559	0.099997	77.000000	2.000000
1.784056	1.421793	1.400000	219.657227	0.129003	78.000000	2.000000
2.004489	1.424173	1.400000	293.143311	0.174369	79.000000	2.000000
0.000000	1.589851	1.600000	256.809570	0.362595	80.000000	2.000000
0.140871	1.603943	1.600000	289.642090	0.319003	81.000000	2.000000
0.401315	1.597615	1.600000	268.566895	0.283999	82.000000	2.000000
0.527948	1.553948	1.600000	227.032227	0.225839	83.000000	2.000000
0.780541	1.561683	1.600000	225.158691	0.206000	84.000000	2.000000
0.906369	1.603518	1.600000	232.977539	0.174000	85.000000	2.000000
1.201704	1.574485	1.600000	180.083008	0.126996	86.000000	2.000000
1.401798	1.578953	1.600000	123.574219	0.099001	87.000000	2.000000
1.804534	1.620268	1.600000	142.997559	0.086006	88.000000	2.000000
2.001632	1.595234	1.600000	272.925293	0.141995	89.000000	2.000000
0.000000	1.786268	1.800000	317.270020	0.388103	90.000000	2.000000
0.194630	1.790531	1.800000	326.922852	0.346984	91.000000	2.000000
0.404216	1.794251	1.800000	329.611328	0.318995	92.000000	2.000000
0.527948	1.798939	1.800000	345.276367	0.286211	93.000000	2.000000
0.707110	1.753969	1.800000	270.375977	0.226000	94.000000	2.000000
0.906369	1.761718	1.800000	265.216309	0.200000	95.000000	2.000000
1.201704	1.768419	1.800000	239.510986	0.157008	96.000000	2.000000
1.401798	1.804446	1.800000	213.471924	0.129000	97.000000	2.000000
1.601731	1.778944	1.800000	166.910645	0.101014	98.000000	2.000000
1.919039	1.820296	1.800000	193.051025	0.088001	99.000000	2.000000
0.000000	1.980839	2.000000	383.764648	0.424629	100.000000	2.000000
0.193590	1.986069	2.000000	393.777344	0.387000	101.000000	2.000000
0.334285	2.004254	2.000000	423.640381	0.355001	102.000000	2.000000
0.527948	2.003925	2.000000	426.354736	0.329289	103.000000	2.000000
0.804564	1.997604	2.000000	381.902832	0.287010	104.000000	2.000000
1.001874	1.953923	2.000000	313.685303	0.229545	105.000000	2.000000
1.181065	1.961672	2.000000	305.158691	0.199079	106.000000	2.000000
1.401798	2.002460	2.000000	316.258545	0.184999	107.000000	2.000000
1.546112	1.974482	2.000000	233.427246	0.142997	108.000000	2.000000
1.717495	1.978972	2.000000	186.964600	0.089228	109.000000	2.000000
