V0	Vf	V_sent	D	dt	triple_id	considered_samples
0.000042	0.007886	0.000000	6.070952	0.055997	0.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.023274	0.020236	0.000000	8.817027	0.065447	1.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.002682	0.018730	0.000000	7.175422	0.039586	2.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.031387	0.016855	0.000000	14.355610	0.060755	3.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.024938	0.004350	0.000000	23.613219	0.042563	4.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.009928	0.007164	0.000000	17.678158	0.068374	5.000000	0.000000	2.000000	0.000000	0.000000	0.000000	0.000000
0.002504	0.009336	0.000000	65.881098	0.065954	6.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.000808	0.022801	0.000000	73.052624	0.070405	7.000000	0.000000	2.000000	0.000000	0.000000	0.000000	0.000000
0.052465	0.003544	0.000000	48.962824	0.062239	8.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.025296	0.001733	0.000000	64.186926	0.055875	9.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.028227	0.006407	0.000000	64.402326	0.046157	10.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.034183	0.003154	0.000000	32.845460	0.047719	11.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.035664	0.011122	0.000000	93.778556	0.059781	12.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.030295	0.013390	0.000000	76.431405	0.054462	13.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.037500	0.008761	0.000000	88.789928	0.056354	14.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.029428	0.026520	0.000000	94.709423	0.054438	15.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.016017	0.020296	0.000000	94.300056	0.037744	16.000000	0.000000	1.000000	2.000000	0.000000	0.000000	0.000000
0.007022	0.004248	0.000000	49.645464	0.329590	17.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
0.003671	0.003775	0.000000	12.171957	0.040106	18.000000	1.000000	2.000000	0.000000	0.000000	0.000000	0.000000
0.000129	0.002846	0.000000	54.572812	0.010486	19.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
0.030692	0.003830	0.000000	45.407138	0.013456	20.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
