V0	Vf	V_sent	D	dt
-4.890282	-4.971071	-5.000000	575.335449	0.086502
-4.789283	-4.989478	-5.000000	732.170654	0.107997
-4.667309	-4.988260	-5.000000	686.296631	0.122989
-4.575330	-4.986267	-5.000000	835.264160	0.136995
-4.484338	-4.979764	-5.000000	983.182617	0.187998
-4.392137	-4.980252	-5.000000	1007.462646	0.151104
-4.261570	-4.973058	-5.000000	1029.885986	0.164497
-4.190773	-4.984425	-5.000000	1280.586182	0.229497
-4.079138	-4.968863	-5.000000	1194.350830	0.280501
-3.963895	-4.977935	-5.000000	1219.643799	0.194500
-3.892249	-4.980250	-5.000000	1286.460205	0.251003
-3.775488	-4.997609	-5.000000	1384.794678	0.273479
-3.694967	-4.989378	-5.000000	1397.922852	0.294492
-3.567246	-4.965475	-5.000000	1439.197754	0.295028
-3.467158	-5.002792	-5.000000	1743.769775	0.337002
-3.394870	-4.994012	-5.000000	1678.021484	0.331983
-3.287771	-4.978825	-5.000000	1667.997314	0.322865
-3.181871	-4.977547	-5.000000	1697.762207	0.393984
-3.088927	-4.971304	-5.000000	1807.459717	0.343005
-2.988610	-4.997028	-5.000000	1880.248047	0.352004
-2.865203	-4.994744	-5.000000	1853.697998	0.442989
-2.789349	-4.978758	-5.000000	1915.348145	0.433000
-2.655646	-4.975472	-5.000000	1996.013916	0.478003
-2.556925	-4.971778	-5.000000	1984.796387	0.387498
-2.501209	-4.996281	-5.000000	2183.465332	0.514516
-2.339657	-4.977924	-5.000000	2026.586914	0.439942
-2.266663	-4.970466	-5.000000	2013.898193	0.531001
-2.172775	-4.986877	-5.000000	2184.301270	0.582475
-2.093484	-4.985115	-5.000000	2285.623535	0.515985
-1.962806	-4.985335	-5.000000	2231.080566	0.642983
-1.872083	-4.985760	-5.000000	2293.748535	0.504979
-1.785200	-4.977141	-5.000000	2244.229980	0.553482
-1.613461	-4.982365	-5.000000	2288.153320	0.582491
-1.594918	-4.972049	-5.000000	2289.701904	0.610485
-1.452205	-4.951361	-5.000000	2329.214111	0.594019
-1.393908	-5.002582	-5.000000	2441.932373	0.630978
-1.293638	-4.977876	-5.000000	2359.927734	0.709013
-1.197673	-4.979400	-5.000000	2428.652344	0.629618
-1.074380	-4.988106	-5.000000	2384.183838	0.640001
-0.996170	-4.998745	-5.000000	2522.904053	0.653998
-0.853258	-4.986993	-5.000000	2442.235840	0.728495
-0.773550	-4.975151	-5.000000	2443.094238	0.691503
-0.693234	-4.978367	-5.000000	2447.953857	0.718516
-0.572028	-4.973600	-5.000000	2438.951904	0.827498
-0.460510	-4.964769	-5.000000	2399.610107	0.768498
-0.388450	-5.002710	-5.000000	2554.860352	0.728268
-0.285166	-5.002488	-5.000000	2504.031006	0.780497
-0.161512	-4.994133	-5.000000	2534.775879	0.825881
-0.007982	-5.002159	-5.000000	2562.752930	0.888745
-0.002661	-4.982766	-5.000000	2464.933105	0.803519
-4.963440	-4.904380	-4.900000	661.515381	0.137476
-4.767090	-4.853454	-4.900000	563.666748	0.086000
-4.687041	-4.889479	-4.900000	599.645264	0.108914
-4.577639	-4.888261	-4.900000	787.144287	0.136410
-4.494063	-4.874545	-4.900000	732.678955	0.165895
-4.350259	-4.884975	-4.900000	962.338867	0.178487
-4.271579	-4.880252	-4.900000	985.791992	0.201516
-4.201016	-4.868687	-4.900000	1007.351562	0.185999
-4.072707	-4.866142	-4.900000	1074.657959	0.186016
-3.991170	-4.885119	-4.900000	1167.677734	0.207507
-3.891468	-4.895264	-4.900000	1159.629395	0.233514
-3.774594	-4.894412	-4.900000	1352.305908	0.252002
-3.694722	-4.877045	-4.900000	1435.630371	0.316517
-3.575668	-4.890787	-4.900000	1406.265381	0.259473
-3.496143	-4.888097	-4.900000	1545.084229	0.329156
-3.375692	-4.885339	-4.900000	1563.731201	0.449503
-3.281758	-4.891019	-4.900000	1527.246338	0.334517
-3.178505	-4.881626	-4.900000	1639.623779	0.303497
-3.063091	-4.862870	-4.900000	1588.561279	0.351000
-2.951983	-4.887527	-4.900000	1777.468018	0.399494
-2.835844	-4.883684	-4.900000	1775.224609	0.404993
-2.766039	-4.882084	-4.900000	1806.394043	0.368480
-2.691964	-4.878753	-4.900000	1887.842529	0.372503
-2.568944	-4.875500	-4.900000	1921.081299	0.393746
-2.475399	-4.879224	-4.900000	2033.972900	0.459485
-2.391465	-4.896685	-4.900000	2022.587891	0.501502
-2.271140	-4.877635	-4.900000	2008.884277	0.514501
-2.192827	-4.889440	-4.900000	2116.390869	0.507503
-2.092444	-4.886955	-4.900000	1988.416016	0.536974
-1.971919	-4.863411	-4.900000	2063.865723	0.509500
-1.871160	-4.888102	-4.900000	2238.584473	0.491900
-1.763827	-4.886573	-4.900000	2230.444824	0.518004
-1.664369	-4.873171	-4.900000	2147.546143	0.500977
-1.594046	-4.872685	-4.900000	2176.633301	0.602102
-1.490129	-4.895754	-4.900000	2297.191895	0.682011
-1.373889	-4.868235	-4.900000	2243.359863	0.558986
-1.294883	-4.886441	-4.900000	2294.364258	0.656476
-1.168042	-4.894973	-4.900000	2343.267578	0.678005
-1.073486	-4.890571	-4.900000	2307.818115	0.680636
-0.987702	-4.884414	-4.900000	2312.527588	0.674987
-0.873969	-4.885988	-4.900000	2371.195557	0.683039
-0.792278	-4.864725	-4.900000	2309.697510	0.664516
-0.695072	-4.866263	-4.900000	2350.587646	0.697474
-0.592984	-4.897253	-4.900000	2445.479736	0.720498
-0.500533	-4.887444	-4.900000	2353.078613	0.841504
-0.361865	-4.883336	-4.900000	2337.923584	0.687506
-0.261197	-4.902479	-4.900000	2499.021973	0.784951
-0.184056	-4.902767	-4.900000	2364.039795	0.768458
-0.002661	-4.889662	-4.900000	2352.613525	0.835512
-0.001596	-4.885556	-4.900000	2338.430664	0.958500
-4.999230	-4.818277	-4.800000	697.864502	0.099988
-4.878394	-4.822109	-4.800000	526.487549	0.106488
-4.701535	-4.778617	-4.800000	591.172607	0.113994
-4.591023	-4.787871	-4.800000	738.832764	0.107003
-4.492065	-4.765608	-4.800000	615.410889	0.142501
-4.390206	-4.796422	-4.800000	800.260010	0.157509
-4.293322	-4.768877	-4.800000	937.331787	0.150986
-4.178576	-4.802450	-4.800000	1039.147217	0.164999
-4.059515	-4.787104	-4.800000	1059.071045	0.213520
-3.994405	-4.790427	-4.800000	1157.217529	0.194011
-3.893893	-4.781710	-4.800000	1228.526123	0.250495
-3.775895	-4.780687	-4.800000	1244.650879	0.221997
-3.692150	-4.760051	-4.800000	1249.767334	0.235498
-3.579935	-4.790432	-4.800000	1281.413818	0.272001
-3.492478	-4.798414	-4.800000	1460.449463	0.272795
-3.393486	-4.786274	-4.800000	1439.224609	0.364496
-3.275673	-4.803350	-4.800000	1592.895752	0.309000
-3.196624	-4.795549	-4.800000	1609.676758	0.314026
-3.087863	-4.781407	-4.800000	1637.956787	0.323500
-2.951241	-4.775048	-4.800000	1727.870117	0.322482
-2.895749	-4.771304	-4.800000	1643.258545	0.373991
-2.791579	-4.783688	-4.800000	1658.533203	0.398501
-2.640120	-4.803152	-4.800000	1861.417969	0.455477
-2.592453	-4.761476	-4.800000	1836.984375	0.421997
-2.491039	-4.797484	-4.800000	1969.353516	0.443483
-2.390184	-4.785819	-4.800000	1938.103516	0.515262
-2.289389	-4.763254	-4.800000	1885.857178	0.458478
-2.172186	-4.777636	-4.800000	1933.038086	0.570007
-2.093484	-4.777367	-4.800000	2090.555664	0.538499
-1.982372	-4.776392	-4.800000	1987.592285	0.563000
-1.892641	-4.774990	-4.800000	2018.027832	0.525982
-1.792896	-4.786732	-4.800000	2181.070801	0.557009
-1.677420	-4.763605	-4.800000	2107.040283	0.498000
-1.596910	-4.773950	-4.800000	2174.220703	0.725501
-1.465024	-4.798323	-4.800000	2252.508789	0.568519
-1.380219	-4.772041	-4.800000	2147.987549	0.638498
-1.278861	-4.780553	-4.800000	2140.808350	0.596355
-1.167485	-4.786449	-4.800000	2228.519775	0.609503
-1.096923	-4.774220	-4.800000	2184.863525	0.590214
-0.974461	-4.787568	-4.800000	2276.978271	0.628486
-0.873701	-4.763832	-4.800000	2221.593994	0.657000
-0.783903	-4.798637	-4.800000	2306.233887	0.735491
-0.694442	-4.764731	-4.800000	2226.351807	0.719983
-0.547664	-4.778280	-4.800000	2324.750244	0.759505
-0.474459	-4.793169	-4.800000	2305.488281	0.699516
-0.388450	-4.789394	-4.800000	2262.234375	0.870396
-0.299210	-4.783333	-4.800000	2252.074951	0.721527
-0.180081	-4.784840	-4.800000	2284.840576	0.789477
-0.002395	-4.788966	-4.800000	2312.874023	0.801475
-0.001197	-4.771920	-4.800000	2253.650879	0.876520
-4.962886	-4.708992	-4.700000	650.829346	0.108151
-4.890282	-4.723200	-4.700000	724.548584	0.157000
-4.793015	-4.704645	-4.700000	634.004883	0.114970
-4.591023	-4.660058	-4.700000	540.328613	0.093498
-4.485663	-4.690380	-4.700000	688.829590	0.114990
-4.393798	-4.665620	-4.700000	675.423096	0.114107
-4.293322	-4.693346	-4.700000	893.612549	0.149499
-4.190817	-4.691144	-4.700000	959.838623	0.171501
-4.073566	-4.677268	-4.700000	937.449951	0.166498
-4.002832	-4.668688	-4.700000	995.683105	0.173995
-3.874052	-4.688519	-4.700000	1176.401123	0.249503
-3.765431	-4.697756	-4.700000	1090.164307	0.238496
-3.701199	-4.664607	-4.700000	1106.285400	0.251005
-3.576963	-4.674988	-4.700000	1198.931396	0.234981
