V0	Vf	V_sent	D	dt	triple_id
0.020846	0.042117	0.000000	9.039270	0.010002	46.000000
0.029473	0.078711	0.000000	28.638670	0.012529	47.000000
0.048938	0.048011	0.000000	29.564614	0.016011	48.000000
0.061822	0.033741	0.000000	38.485257	0.016522	49.000000
0.093816	0.028191	0.000000	20.108661	0.013011	50.000000
0.018548	0.067999	0.000000	19.747193	0.008965	51.000000
0.030274	0.012993	0.000000	16.143989	0.008666	52.000000
0.045415	0.010240	0.000000	20.321747	0.007582	53.000000
0.058923	0.045269	0.000000	3.663024	0.007938	54.000000
0.011321	0.021270	0.000000	10.160206	0.016289	55.000000
0.076870	0.013393	0.000000	17.525799	0.014504	56.000000
0.021019	0.059345	0.000000	7.502244	0.024845	57.000000
0.040364	0.031924	0.000000	19.614241	0.013060	58.000000
0.039642	0.007420	0.000000	9.315640	0.011999	59.000000
0.008453	0.010105	0.000000	10.415081	0.008145	60.000000
0.028372	0.036931	0.000000	2.090669	0.008500	61.000000
0.015613	0.054085	0.000000	13.998486	0.022370	62.000000
0.057970	0.024786	0.000000	5.150380	0.001531	63.000000
0.057431	0.055809	0.000000	13.945181	0.008716	64.000000
0.031132	0.028092	0.000000	25.029262	0.008145	65.000000
0.044288	0.042782	0.000000	13.922816	0.018517	66.000000
0.038239	0.015687	0.000000	9.561478	0.009644	67.000000
0.035143	0.010637	0.000000	14.287047	0.009539	68.000000
0.075401	0.010331	0.000000	4.400125	0.022854	69.000000
0.031834	0.017387	0.000000	4.092586	0.015888	70.000000
0.062077	0.048735	0.000000	4.684699	0.009075	71.000000
0.027884	0.036044	0.000000	2.433055	0.016464	72.000000
0.012364	0.021431	0.000000	5.631756	0.000581	73.000000
0.026253	0.047805	0.000000	4.946026	0.017037	74.000000
0.037420	0.055210	0.000000	28.048226	0.013496	75.000000
0.052098	0.045501	0.000000	23.452704	0.009072	76.000000
0.056807	0.014769	0.000000	24.611897	0.007809	77.000000
0.061806	0.014001	0.000000	11.157454	0.002518	78.000000
0.036736	0.037679	0.000000	39.653827	0.023182	79.000000
0.030860	0.053484	0.000000	7.814917	0.021290	80.000000
0.051940	0.025279	0.000000	6.322367	0.006656	81.000000
0.052162	0.014441	0.000000	13.896237	0.007567	82.000000
0.048016	0.013290	0.000000	12.042146	0.016458	83.000000
0.030359	0.034141	0.000000	10.514759	0.007236	84.000000
0.033557	0.025906	0.000000	11.753643	0.008720	85.000000
0.045993	0.025298	0.000000	6.731611	0.006110	86.000000
0.060009	0.063882	0.000000	9.457049	0.021196	87.000000
0.006629	0.102550	0.000000	18.662588	0.014667	88.000000
0.004001	0.025672	0.000000	9.630543	0.007805	89.000000
0.089659	0.001729	0.000000	10.298535	0.015523	90.000000
0.086105	0.028553	0.000000	18.745369	0.013503	91.000000
0.075622	0.096600	0.000000	9.626059	0.008086	92.000000
0.056312	0.025943	0.000000	23.008319	0.002646	93.000000
0.066486	0.044727	0.000000	6.605494	0.008388	94.000000
0.037129	0.048966	0.000000	27.697419	0.014291	95.000000
0.041941	0.024420	0.000000	3.510049	0.002516	96.000000
0.019401	0.023425	0.000000	21.694316	0.019318	97.000000
0.059253	0.034543	0.000000	2.740532	0.007374	98.000000
0.034494	0.058020	0.000000	15.294998	0.010783	99.000000
0.029535	0.070987	0.000000	31.370256	0.021504	100.000000
0.018515	0.018672	0.000000	33.191942	0.008736	101.000000
0.049571	0.100086	0.000000	57.085159	0.025121	102.000000
0.049598	0.049324	0.000000	28.306783	0.001524	103.000000
0.054999	0.015714	0.000000	31.603844	0.013204	104.000000
0.070077	0.030068	0.000000	28.167245	0.010692	105.000000
0.037558	0.053268	0.000000	38.191041	0.021963	106.000000
0.041116	0.035673	0.000000	34.053630	0.017102	107.000000
0.010860	0.046206	0.000000	54.014051	0.018475	108.000000
0.040831	0.020835	0.000000	15.490467	0.007572	109.000000
0.054678	0.017827	0.000000	25.949723	0.000015	110.000000
0.045580	0.064092	0.000000	54.518113	0.022266	111.000000
0.048943	0.076828	0.000000	7.866091	0.008507	112.000000
0.031851	0.025473	0.000000	24.625674	0.007371	113.000000
0.057210	0.027012	0.000000	31.968379	0.016260	114.000000
0.056011	0.017072	0.000000	41.707132	0.022915	115.000000
0.041385	0.030932	0.000000	26.069998	0.014479	116.000000
0.034245	0.029821	0.000000	22.092427	0.009541	117.000000
0.036960	0.037763	0.000000	42.680688	0.007572	118.000000
0.051619	0.022166	0.000000	54.204615	0.002646	119.000000
0.018756	0.046269	0.000000	49.693680	0.015518	120.000000
0.038695	0.013274	0.000000	33.802468	0.012530	121.000000
0.030721	0.051057	0.000000	39.912187	0.014526	122.000000
0.052810	0.047825	0.000000	56.994872	0.016519	123.000000
0.014857	0.031393	0.000000	92.582694	0.032906	124.000000
0.054484	0.029065	0.000000	3.254779	0.007375	125.000000
0.037578	0.074860	0.000000	30.211280	0.007574	126.000000
0.038489	0.013074	0.000000	47.985777	0.009863	127.000000
0.028190	0.014507	0.000000	17.212702	0.011534	128.000000
0.054719	0.010060	0.000000	38.321544	0.009539	129.000000
0.021069	0.011420	0.000000	8.144143	0.007578	130.000000
0.016787	0.032317	0.000000	36.332969	0.010120	131.000000
0.011003	0.027502	0.000000	64.272109	0.017096	132.000000
0.032090	0.055501	0.000000	42.468631	0.015502	133.000000
0.083352	0.027924	0.000000	29.112570	0.000999	134.000000
0.047942	0.009731	0.000000	34.053054	0.011506	135.000000
0.056271	0.016486	0.000000	68.468038	0.015939	136.000000
0.029873	0.067945	0.000000	60.534777	0.021630	137.000000
0.038320	0.066882	0.000000	24.787403	0.005508	138.000000
0.018444	0.017175	0.000000	46.676149	0.016011	139.000000
0.028127	0.025452	0.000000	86.483132	0.027003	140.000000
0.019854	0.015975	0.000000	46.847437	0.007812	141.000000
0.063932	0.031325	0.000000	36.867398	0.009858	142.000000
0.079764	0.022202	0.000000	37.666176	0.017095	143.000000
