V0	Vf	V_sent	D	dt
-8.802806	-8.984660	-9.000000	1241.916211	0.101205
-8.600819	-8.984956	-9.000000	1517.708789	0.126206
-8.397844	-8.976777	-9.000000	1869.269922	0.158000
-8.201207	-8.970040	-9.000000	1927.970117	0.178911
-7.998618	-8.973116	-9.000000	2298.174414	0.203202
-7.801110	-8.993485	-9.000000	2689.705273	0.232596
-7.595182	-8.989923	-9.000000	2927.167969	0.258605
-7.397792	-8.973014	-9.000000	3127.265625	0.279002
-7.201446	-8.963538	-9.000000	3332.071875	0.311399
-7.001197	-8.984677	-9.000000	3722.275586	0.348800
-6.798938	-8.982704	-9.000000	3961.083203	0.365590
-6.599331	-8.991538	-9.000000	4080.523633	0.388599
-6.400899	-8.982938	-9.000000	4356.202734	0.417006
-6.200945	-8.969302	-9.000000	4563.403320	0.452604
-6.000789	-8.976607	-9.000000	4711.552441	0.471793
-5.801728	-8.977777	-9.000000	5024.123828	0.489406
-5.601277	-8.996578	-9.000000	5214.925195	0.528591
-5.398047	-8.981696	-9.000000	5305.135938	0.546788
-5.202501	-8.992363	-9.000000	5604.278711	0.582015
-5.001870	-8.990967	-9.000000	5780.193848	0.615286
-4.800721	-8.971217	-9.000000	5790.407422	0.630113
-4.601622	-8.990027	-9.000000	6100.988281	0.650055
-4.400928	-8.989050	-9.000000	6130.543652	0.691193
-4.201597	-8.980462	-9.000000	6319.497266	0.713795
-3.997578	-8.986029	-9.000000	6456.459961	0.744000
-3.802187	-8.980419	-9.000000	6538.260938	0.775987
-3.602249	-8.992165	-9.000000	6790.357129	0.797204
-3.401737	-8.983338	-9.000000	6783.924902	0.830684
-3.197625	-8.968878	-9.000000	6819.559863	0.857392
-3.000468	-8.983299	-9.000000	6988.706641	0.875801
-2.801559	-8.975588	-9.000000	7091.774805	0.905474
-2.602132	-8.991850	-9.000000	7175.577441	0.926997
-2.401561	-8.989260	-9.000000	7329.959473	0.954550
-2.198355	-8.983170	-9.000000	7332.329590	0.985798
-2.001063	-8.980569	-9.000000	7378.746582	1.008006
-1.802391	-8.990973	-9.000000	7480.546973	1.031339
-1.600916	-8.969161	-9.000000	7433.649609	1.069599
-1.402093	-8.985975	-9.000000	7570.184863	1.088593
-1.201884	-8.976701	-9.000000	7521.308789	1.121304
-0.998630	-8.972661	-9.000000	7529.515918	1.132812
-0.799790	-8.986161	-9.000000	7610.724414	1.154293
-0.601069	-8.971270	-9.000000	7567.784570	1.192121
-0.402694	-8.998589	-9.000000	7665.514355	1.226400
-0.200587	-8.985410	-9.000000	7569.990723	1.243213
0.000000	-8.983555	-9.000000	7558.451563	1.286007
-9.000805	-8.804036	-8.800000	1218.975586	0.105803
-8.599963	-8.789648	-8.800000	1127.902148	0.096993
-8.402126	-8.786051	-8.800000	1399.026367	0.126033
-8.200690	-8.786618	-8.800000	1718.573633	0.154404
-8.002077	-8.778147	-8.800000	1997.358594	0.178601
-7.801407	-8.787528	-8.800000	2246.835352	0.200595
-7.602577	-8.795225	-8.800000	2687.710547	0.239001
-7.401500	-8.787725	-8.800000	2919.191992	0.262598
-7.202866	-8.780270	-8.800000	3007.254297	0.275199
-6.999774	-8.780152	-8.800000	3354.114844	0.318196
-6.799163	-8.791709	-8.800000	3650.932617	0.341997
-6.594656	-8.768188	-8.800000	3705.684570	0.358403
-6.402132	-8.790006	-8.800000	3987.826562	0.397159
-6.201881	-8.794362	-8.800000	4229.522461	0.424799
-6.001328	-8.775311	-8.800000	4461.394531	0.446206
-5.801248	-8.783228	-8.800000	4622.864551	0.479605
-5.601989	-8.776387	-8.800000	4780.065332	0.485407
-5.397562	-8.793017	-8.800000	5062.898145	0.526412
-5.198052	-8.792148	-8.800000	5272.475293	0.555471
-5.001592	-8.770501	-8.800000	5330.527148	0.573001
-4.800861	-8.784138	-8.800000	5534.804102	0.605396
-4.601537	-8.768822	-8.800000	5636.368555	0.636207
