V0	Vf	V_sent	D	dt
0.001127	0.018029	0.000000	150.550465	0.022495
0.003179	0.010648	0.000000	199.432373	0.029818
0.008196	0.013930	0.000000	242.813157	0.031414
0.000444	0.023806	0.000000	144.211868	0.042455
0.006718	0.016966	0.000000	136.001713	0.042029
0.001083	0.005855	0.000000	67.372083	0.045196
0.008138	0.011835	0.000000	136.591378	0.051215
0.007826	0.007591	0.000000	45.830610	0.051422
0.002228	0.011754	0.000000	286.219052	0.071360
0.000835	0.014853	0.000000	172.291567	0.076575
0.005155	0.015812	0.000000	109.959081	0.064945
0.005621	0.010984	0.000000	121.764170	0.077815
0.000601	0.010870	0.000000	134.700714	0.078037
0.002784	0.010453	0.000000	143.467830	0.089911
0.003351	0.016653	0.000000	107.734025	0.092542
0.001148	0.020695	0.000000	239.033199	0.083023
0.000885	0.010154	0.000000	41.940028	0.087605
0.008020	0.012150	0.000000	126.470754	0.087428
0.000644	0.017615	0.000000	213.874108	0.107888
0.001600	0.013401	0.000000	162.183506	0.113576
0.000180	0.016468	0.000000	104.722313	0.108886
0.001004	0.007630	0.000000	160.967692	0.108351
0.001077	0.012909	0.000000	100.299826	0.130094
0.000609	0.010637	0.000000	74.210605	0.119422
0.007977	0.015816	0.000000	42.959556	0.126886
0.000999	0.019891	0.000000	91.937594	0.143252
0.001453	0.006267	0.000000	153.486626	0.145944
0.000985	0.011866	0.000000	125.954716	0.144582
0.007364	0.006682	0.000000	94.908069	0.164860
0.001038	0.020467	0.000000	112.308334	0.159456
0.000838	0.016442	0.000000	40.533541	0.151755
0.000503	0.006810	0.000000	86.587232	0.154365
0.001438	0.008917	0.000000	83.123423	0.155945
0.007396	0.016378	0.000000	135.421042	0.171653
0.000938	0.017780	0.000000	84.771685	0.169543
0.000346	0.015110	0.000000	72.527234	0.169813
0.000629	0.022801	0.000000	62.985876	0.188752
0.001449	0.017727	0.000000	89.201728	0.187164
0.000604	0.005525	0.000000	87.824212	0.210816
0.006255	0.015913	0.000000	112.117822	0.182613
0.006843	0.014141	0.000000	76.319183	0.199743
0.000469	0.016458	0.000000	59.154155	0.204024
0.001772	0.007380	0.000000	6.802377	0.209498
0.003596	0.015012	0.000000	120.430482	0.223193
0.000000	0.014752	0.000000	76.934246	0.230230
0.001770	0.008050	0.000000	303.107816	0.032313
0.004405	0.007865	0.000000	108.014766	0.020291
0.000914	0.009388	0.000000	104.883218	0.035350
0.002695	0.018692	0.000000	210.313942	0.039900
