V0	Vf	V_sent
3.400000	0.400000	0.400000	476.000000
3.600000	0.400000	0.400000	477.000000
3.800000	0.400000	0.400000	478.000000
4.000000	0.400000	0.400000	479.000000
0.000000	0.600000	0.600000	480.000000
0.200000	0.600000	0.600000	481.000000
0.400000	0.600000	0.600000	482.000000
0.800000	0.600000	0.600000	483.000000
1.000000	0.600000	0.600000	484.000000
1.200000	0.600000	0.600000	485.000000
1.400000	0.600000	0.600000	486.000000
1.600000	0.600000	0.600000	487.000000
1.800000	0.600000	0.600000	488.000000
2.000000	0.600000	0.600000	489.000000
2.200000	0.600000	0.600000	490.000000
2.400000	0.600000	0.600000	491.000000
2.600000	0.600000	0.600000	492.000000
2.800000	0.600000	0.600000	493.000000
3.000000	0.600000	0.600000	494.000000
3.200000	0.600000	0.600000	495.000000
3.400000	0.600000	0.600000	496.000000
3.600000	0.600000	0.600000	497.000000
3.800000	0.600000	0.600000	498.000000
4.000000	0.600000	0.600000	499.000000
0.000000	0.800000	0.800000	500.000000
0.200000	0.800000	0.800000	501.000000
0.400000	0.800000	0.800000	502.000000
0.600000	0.800000	0.800000	503.000000
1.000000	0.800000	0.800000	504.000000
1.200000	0.800000	0.800000	505.000000
1.400000	0.800000	0.800000	506.000000
1.600000	0.800000	0.800000	507.000000
1.800000	0.800000	0.800000	508.000000
2.000000	0.800000	0.800000	509.000000
2.200000	0.800000	0.800000	510.000000
2.400000	0.800000	0.800000	511.000000
2.600000	0.800000	0.800000	512.000000
2.800000	0.800000	0.800000	513.000000
3.000000	0.800000	0.800000	514.000000
3.200000	0.800000	0.800000	515.000000
3.400000	0.800000	0.800000	516.000000
3.600000	0.800000	0.800000	517.000000
3.800000	0.800000	0.800000	518.000000
4.000000	0.800000	0.800000	519.000000
0.000000	1.000000	1.000000	520.000000
0.200000	1.000000	1.000000	521.000000
0.400000	1.000000	1.000000	522.000000
0.600000	1.000000	1.000000	523.000000
0.800000	1.000000	1.000000	524.000000
1.200000	1.000000	1.000000	525.000000
1.400000	1.000000	1.000000	526.000000
1.600000	1.000000	1.000000	527.000000
1.800000	1.000000	1.000000	528.000000
2.000000	1.000000	1.000000	529.000000
2.200000	1.000000	1.000000	530.000000
2.400000	1.000000	1.000000	531.000000
2.600000	1.000000	1.000000	532.000000
2.800000	1.000000	1.000000	533.000000
3.000000	1.000000	1.000000	534.000000
3.200000	1.000000	1.000000	535.000000
3.400000	1.000000	1.000000	536.000000
3.600000	1.000000	1.000000	537.000000
3.800000	1.000000	1.000000	538.000000
4.000000	1.000000	1.000000	539.000000
0.000000	1.200000	1.200000	540.000000
0.200000	1.200000	1.200000	541.000000
0.400000	1.200000	1.200000	542.000000
0.600000	1.200000	1.200000	543.000000
0.800000	1.200000	1.200000	544.000000
1.000000	1.200000	1.200000	545.000000
1.400000	1.200000	1.200000	546.000000
1.600000	1.200000	1.200000	547.000000
1.800000	1.200000	1.200000	548.000000
2.000000	1.200000	1.200000	549.000000
2.200000	1.200000	1.200000	550.000000
2.400000	1.200000	1.200000	551.000000
2.600000	1.200000	1.200000	552.000000
2.800000	1.200000	1.200000	553.000000
3.000000	1.200000	1.200000	554.000000
3.200000	1.200000	1.200000	555.000000
3.400000	1.200000	1.200000	556.000000
3.600000	1.200000	1.200000	557.000000
3.800000	1.200000	1.200000	558.000000
4.000000	1.200000	1.200000	559.000000
0.000000	1.400000	1.400000	560.000000
0.200000	1.400000	1.400000	561.000000
0.400000	1.400000	1.400000	562.000000
0.600000	1.400000	1.400000	563.000000
0.800000	1.400000	1.400000	564.000000
1.000000	1.400000	1.400000	565.000000
1.200000	1.400000	1.400000	566.000000
1.600000	1.400000	1.400000	567.000000
1.800000	1.400000	1.400000	568.000000
2.000000	1.400000	1.400000	569.000000
2.200000	1.400000	1.400000	570.000000
2.400000	1.400000	1.400000	571.000000
2.600000	1.400000	1.400000	572.000000
2.800000	1.400000	1.400000	573.000000
3.000000	1.400000	1.400000	574.000000
3.200000	1.400000	1.400000	575.000000
3.400000	1.400000	1.400000	576.000000
3.600000	1.400000	1.400000	577.000000
3.800000	1.400000	1.400000	578.000000
4.000000	1.400000	1.400000	579.000000
0.000000	1.600000	1.600000	580.000000
0.200000	1.600000	1.600000	581.000000
0.400000	1.600000	1.600000	582.000000
0.600000	1.600000	1.600000	583.000000
0.800000	1.600000	1.600000	584.000000
1.000000	1.600000	1.600000	585.000000
1.200000	1.600000	1.600000	586.000000
1.400000	1.600000	1.600000	587.000000
1.800000	1.600000	1.600000	588.000000
2.000000	1.600000	1.600000	589.000000
2.200000	1.600000	1.600000	590.000000
2.400000	1.600000	1.600000	591.000000
2.600000	1.600000	1.600000	592.000000
2.800000	1.600000	1.600000	593.000000
3.000000	1.600000	1.600000	594.000000
3.200000	1.600000	1.600000	595.000000
3.400000	1.600000	1.600000	596.000000
3.600000	1.600000	1.600000	597.000000
3.800000	1.600000	1.600000	598.000000
4.000000	1.600000	1.600000	599.000000
0.000000	1.800000	1.800000	600.000000
0.200000	1.800000	1.800000	601.000000
0.400000	1.800000	1.800000	602.000000
0.600000	1.800000	1.800000	603.000000
0.800000	1.800000	1.800000	604.000000
1.000000	1.800000	1.800000	605.000000
1.200000	1.800000	1.800000	606.000000
1.400000	1.800000	1.800000	607.000000
1.600000	1.800000	1.800000	608.000000
2.000000	1.800000	1.800000	609.000000
2.200000	1.800000	1.800000	610.000000
2.400000	1.800000	1.800000	611.000000
2.600000	1.800000	1.800000	612.000000
2.800000	1.800000	1.800000	613.000000
3.000000	1.800000	1.800000	614.000000
3.200000	1.800000	1.800000	615.000000
3.400000	1.800000	1.800000	616.000000
3.600000	1.800000	1.800000	617.000000
3.800000	1.800000	1.800000	618.000000
