V0	Vf	V_sent	D	dt
0.392361	0.008150	0.000000	38.618054	0.139997	421.000000
0.592190	0.014649	0.000000	63.540159	0.149011	422.000000
0.791671	0.006053	0.000000	85.969691	0.158957	423.000000
0.987492	0.014919	0.000000	114.895899	0.311391	424.000000
1.191404	0.002506	0.000000	147.726696	0.186123	425.000000
1.392260	0.026568	0.000000	184.229024	0.181901	426.000000
1.577901	0.015651	0.000000	211.821482	0.201005	427.000000
1.779759	0.009039	0.000000	251.720342	0.220856	428.000000
1.982899	0.013553	0.000000	276.889323	0.232337	429.000000
2.168750	0.021565	0.000000	312.708323	0.234331	430.000000
2.392120	0.008994	0.000000	354.217285	0.238329	431.000000
2.591725	0.021384	0.000000	367.337282	0.248666	432.000000
2.776622	0.024619	0.000000	455.022952	0.268334	433.000000
2.983854	0.003924	0.000000	503.651042	0.286775	434.000000
3.188627	0.003518	0.000000	531.638591	0.296396	435.000000
3.392153	0.019734	0.000000	575.112813	0.304835	436.000000
3.580774	0.024646	0.000000	650.495239	0.313669	437.000000
3.765125	0.012427	0.000000	678.369344	0.320999	438.000000
3.983140	0.015478	0.000000	732.960784	0.330885	439.000000
-0.000180	0.177169	0.200000	6.404492	0.120660	440.000000
0.365106	0.203192	0.200000	96.918591	0.177661	441.000000
0.587133	0.200593	0.200000	66.687265	0.139326	442.000000
0.763347	0.209225	0.200000	85.101439	0.148000	443.000000
0.992412	0.217520	0.200000	114.966039	0.162008	444.000000
1.154308	0.219159	0.200000	148.281748	0.171670	445.000000
1.363371	0.217947	0.200000	183.855667	0.174000	446.000000
1.569084	0.205788	0.200000	223.884664	0.196671	447.000000
1.783288	0.216130	0.200000	252.325623	0.196995	448.000000
1.987976	0.218517	0.200000	290.686015	0.206680	449.000000
2.177257	0.197416	0.200000	323.107554	0.229000	450.000000
2.391659	0.200981	0.200000	364.198090	0.239839	451.000000
2.580945	0.210337	0.200000	402.185350	0.244993	452.000000
2.772465	0.227901	0.200000	468.256389	0.254006	453.000000
2.983031	0.200920	0.200000	509.457092	0.274996	454.000000
3.152040	0.203120	0.200000	519.453715	0.276999	455.000000
3.389966	0.214303	0.200000	587.252116	0.296662	456.000000
3.589481	0.221524	0.200000	643.806234	0.295000	457.000000
3.784486	0.203092	0.200000	689.639709	0.307773	458.000000
3.976038	0.205944	0.200000	744.810994	0.320813	459.000000
0.001089	0.370106	0.400000	17.608218	0.146969	460.000000
0.170989	0.377826	0.400000	30.984977	0.124923	461.000000
0.592154	0.437137	0.400000	65.314018	0.116661	462.000000
0.789986	0.416834	0.400000	94.991007	0.134178	463.000000
0.962611	0.430544	0.400000	121.148928	0.145328	464.000000
1.178899	0.406377	0.400000	151.352778	0.159334	465.000000
1.317859	0.411115	0.400000	183.127179	0.162660	466.000000
1.591022	0.425415	0.400000	229.903687	0.600021	467.000000
1.791463	0.407604	0.400000	245.163106	0.186669	468.000000
1.991381	0.416853	0.400000	297.538523	0.201332	469.000000
2.178169	0.424588	0.400000	315.588704	0.209998	470.000000
2.349193	0.441757	0.400000	363.196157	0.227338	471.000000
2.586309	0.423719	0.400000	402.595103	0.229837	472.000000
2.757058	0.406447	0.400000	457.512705	0.352893	473.000000
2.989020	0.414469	0.400000	504.737101	0.250343	474.000000
3.177871	0.412826	0.400000	548.407247	0.264334	475.000000
3.392097	0.406689	0.400000	598.076477	0.281665	476.000000
3.566448	0.407762	0.400000	646.088115	0.282329	477.000000
3.782236	0.422273	0.400000	691.546082	0.294257	478.000000
3.992781	0.408699	0.400000	747.835449	0.313336	479.000000
-0.000072	0.578018	0.600000	29.831585	0.158004	480.000000
0.190585	0.574208	0.600000	43.664982	0.142999	481.000000
0.380357	0.582212	0.600000	59.901581	0.134666	482.000000
0.790284	0.626162	0.600000	87.409225	0.114658	483.000000
0.976429	0.616625	0.600000	121.192991	0.142677	484.000000
1.161704	0.604497	0.600000	145.280279	0.147668	485.000000
1.383346	0.612265	0.600000	181.360148	0.508107	486.000000
1.583978	0.607410	0.600000	214.325948	0.166343	487.000000
1.761781	0.614969	0.600000	267.536453	0.179669	488.000000
1.992781	0.618663	0.600000	543.060293	0.248415	489.000000
2.176976	0.622840	0.600000	321.048503	0.199342	490.000000
2.322935	0.601574	0.600000	370.565277	0.215328	491.000000
2.560829	0.623541	0.600000	378.727834	0.225341	492.000000
2.792382	0.618076	0.600000	445.239278	0.230988	493.000000
2.965495	0.612551	0.600000	488.182902	0.235661	494.000000
3.187774	0.602719	0.600000	538.630554	0.249993	495.000000
3.378445	0.630390	0.600000	560.868144	0.252797	496.000000
3.590933	0.631947	0.600000	654.488403	0.269221	497.000000
3.791529	0.611874	0.600000	709.328125	0.286334	498.000000
3.992529	0.604798	0.600000	779.616048	0.295880	499.000000
0.000132	0.783622	0.800000	51.940168	0.185995	500.000000
0.191453	0.759813	0.800000	59.643581	0.162327	501.000000
0.390860	0.763820	0.800000	73.315380	0.142668	502.000000
0.591211	0.774378	0.800000	82.137543	0.128666	503.000000
0.958885	0.812851	0.800000	127.435799	0.124025	504.000000
1.165995	0.801849	0.800000	153.991448	0.134665	505.000000
1.388152	0.807337	0.800000	187.863093	0.142663	506.000000
1.589954	0.818933	0.800000	221.628438	0.154329	507.000000
1.783444	0.815328	0.800000	249.793620	0.164336	508.000000
1.952983	0.810808	0.800000	300.989365	0.176666	509.000000
2.191307	0.810374	0.800000	326.328573	0.190334	510.000000
2.389967	0.817099	0.800000	351.693176	0.200666	511.000000
2.584809	0.809441	0.800000	400.745636	0.214667	512.000000
2.781203	0.812969	0.800000	455.288147	0.220542	513.000000
2.963173	0.815686	0.800000	494.377930	0.230002	514.000000
3.185705	0.801168	0.800000	541.238342	0.250337	515.000000
3.354462	0.806599	0.800000	563.594523	0.246969	516.000000
3.566654	0.818072	0.800000	664.488221	0.257522	517.000000
3.786963	0.800250	0.800000	699.798442	0.276375	518.000000
3.992365	0.809460	0.800000	749.017863	0.282664	519.000000
-0.000139	0.986538	1.000000	78.883930	0.212331	520.000000
0.193030	0.979044	1.000000	84.119650	0.185665	521.000000
0.385873	0.986060	1.000000	105.111032	0.172999	522.000000
0.582570	0.976314	1.000000	109.552086	0.150293	523.000000
0.761663	0.966312	1.000000	102.911413	0.129339	524.000000
1.180136	1.041822	1.000000	141.169940	0.114998	525.000000
1.383509	1.011236	1.000000	177.765778	0.120997	526.000000
1.590773	1.013247	1.000000	200.592967	0.139333	527.000000
1.786992	1.012425	1.000000	252.438090	0.154665	528.000000
1.974725	1.012780	1.000000	281.844951	0.167004	529.000000
2.165743	1.014279	1.000000	323.704498	0.171993	530.000000
2.360913	1.006644	1.000000	345.086701	0.180624	531.000000
2.590302	1.011307	1.000000	410.667542	0.196334	532.000000
2.791565	1.003896	1.000000	450.047994	0.211663	533.000000
2.991902	1.017721	1.000000	484.198649	0.214330	534.000000
3.142189	1.011731	1.000000	550.145691	0.231002	535.000000
3.369983	1.014156	1.000000	605.000305	0.232667	536.000000
3.592653	1.011903	1.000000	649.184326	0.262751	537.000000
3.761392	0.999319	1.000000	707.885600	0.257665	538.000000
3.952436	1.005364	1.000000	756.906311	0.272671	539.000000
0.000001	1.166417	1.200000	87.362543	0.205333	540.000000
0.193174	1.184073	1.200000	117.802210	0.205000	541.000000
0.391714	1.175675	1.200000	121.932002	0.186673	542.000000
0.592192	1.175397	1.200000	125.281740	0.161333	543.000000
0.791452	1.174850	1.200000	134.328130	0.150002	544.000000
0.984245	1.185258	1.200000	150.573052	0.128988	545.000000
1.377640	1.225438	1.200000	176.137227	0.113663	546.000000
1.589107	1.225014	1.200000	199.091166	0.123766	547.000000
1.771961	1.206865	1.200000	251.170904	0.149357	548.000000
1.990166	1.203750	1.200000	277.130646	0.158000	549.000000
2.140134	1.217898	1.200000	306.067027	0.156999	550.000000
2.372411	1.201036	1.200000	361.825592	0.176331	551.000000
2.564509	1.221377	1.200000	658.012594	0.210009	552.000000
2.772324	1.204303	1.200000	430.089010	0.201335	553.000000
2.968756	1.201743	1.200000	517.006409	0.215502	554.000000
3.191124	1.220311	1.200000	542.327698	0.215659	555.000000
3.390813	1.220671	1.200000	573.108683	0.228668	556.000000
3.565359	1.209428	1.200000	652.002381	0.244561	557.000000
3.740453	1.212088	1.200000	692.058004	0.245890	558.000000
3.982775	1.225531	1.200000	776.860719	0.253991	559.000000
-0.004275	1.381173	1.400000	133.178084	0.240998	560.000000
0.192305	1.373956	1.400000	133.113627	0.218668	561.000000
0.371713	1.375695	1.400000	155.309129	0.202668	562.000000
0.575312	1.390308	1.400000	182.252817	0.190871	563.000000
0.789823	1.373255	1.400000	157.133536	0.157667	564.000000
0.958943	1.372858	1.400000	173.083834	0.153002	565.000000
1.176316	1.385050	1.400000	174.225016	0.134665	566.000000
1.581530	1.419891	1.400000	195.338313	0.113331	567.000000
1.779186	1.422361	1.400000	226.518483	0.131230	568.000000
1.978503	1.403571	1.400000	272.734202	0.143003	569.000000
2.170032	1.408918	1.400000	294.675690	0.158332	570.000000
2.392037	1.405240	1.400000	344.653870	0.165665	571.000000
2.563592	1.409909	1.400000	393.020589	0.177538	572.000000
2.782041	1.420393	1.400000	407.753316	0.181333	573.000000
2.990471	1.402730	1.400000	463.110616	0.199337	574.000000
3.191939	1.426462	1.400000	540.692464	0.203268	575.000000
3.391560	1.420886	1.400000	588.699850	0.210892	576.000000
3.564928	1.409492	1.400000	641.491333	0.233493	577.000000
3.783323	1.411495	1.400000	672.972372	0.238338	578.000000
3.966988	1.411361	1.400000	744.157308	0.243665	579.000000
0.001488	1.582362	1.600000	163.912627	0.262668	580.000000
0.182586	1.577323	1.600000	175.007847	0.244002	581.000000
0.390583	1.586934	1.600000	204.239983	0.231299	582.000000
0.568538	1.583744	1.600000	205.558730	0.211588	583.000000
0.788132	1.582715	1.600000	207.378962	0.181669	584.000000
0.967476	1.571040	1.600000	212.652400	0.167333	585.000000
1.191229	1.571952	1.600000	200.568784	0.143330	586.000000
1.389084	1.582003	1.600000	192.656031	0.121335	587.000000
1.773561	1.608192	1.600000	223.270793	0.115666	588.000000
1.970759	1.602103	1.600000	263.467214	0.123665	589.000000
2.169115	1.602195	1.600000	309.188110	0.144333	590.000000
2.366302	1.613813	1.600000	309.005351	0.144999	591.000000
2.565265	1.614881	1.600000	371.530386	0.162671	592.000000
2.768772	1.634053	1.600000	394.895986	0.167511	593.000000
2.986403	1.624035	1.600000	475.310954	0.181999	594.000000
3.184985	1.598983	1.600000	533.081787	0.200665	595.000000
3.371199	1.624149	1.600000	572.044657	0.200334	596.000000
3.586973	1.618692	1.600000	592.075155	0.215340	597.000000
3.775695	1.619135	1.600000	643.732320	0.226670	598.000000
3.948778	1.601453	1.600000	742.238607	0.242325	599.000000
0.000036	1.776342	1.800000	212.023004	0.277334	600.000000
0.193571	1.774436	1.800000	205.196329	0.247613	601.000000
0.390652	1.776023	1.800000	216.365768	0.242996	602.000000
0.590204	1.766905	1.800000	217.867622	0.215668	603.000000
0.774367	1.778890	1.800000	258.712953	0.211337	604.000000
0.983960	1.776259	1.800000	247.842417	0.185491	605.000000
1.186871	1.783491	1.800000	430.571788	0.252664	606.000000
1.373460	1.771311	1.800000	234.742147	0.143173	607.000000
1.587735	1.772375	1.800000	229.636114	0.127664	608.000000
1.991984	1.801373	1.800000	253.926168	0.117661	609.000000
2.174710	1.806249	1.800000	291.644194	0.133033	610.000000
2.386120	1.817835	1.800000	310.145518	0.139336	611.000000
2.592075	1.817383	1.800000	337.518077	0.148671	612.000000
2.792460	1.809372	1.800000	415.686585	0.175475	613.000000
2.989961	1.818120	1.800000	452.526795	0.171337	614.000000
3.141197	1.831599	1.800000	514.693583	0.182178	615.000000
3.392461	1.811644	1.800000	558.883016	0.199997	616.000000
3.580306	1.803693	1.800000	621.738953	0.209986	617.000000
3.793038	1.799021	1.800000	668.176229	0.218409	618.000000
3.984939	1.820657	1.800000	714.040243	0.220662	619.000000
-0.000116	1.974330	2.000000	239.692045	0.289664	620.000000
0.164226	1.984072	2.000000	267.967779	0.283332	621.000000
0.386895	1.984815	2.000000	279.704683	0.264337	622.000000
0.585935	1.988864	2.000000	305.819950	0.249001	623.000000
0.786303	1.981444	2.000000	289.060994	0.228724	624.000000
0.988747	1.979119	2.000000	296.064990	0.201668	625.000000
1.165505	1.975065	2.000000	284.309367	0.187340	626.000000
1.335960	1.971836	2.000000	262.020378	0.155000	627.000000
1.558387	1.968750	2.000000	258.561508	0.140748	628.000000
1.767927	1.978990	2.000000	254.842992	0.124886	629.000000
2.160823	2.019795	2.000000	257.265686	0.110661	630.000000
2.391575	2.014798	2.000000	284.529714	0.129332	631.000000
2.543824	2.014837	2.000000	347.585378	0.143669	632.000000
2.781584	2.003769	2.000000	389.912496	0.158998	633.000000
2.964938	2.013842	2.000000	452.717855	0.165332	634.000000
3.191666	2.007117	2.000000	491.387349	0.171337	635.000000
3.375336	2.013921	2.000000	519.315247	0.180333	636.000000
3.592550	2.019678	2.000000	620.333781	0.191410	637.000000
3.759942	2.005850	2.000000	629.012349	0.208004	638.000000
3.984457	1.934729	2.000000	1573.496933	0.342718	639.000000
-0.000711	2.164717	2.200000	296.687032	0.415840	640.000000
0.192591	2.168914	2.200000	312.349167	0.296668	641.000000
0.380592	2.162125	2.200000	315.351580	0.283203	642.000000
0.591981	2.175054	2.200000	328.067792	0.262331	643.000000
0.792313	2.179399	2.200000	334.120834	0.248668	644.000000
0.991614	2.155891	2.200000	312.672335	0.221007	645.000000
1.161630	2.179621	2.200000	354.904595	0.219665	646.000000
1.382692	2.176493	2.200000	328.723831	0.190671	647.000000
1.588693	2.179231	2.200000	317.929301	0.177344	648.000000
1.759417	2.179872	2.200000	313.188212	0.149373	649.000000
1.991630	2.180691	2.200000	287.020325	0.127665	650.000000
2.377012	2.225233	2.200000	269.225007	0.113670	651.000000
2.561315	2.209401	2.200000	345.123505	0.135256	652.000000
2.773535	2.221003	2.200000	377.512817	0.143668	653.000000
2.976837	2.214430	2.200000	419.888163	0.147331	654.000000
3.170139	2.215832	2.200000	468.399068	0.153059	655.000000
3.366071	2.211863	2.200000	518.747437	0.167663	656.000000
3.592557	2.216027	2.200000	587.226054	0.183664	657.000000
3.780382	2.213343	2.200000	643.407003	0.194992	658.000000
3.990932	2.215337	2.200000	664.740072	0.200667	659.000000
0.000261	2.377707	2.400000	364.200654	0.337331	660.000000
0.136520	2.380596	2.400000	380.883743	0.320998	661.000000
0.392825	2.378441	2.400000	392.896155	0.310002	662.000000
0.589125	2.382528	2.400000	404.443429	0.294331	663.000000
0.777438	2.368883	2.400000	381.098997	0.267375	664.000000
0.956231	2.368407	2.400000	384.201017	0.250333	665.000000
1.161440	2.381302	2.400000	398.795245	0.232850	666.000000
1.383845	2.374411	2.400000	362.502289	0.211666	667.000000
1.586991	2.386047	2.400000	385.634115	0.197332	668.000000
1.768668	2.380909	2.400000	364.211726	0.177000	669.000000
1.967064	2.375159	2.400000	338.245860	0.153334	670.000000
2.166334	2.367139	2.400000	291.811239	0.129334	671.000000
2.569279	2.418038	2.400000	305.051473	0.110668	672.000000
2.768885	2.398063	2.400000	371.376953	0.138196	673.000000
2.976616	2.412053	2.400000	431.009074	0.147661	674.000000
3.183133	2.404278	2.400000	496.381999	0.166997	675.000000
3.367458	2.435156	2.400000	473.707031	0.161334	676.000000
3.583448	2.402131	2.400000	565.866862	0.169666	677.000000
3.787854	2.429239	2.400000	543.710103	0.181711	678.000000
3.991910	2.418829	2.400000	650.817871	0.192091	679.000000
0.001840	2.566649	2.600000	403.044398	0.353000	680.000000
0.186946	2.573296	2.600000	431.898905	0.349519	681.000000
0.390888	2.570579	2.600000	434.907821	0.327261	682.000000
0.545925	2.577353	2.600000	460.583630	0.311904	683.000000
0.791852	2.577315	2.600000	445.694537	0.284993	684.000000
0.982264	2.578862	2.600000	466.521253	0.277004	685.000000
1.141722	2.565824	2.600000	442.916896	0.249667	686.000000
1.388401	2.578782	2.600000	454.694351	0.239755	687.000000
1.562290	2.581252	2.600000	448.829641	0.219663	688.000000
1.749035	2.585088	2.600000	444.185598	0.196533	689.000000
1.992169	2.574985	2.600000	390.543172	0.177781	690.000000
2.187634	2.567551	2.600000	769.145793	0.247836	691.000000
2.389824	2.573822	2.600000	293.756053	0.134670	692.000000
2.788716	2.622485	2.600000	327.693339	0.120105	693.000000
2.990257	2.635664	2.600000	389.851400	0.128874	694.000000
3.186770	2.616924	2.600000	425.409281	0.147872	695.000000
3.392801	2.606152	2.600000	497.879130	0.158813	696.000000
3.556827	2.615772	2.600000	568.690064	0.167541	697.000000
3.762617	2.618388	2.600000	603.704305	0.176358	698.000000
3.969580	2.623910	2.600000	587.182943	0.175333	699.000000
0.000278	2.783961	2.800000	478.550844	0.379154	700.000000
0.174051	2.767643	2.800000	485.691118	0.359336	701.000000
0.377645	2.787432	2.800000	532.403754	0.355620	702.000000
0.583226	2.775293	2.800000	528.483245	0.329991	703.000000
0.781597	2.786065	2.800000	547.056192	0.321297	704.000000
0.990989	2.778396	2.800000	525.724648	0.289848	705.000000
1.170525	2.776669	2.800000	530.579760	0.276667	706.000000
1.384570	2.779612	2.800000	523.840993	0.250998	707.000000
1.554758	2.790270	2.800000	534.364817	0.239660	708.000000
1.787068	2.777305	2.800000	485.115891	0.214822	709.000000
1.988456	2.774594	2.800000	444.960734	0.196335	710.000000
2.184253	2.772589	2.800000	431.306987	0.172331	711.000000
2.371187	2.770337	2.800000	389.685710	0.152005	712.000000
2.592427	2.778987	2.800000	358.343638	0.129669	713.000000
2.982903	2.818912	2.800000	367.562297	0.123999	714.000000
3.177389	2.817875	2.800000	414.518799	0.134332	715.000000
3.378287	2.829454	2.800000	466.200439	0.139408	716.000000
3.586734	2.805388	2.800000	531.496216	0.160929	717.000000
3.770055	2.808698	2.800000	566.817098	0.154647	718.000000
3.980952	2.818431	2.800000	619.353149	0.176003	719.000000
-0.000012	2.973787	3.000000	547.451062	0.404147	720.000000
0.181469	2.988293	3.000000	609.474889	0.392835	721.000000
0.383132	2.969245	3.000000	571.452951	0.374344	722.000000
0.586336	2.983254	3.000000	600.902689	0.354334	723.000000
0.782348	2.981623	3.000000	590.671448	0.344541	724.000000
0.983308	2.976193	3.000000	578.869911	0.316340	725.000000
1.178980	2.986268	3.000000	626.170405	0.307667	726.000000
1.370299	2.980808	3.000000	599.141925	0.272323	727.000000
1.590534	2.975715	3.000000	580.187342	0.262001	728.000000
1.776963	2.974850	3.000000	566.710281	0.238668	729.000000
1.954683	2.977469	3.000000	547.716192	0.217664	730.000000
2.192095	2.983394	3.000000	512.260213	0.205997	731.000000
2.376267	2.971096	3.000000	453.792358	0.169664	732.000000
2.570565	2.974197	3.000000	433.596639	0.158325	733.000000
2.774763	2.976561	3.000000	384.055501	0.139768	734.000000
3.190800	3.005564	3.000000	409.318685	0.120332	735.000000
3.381503	3.002839	3.000000	472.517212	0.138999	736.000000
3.558975	3.003208	3.000000	525.434225	0.148994	737.000000
3.781870	3.027997	3.000000	533.109172	0.149336	738.000000
3.991970	3.023204	3.000000	583.911255	0.173999	739.000000
-0.000564	3.182567	3.200000	653.885722	0.481999	740.000000
0.172676	3.173995	3.200000	662.909126	0.502130	741.000000
0.371387	3.182676	3.200000	701.295063	0.458139	742.000000
0.559291	3.175413	3.200000	686.561152	0.370331	743.000000
0.791577	3.176872	3.200000	673.905425	0.360001	744.000000
0.984660	3.177191	3.200000	660.127401	0.335551	745.000000
1.184777	3.191757	3.200000	716.832665	0.330327	746.000000
1.377942	3.185700	3.200000	694.666565	0.312117	747.000000
1.590183	3.175827	3.200000	635.365911	0.279173	748.000000
1.763708	3.178619	3.200000	637.199844	0.263660	749.000000
1.981531	3.174565	3.200000	609.513753	0.243326	750.000000
2.185614	3.188718	3.200000	596.632528	0.230565	751.000000
2.362222	3.175137	3.200000	549.862600	0.205893	752.000000
2.570581	3.186828	3.200000	533.879801	0.182667	753.000000
2.792523	3.175941	3.200000	438.338928	0.158335	754.000000
2.987590	3.180907	3.200000	443.298340	0.144670	755.000000
3.390444	3.216075	3.200000	417.241516	0.120333	756.000000
3.591423	3.210421	3.200000	486.356324	0.129174	757.000000
3.785966	3.213485	3.200000	520.651774	0.148349	758.000000
3.963223	3.212492	3.200000	612.650635	0.162527	759.000000
-0.000036	3.375782	3.400000	719.703256	0.458678	760.000000
0.167127	3.386768	3.400000	762.374834	0.445992	761.000000
0.391792	3.385641	3.400000	763.137759	0.421001	762.000000
0.568819	3.369037	3.400000	757.846239	0.402011	763.000000
0.774013	3.362793	3.400000	752.415472	0.372332	764.000000
0.989919	3.381533	3.400000	778.948072	0.367674	765.000000
1.190636	3.379053	3.400000	775.686419	0.346393	766.000000
1.382067	3.367085	3.400000	736.657496	0.326997	767.000000
1.557933	3.375469	3.400000	749.893504	0.310194	768.000000
1.792137	3.372352	3.400000	729.154226	0.291999	769.000000
1.975599	3.361075	3.400000	673.024394	0.257999	770.000000
2.136462	3.387146	3.400000	703.248149	0.250666	771.000000
2.390435	3.373076	3.400000	610.422689	0.220999	772.000000
2.585797	3.381175	3.400000	593.508047	0.206671	773.000000
2.789304	3.386479	3.400000	558.681458	0.178676	774.000000
2.984209	3.366768	3.400000	467.216614	0.152334	775.000000
3.178674	3.376678	3.400000	421.379618	0.129035	776.000000
3.570612	3.409437	3.400000	442.764994	0.109925	777.000000
3.787078	3.429896	3.400000	515.354614	0.128336	778.000000
3.974878	3.416088	3.400000	552.055379	0.148008	779.000000
-0.000040	3.567202	3.600000	801.088824	0.473670	780.000000
0.192371	3.577718	3.600000	833.002946	0.463062	781.000000
0.380933	3.568252	3.600000	828.671096	0.445508	782.000000
0.589335	3.571324	3.600000	859.977692	0.431667	783.000000
0.780212	3.586080	3.600000	892.330841	0.420331	784.000000
0.985644	3.589005	3.600000	905.738144	0.402000	785.000000
1.186072	3.574450	3.600000	890.761632	0.375662	786.000000
1.359882	3.575436	3.600000	845.460363	0.357668	787.000000
1.589061	3.583465	3.600000	842.769399	0.339280	788.000000
1.777570	3.578164	3.600000	824.643377	0.309331	789.000000
1.959953	3.557321	3.600000	774.572225	0.288206	790.000000
2.144495	3.578442	3.600000	791.753418	0.275998	791.000000
2.365196	3.580854	3.600000	732.958557	0.252663	792.000000
2.589418	3.575367	3.600000	684.233592	0.228332	793.000000
2.790783	3.578220	3.600000	663.223735	0.209006	794.000000
2.990979	3.573759	3.600000	607.535543	0.186880	795.000000
3.145643	3.588005	3.600000	551.784627	0.163656	796.000000
3.373453	3.569857	3.600000	466.808431	0.127994	797.000000
3.792050	3.622821	3.600000	468.475505	0.123333	798.000000
3.942397	3.604194	3.600000	559.757975	0.137332	799.000000
0.002408	3.777695	3.800000	916.126538	0.504998	800.000000
0.137898	3.786261	3.800000	962.677879	0.496338	801.000000
0.373863	3.774610	3.800000	949.200493	0.475666	802.000000
0.558953	3.778890	3.800000	958.605727	0.458719	803.000000
0.773657	3.762520	3.800000	938.266865	0.436007	804.000000
0.990427	3.766491	3.800000	950.154793	0.416665	805.000000
1.155255	3.774157	3.800000	955.778646	0.405317	806.000000
1.364659	3.767744	3.800000	927.859680	0.381220	807.000000
1.587833	3.771598	3.800000	951.547013	0.359000	808.000000
1.764936	3.781744	3.800000	965.708893	0.347622	809.000000
1.987020	3.775446	3.800000	902.542297	0.323000	810.000000
2.163472	3.771865	3.800000	841.341655	0.300668	811.000000
2.387899	3.775789	3.800000	827.934631	0.277665	812.000000
2.552671	3.768157	3.800000	797.844696	0.248135	813.000000
2.766028	3.779335	3.800000	728.989207	0.233001	814.000000
2.990739	3.773157	3.800000	690.332581	0.209999	815.000000
3.156202	3.770031	3.800000	612.585531	0.176336	816.000000
3.385852	3.779697	3.800000	598.603251	0.163833	817.000000
3.591209	3.785673	3.800000	529.955485	0.137667	818.000000
3.991509	3.809525	3.800000	510.421224	0.127662	819.000000
-0.000332	3.972592	4.000000	1031.518368	0.533336	820.000000
0.170045	3.975584	4.000000	1038.303889	0.524817	821.000000
0.375120	3.972653	4.000000	1051.624445	0.501693	822.000000
0.567114	3.985915	4.000000	1094.332484	0.492317	823.000000
0.780586	3.982022	4.000000	1087.225501	0.467666	824.000000
0.977067	3.971424	4.000000	1072.576754	0.451004	825.000000
1.176029	3.983664	4.000000	1078.819995	0.435341	826.000000
1.391278	3.985113	4.000000	1080.877996	0.412076	827.000000
1.565110	3.967583	4.000000	1020.615367	0.388003	828.000000
1.791958	3.982628	4.000000	1061.540822	0.380140	829.000000
1.990638	3.977604	4.000000	1025.142110	0.349909	830.000000
2.167576	3.972979	4.000000	973.307851	0.326662	831.000000
2.343285	3.981210	4.000000	965.500420	0.310666	832.000000
2.584342	3.975839	4.000000	916.365276	0.286533	833.000000
2.771225	3.975912	4.000000	865.453735	0.263333	834.000000
2.991223	3.969867	4.000000	786.379435	0.240760	835.000000
3.137593	3.972232	4.000000	731.917969	0.210662	836.000000
3.389522	3.976906	4.000000	669.271220	0.191292	837.000000
3.569918	3.974294	4.000000	574.851583	0.151666	838.000000
3.752169	3.968775	4.000000	519.591329	0.134037	839.000000
