V0	Vf	V_sent	D	dt	triple_id	sample_id
6.123304	5.396472	5.400000	879.709963	0.142486	977.000000	0.000000
6.321980	5.410814	5.400000	912.368899	0.158370	978.000000	0.000000
6.500337	5.408835	5.400000	1016.688965	0.161232	979.000000	0.000000
6.787965	5.405640	5.400000	1138.162113	0.171923	980.000000	0.000000
6.964462	5.433237	5.400000	1064.101083	0.156062	981.000000	0.000000
-0.000525	5.582163	5.600000	2294.337442	0.766811	982.000000	0.000000
0.192969	5.560018	5.600000	2258.186512	0.761615	983.000000	0.000000
0.392590	5.578752	5.600000	2307.461778	0.758091	984.000000	0.000000
0.588807	5.560581	5.600000	2280.727904	0.717777	985.000000	0.000000
0.791938	5.554230	5.600000	2269.382945	0.690270	986.000000	0.000000
0.923928	5.577861	5.600000	2323.184607	0.688921	987.000000	0.000000
1.192491	5.584527	5.600000	2326.625352	0.684810	988.000000	0.000000
1.339631	5.573628	5.600000	2287.725435	0.661714	989.000000	0.000000
1.592352	5.573213	5.600000	2283.201968	0.632476	990.000000	0.000000
1.785570	5.591024	5.600000	2327.477403	0.619922	991.000000	0.000000
1.991992	5.584510	5.600000	2280.068056	0.589785	992.000000	0.000000
2.157034	5.577146	5.600000	2202.198796	0.566177	993.000000	0.000000
2.368564	5.571062	5.600000	2139.555582	0.544003	994.000000	0.000000
2.591071	5.563483	5.600000	2067.806585	0.518388	995.000000	0.000000
2.792351	5.556239	5.600000	1992.134828	0.494358	996.000000	0.000000
2.974882	5.550857	5.600000	2004.949591	0.476922	997.000000	0.000000
3.192092	5.577555	5.600000	1948.929850	0.456284	998.000000	0.000000
3.391088	5.578905	5.600000	1915.287789	0.430118	999.000000	0.000000
3.587998	5.586766	5.600000	1838.367683	0.402046	1000.000000	0.000000
3.792005	5.572601	5.600000	1726.709600	0.372086	1001.000000	0.000000
3.992798	5.585163	5.600000	1690.579348	0.374351	1002.000000	0.000000
4.106571	5.574774	5.600000	1575.293214	0.330456	1003.000000	0.000000
4.392289	5.589888	5.600000	3342.784068	0.341983	1004.000000	0.000000
4.592877	5.588458	5.600000	1353.814583	0.265996	1005.000000	0.000000
4.790669	5.585223	5.600000	1300.193243	0.244915	1006.000000	0.000000
4.992593	5.559302	5.600000	1016.945440	0.188077	1007.000000	0.000000
5.166555	5.569570	5.600000	879.204227	0.172673	1008.000000	0.000000
5.390065	5.581860	5.600000	817.846689	0.125991	1009.000000	0.000000
5.793710	5.601505	5.600000	687.754639	0.115882	1010.000000	0.000000
5.927711	5.608472	5.600000	707.715821	0.116255	1011.000000	0.000000
6.102048	5.618533	5.600000	813.458504	0.142819	1012.000000	0.000000
6.309188	5.603703	5.600000	820.705079	0.141441	1013.000000	0.000000
6.535607	5.610252	5.600000	937.210209	0.156081	1014.000000	0.000000
6.701557	5.607938	5.600000	1051.601571	0.143556	1015.000000	0.000000
6.992816	5.639727	5.600000	979.059085	0.160000	1016.000000	0.000000
-0.006128	5.775271	5.800000	2497.534279	0.834192	1017.000000	0.000000
0.189954	5.750365	5.800000	2464.242979	0.791409	1018.000000	0.000000
0.343950	5.756041	5.800000	2482.347302	0.778317	1019.000000	0.000000
0.582518	5.791878	5.800000	2626.706199	0.781590	1020.000000	0.000000
0.710963	5.760623	5.800000	2503.195195	0.748736	1021.000000	0.000000
0.991331	5.780579	5.800000	2554.363169	0.738566	1022.000000	0.000000
1.192716	5.751163	5.800000	3022.068057	0.699956	1023.000000	0.000000
1.391834	5.766004	5.800000	2503.081687	0.685255	1024.000000	0.000000
1.592707	5.763707	5.800000	2497.662379	0.677507	1025.000000	0.000000
1.792825	5.792725	5.800000	2621.978344	0.671229	1026.000000	0.000000
1.985183	5.767796	5.800000	2428.384068	0.620174	1027.000000	0.000000
2.131486	5.790633	5.800000	2515.257484	0.612018	1028.000000	0.000000
2.352227	5.774724	5.800000	2380.359957	0.590012	1029.000000	0.000000
2.592805	5.780383	5.800000	2331.130070	0.559276	1030.000000	0.000000
2.725293	5.784790	5.800000	2311.957829	0.547269	1031.000000	0.000000
2.933840	5.790935	5.800000	2348.397530	0.527578	1032.000000	0.000000
3.193154	5.769965	5.800000	3570.731543	0.486122	1033.000000	0.000000
3.336215	5.755181	5.800000	2086.946961	0.461957	1034.000000	0.000000
3.508791	5.757538	5.800000	2053.690036	0.427721	1035.000000	0.000000
3.793296	5.763997	5.800000	1959.913212	0.413323	1036.000000	0.000000
3.991635	5.780629	5.800000	1935.790061	0.398913	1037.000000	0.000000
4.193106	5.789887	5.800000	1847.583402	0.374555	1038.000000	0.000000
4.374224	5.792743	5.800000	1744.922872	0.348546	1039.000000	0.000000
4.593110	5.777594	5.800000	1596.812155	0.302687	1040.000000	0.000000
4.790488	5.769912	5.800000	1399.188601	0.264705	1041.000000	0.000000
4.964394	5.763241	5.800000	1270.841923	0.228496	1042.000000	0.000000
5.192619	5.774404	5.800000	1132.145513	0.215113	1043.000000	0.000000
5.392747	5.783937	5.800000	911.997071	0.172201	1044.000000	0.000000
5.589081	5.752495	5.800000	760.543458	0.114988	1045.000000	0.000000
5.950326	5.809900	5.800000	625.617188	0.100020	1046.000000	0.000000
6.190608	5.821776	5.800000	821.213872	0.117236	1047.000000	0.000000
6.361888	5.805410	5.800000	934.727542	0.130727	1048.000000	0.000000
6.501521	5.796187	5.800000	1044.015146	0.141787	1049.000000	0.000000
6.725663	5.809514	5.800000	970.653326	0.169191	1050.000000	0.000000
6.993845	5.811458	5.800000	1080.088876	0.157992	1051.000000	0.000000
0.000009	5.991216	6.000000	2826.873037	0.866658	1052.000000	0.000000
0.124967	5.984961	6.000000	2786.587053	0.839985	1053.000000	0.000000
0.390235	5.970979	6.000000	2755.501818	0.831280	1054.000000	0.000000
0.592553	5.965344	6.000000	2749.840125	0.800832	1055.000000	0.000000
0.792643	5.959631	6.000000	2739.320993	0.787575	1056.000000	0.000000
0.990148	5.987248	6.000000	2816.682331	0.773157	1057.000000	0.000000
1.101614	5.986299	6.000000	2812.269163	0.748797	1058.000000	0.000000
1.388932	5.964919	6.000000	2730.791890	0.721974	1059.000000	0.000000
1.592764	5.976308	6.000000	2750.073782	0.716891	1060.000000	0.000000
1.763858	5.976520	6.000000	2745.479246	0.691246	1061.000000	0.000000
1.938223	5.990089	6.000000	2763.057592	0.684674	1062.000000	0.000000
2.192388	5.970605	6.000000	2680.193642	0.655982	1063.000000	0.000000
2.392621	5.988541	6.000000	2705.686715	0.643683	1064.000000	0.000000
2.583131	5.979417	6.000000	2622.872756	0.619485	1065.000000	0.000000
2.792652	5.963095	6.000000	2535.925487	0.570063	1066.000000	0.000000
2.993076	5.981935	6.000000	2530.473881	0.561295	1067.000000	0.000000
3.192151	5.970335	6.000000	2438.480422	0.532230	1068.000000	0.000000
3.373776	5.980935	6.000000	2422.365851	0.517143	1069.000000	0.000000
3.538052	5.957979	6.000000	2255.340781	0.473398	1070.000000	0.000000
3.790711	5.962824	6.000000	2220.865907	0.468341	1071.000000	0.000000
3.947645	5.990534	6.000000	2157.465334	0.899997	1072.000000	0.000000
4.171473	5.966066	6.000000	2016.401869	0.398674	1073.000000	0.000000
4.336540	5.992749	6.000000	2008.352427	0.388588	1074.000000	0.000000
4.574186	5.985707	6.000000	1871.123177	0.355719	1075.000000	0.000000
4.792085	5.980231	6.000000	1739.960327	0.315231	1076.000000	0.000000
4.962693	5.963727	6.000000	1531.589722	0.269692	1077.000000	0.000000
5.193163	5.991144	6.000000	1488.163468	0.244988	1078.000000	0.000000
5.391544	5.988926	6.000000	1184.782000	0.215539	1079.000000	0.000000
5.589299	5.990270	6.000000	1123.700929	0.171089	1080.000000	0.000000
5.793663	5.976139	6.000000	792.326667	0.129992	1081.000000	0.000000
6.160497	6.027718	6.000000	641.244874	0.100968	1082.000000	0.000000
6.393522	6.032191	6.000000	2662.316438	0.260770	1083.000000	0.000000
6.587326	6.016641	6.000000	868.870118	0.116785	1084.000000	0.000000
6.772621	6.011466	6.000000	880.322266	0.128819	1085.000000	0.000000
6.993422	5.995760	6.000000	1087.356940	0.155767	1086.000000	0.000000
-0.000015	6.171334	6.200000	2987.125099	0.905784	1087.000000	0.000000
0.192859	6.187554	6.200000	3063.783454	0.878251	1088.000000	0.000000
0.342157	6.178052	6.200000	3027.361754	0.872208	1089.000000	0.000000
0.592318	6.187935	6.200000	3338.213462	0.845546	1090.000000	0.000000
0.792667	6.190309	6.200000	3283.667669	0.829102	1091.000000	0.000000
0.985518	6.192674	6.200000	3632.618616	0.831076	1092.000000	0.000000
1.190754	6.160199	6.200000	2996.260596	0.784927	1093.000000	0.000000
1.391639	6.171853	6.200000	3005.472539	0.758293	1094.000000	0.000000
1.584736	6.180930	6.200000	3018.161468	0.759702	1095.000000	0.000000
1.764225	6.181518	6.200000	3022.711168	0.743247	1096.000000	0.000000
1.906504	6.160257	6.200000	2916.025393	0.701904	1097.000000	0.000000
2.191891	6.192768	6.200000	3033.575295	0.718503	1098.000000	0.000000
2.391449	6.179667	6.200000	2909.760094	0.661664	1099.000000	0.000000
2.591160	6.162566	6.200000	2820.867854	0.629397	1100.000000	0.000000
2.749212	6.155980	6.200000	2789.413730	0.618888	1101.000000	0.000000
2.991932	6.152255	6.200000	2675.630811	0.598702	1102.000000	0.000000
3.192143	6.189414	6.200000	2749.814637	0.586290	1103.000000	0.000000
3.389035	6.176835	6.200000	2684.053348	0.545875	1104.000000	0.000000
3.584342	6.167497	6.200000	2589.603396	0.528642	1105.000000	0.000000
3.793002	6.192340	6.200000	2605.301761	0.518421	1106.000000	0.000000
3.992531	6.184974	6.200000	2474.266604	0.473616	1107.000000	0.000000
4.172565	6.172650	6.200000	2354.916515	0.443938	1108.000000	0.000000
4.304511	6.157768	6.200000	2172.528811	0.405622	1109.000000	0.000000
4.559576	6.159190	6.200000	2055.081068	0.374894	1110.000000	0.000000
4.790352	6.175631	6.200000	1938.739024	0.355768	1111.000000	0.000000
4.989607	6.190613	6.200000	1824.720828	0.325764	1112.000000	0.000000
5.102917	6.192098	6.200000	1694.213925	0.303290	1113.000000	0.000000
5.389927	6.156036	6.200000	1446.777100	0.228683	1114.000000	0.000000
5.524800	6.174852	6.200000	1303.382819	0.204358	1115.000000	0.000000
5.791855	6.180672	6.200000	1063.847413	0.174083	1116.000000	0.000000
5.950730	6.182632	6.200000	817.617927	0.143370	1117.000000	0.000000
6.391496	6.209584	6.200000	764.122808	0.129205	1118.000000	0.000000
6.593230	6.197431	6.200000	968.933840	0.127995	1119.000000	0.000000
6.746372	6.204575	6.200000	794.832840	0.128759	1120.000000	0.000000
6.917929	6.228978	6.200000	1019.378911	0.143558	1121.000000	0.000000
-0.002327	6.391142	6.400000	3371.805393	0.950609	1122.000000	0.000000
0.152631	6.360085	6.400000	3255.495321	0.918020	1123.000000	0.000000
0.393079	6.378605	6.400000	3318.686853	0.909612	1124.000000	0.000000
0.592722	6.372026	6.400000	3376.205851	1.234154	1125.000000	0.000000
0.792672	6.354875	6.400000	3270.958223	0.873328	1126.000000	0.000000
0.972664	6.366315	6.400000	3288.623526	0.837147	1127.000000	0.000000
1.188533	6.362799	6.400000	3276.459990	0.833599	1128.000000	0.000000
1.361335	6.361004	6.400000	3265.800715	0.820322	1129.000000	0.000000
1.592766	6.372596	6.400000	3284.744716	0.787663	1130.000000	0.000000
1.792401	6.361008	6.400000	3237.777324	0.792046	1131.000000	0.000000
1.991880	6.363340	6.400000	3201.272621	0.743986	1132.000000	0.000000
2.192322	6.365918	6.400000	3185.976822	0.747424	1133.000000	0.000000
2.368295	6.380040	6.400000	3230.311783	0.729457	1134.000000	0.000000
2.592906	6.393651	6.400000	4562.289188	0.717574	1135.000000	0.000000
2.791548	6.390833	6.400000	3194.677152	0.673783	1136.000000	0.000000
2.991805	6.354619	6.400000	2961.010377	0.629544	1137.000000	0.000000
3.192221	6.350945	6.400000	2923.370240	0.614015	1138.000000	0.000000
3.384743	6.389938	6.400000	3003.374941	0.604316	1139.000000	0.000000
3.593161	6.369379	6.400000	2820.112551	0.568964	1140.000000	0.000000
3.787333	6.359295	6.400000	2714.441172	0.514654	1141.000000	0.000000
3.984495	6.389503	6.400000	2715.271732	0.518916	1142.000000	0.000000
4.191754	6.391265	6.400000	2552.520401	0.484016	1143.000000	0.000000
4.352672	6.373809	6.400000	2400.909932	0.462014	1144.000000	0.000000
4.588821	6.392554	6.400000	2452.746096	0.443186	1145.000000	0.000000
4.790554	6.376973	6.400000	2228.723636	0.400310	1146.000000	0.000000
4.993006	6.390980	6.400000	2189.643803	0.356677	1147.000000	0.000000
5.193629	6.380754	6.400000	1885.821307	0.340658	1148.000000	0.000000
5.391790	6.358999	6.400000	1652.599384	0.285206	1149.000000	0.000000
5.523398	6.363381	6.400000	1588.144297	0.258563	1150.000000	0.000000
5.792864	6.382871	6.400000	1266.336920	0.227880	1151.000000	0.000000
5.992585	6.361681	6.400000	3621.807891	0.430902	1152.000000	0.000000
6.183439	6.379463	6.400000	939.692147	0.132861	1153.000000	0.000000
6.593470	6.409397	6.400000	688.549566	0.118002	1154.000000	0.000000
6.792508	6.397250	6.400000	901.186550	0.127537	1155.000000	0.000000
6.991603	6.404455	6.400000	918.462403	0.130434	1156.000000	0.000000
0.000343	6.566714	6.600000	3633.911105	1.002498	1157.000000	0.000000
0.194261	6.556115	6.600000	3551.979768	0.970230	1158.000000	0.000000
0.392901	6.562787	6.600000	3576.572772	0.932912	1159.000000	0.000000
0.591966	6.557140	6.600000	3575.506217	0.917129	1160.000000	0.000000
0.791258	6.575968	6.600000	3624.856444	0.924631	1161.000000	0.000000
0.912896	6.556366	6.600000	3795.115275	1.299997	1162.000000	0.000000
1.189952	6.581203	6.600000	3735.562016	0.901892	1163.000000	0.000000
1.391826	6.554806	6.600000	3558.362978	0.864733	1164.000000	0.000000
1.592383	6.568570	6.600000	3591.258919	0.849550	1165.000000	0.000000
1.710347	6.580005	6.600000	3605.361745	0.831255	1166.000000	0.000000
1.991886	6.558040	6.600000	3525.151400	0.805774	1167.000000	0.000000
2.169917	6.560596	6.600000	3481.395637	0.778786	1168.000000	0.000000
2.392283	6.585178	6.600000	3545.244157	0.764630	1169.000000	0.000000
2.591250	6.592352	6.600000	3578.291834	0.756871	1170.000000	0.000000
2.793015	6.566835	6.600000	4268.748703	0.705465	1171.000000	0.000000
2.991992	6.591461	6.600000	3474.741846	0.693472	1172.000000	0.000000
3.193040	6.573914	6.600000	3297.479744	0.663098	1173.000000	0.000000
3.393011	6.574067	6.600000	3219.510804	0.647318	1174.000000	0.000000
3.593240	6.575510	6.600000	3184.503179	0.618223	1175.000000	0.000000
3.791789	6.553058	6.600000	3005.616031	0.585463	1176.000000	0.000000
3.991597	6.560990	6.600000	2977.784333	0.576072	1177.000000	0.000000
4.193349	6.557208	6.600000	2863.862200	0.530303	1178.000000	0.000000
4.339370	6.567995	6.600000	2762.544200	0.504981	1179.000000	0.000000
4.588457	6.556425	6.600000	2565.991473	0.476081	1180.000000	0.000000
4.732556	6.572697	6.600000	2591.078494	0.447561	1181.000000	0.000000
4.993549	6.592077	6.600000	2574.412969	0.430956	1182.000000	0.000000
5.192751	6.551187	6.600000	2247.806907	0.386498	1183.000000	0.000000
5.331696	6.585695	6.600000	3909.755865	0.501701	1184.000000	0.000000
5.584616	6.559347	6.600000	1794.709474	0.301242	1185.000000	0.000000
5.779079	6.555632	6.600000	1554.152315	0.260911	1186.000000	0.000000
5.993300	6.557757	6.600000	1305.463623	0.234667	1187.000000	0.000000
6.123014	6.591532	6.600000	1239.759776	0.198448	1188.000000	0.000000
6.389151	6.564567	6.600000	963.947754	0.127892	1189.000000	0.000000
6.706446	6.601999	6.600000	803.662842	0.129001	1190.000000	0.000000
6.991615	6.645891	6.600000	829.050791	0.112998	1191.000000	0.000000
-0.002850	6.755306	6.800000	3932.501801	1.440408	1192.000000	0.000000
0.192823	6.792375	6.800000	4076.949316	1.031972	1193.000000	0.000000
0.312561	6.783408	6.800000	3984.610972	1.019614	1194.000000	0.000000
0.592783	6.757058	6.800000	3912.895480	0.994122	1195.000000	0.000000
0.791045	6.766446	6.800000	3942.097124	0.971855	1196.000000	0.000000
0.987624	6.761698	6.800000	3919.815383	0.953146	1197.000000	0.000000
1.192619	6.781705	6.800000	3988.076843	0.946082	1198.000000	0.000000
1.390838	6.767129	6.800000	4052.556469	1.147159	1199.000000	0.000000
1.582892	6.768701	6.800000	4019.530259	0.903316	1200.000000	0.000000
1.710021	6.769714	6.800000	3925.801662	0.883752	1201.000000	0.000000
1.908709	6.759072	6.800000	3925.230657	0.861347	1202.000000	0.000000
2.192374	6.774621	6.800000	3865.567113	0.845502	1203.000000	0.000000
2.392246	6.766755	6.800000	3798.127109	0.803396	1204.000000	0.000000
2.592136	6.771915	6.800000	3782.534195	0.790200	1205.000000	0.000000
2.792906	6.768500	6.800000	3713.922674	0.775849	1206.000000	0.000000
2.991900	6.764846	6.800000	3635.459235	0.745634	1207.000000	0.000000
3.193105	6.783050	6.800000	3686.434409	0.732630	1208.000000	0.000000
3.393186	6.775256	6.800000	3540.658700	0.695870	1209.000000	0.000000
3.592627	6.779826	6.800000	3518.856395	0.669631	1210.000000	0.000000
3.792309	6.782391	6.800000	3477.469504	0.653468	1211.000000	0.000000
3.993092	6.768621	6.800000	3302.182748	0.617823	1212.000000	0.000000
4.185638	6.764005	6.800000	3119.523683	0.589366	1213.000000	0.000000
4.348993	6.774629	6.800000	3151.768068	0.554598	1214.000000	0.000000
4.593013	6.784156	6.800000	3043.829357	0.532375	1215.000000	0.000000
4.793497	6.754305	6.800000	2821.250142	0.500072	1216.000000	0.000000
4.935217	6.782753	6.800000	2712.629062	0.463826	1217.000000	0.000000
5.193015	6.792347	6.800000	2671.180201	0.444745	1218.000000	0.000000
5.393617	6.772810	6.800000	2399.980726	0.388387	1219.000000	0.000000
5.590470	6.785016	6.800000	2288.863284	0.361358	1220.000000	0.000000
5.793464	6.775647	6.800000	2046.768088	0.314002	1221.000000	0.000000
5.992485	6.789178	6.800000	1802.861594	0.285661	1222.000000	0.000000
6.192979	6.790719	6.800000	1732.032739	0.248283	1223.000000	0.000000
6.393043	6.780329	6.800000	1175.503179	0.186251	1224.000000	0.000000
6.593433	6.766625	6.800000	898.909675	0.129995	1225.000000	0.000000
6.927140	6.816636	6.800000	743.215332	0.115675	1226.000000	0.000000
0.000743	6.979632	7.000000	4309.318810	1.094916	1227.000000	0.000000
0.193184	6.979732	7.000000	4327.101370	1.075125	1228.000000	0.000000
0.391248	6.982914	7.000000	4352.417567	1.065802	1229.000000	0.000000
0.559198	6.986507	7.000000	4384.170908	1.056627	1230.000000	0.000000
0.790258	6.989178	7.000000	4406.453467	1.038417	1231.000000	0.000000
0.992642	6.961828	7.000000	4835.824532	1.038910	1232.000000	0.000000
1.190719	6.959085	7.000000	4288.454484	0.999739	1233.000000	0.000000
1.387351	6.956188	7.000000	4251.931784	0.966397	1234.000000	0.000000
1.590290	6.955850	7.000000	4258.304611	0.946197	1235.000000	0.000000
1.792162	6.986014	7.000000	4332.456711	0.937434	1236.000000	0.000000
1.992805	6.992152	7.000000	4398.171000	0.915934	1237.000000	0.000000
2.192701	6.986254	7.000000	5265.971972	0.960312	1238.000000	0.000000
2.384504	6.977895	7.000000	4241.682896	0.872972	1239.000000	0.000000
2.587414	6.971519	7.000000	4127.270255	0.836985	1240.000000	0.000000
2.792106	6.967401	7.000000	4054.703676	0.833591	1241.000000	0.000000
2.965154	6.974061	7.000000	4086.058008	0.814367	1242.000000	0.000000
3.191628	6.972919	7.000000	3959.184653	0.777298	1243.000000	0.000000
3.393087	6.982101	7.000000	3942.856029	0.762724	1244.000000	0.000000
3.591548	6.964889	7.000000	3827.539315	0.732954	1245.000000	0.000000
3.791392	6.985502	7.000000	3818.111795	0.709411	1246.000000	0.000000
3.992120	6.950856	7.000000	3700.053231	0.672866	1247.000000	0.000000
4.193411	6.969982	7.000000	3587.896613	0.644975	1248.000000	0.000000
4.391714	6.969289	7.000000	3478.707764	0.612501	1249.000000	0.000000
4.591838	6.956570	7.000000	3272.399051	0.564100	1250.000000	0.000000
4.712891	6.972979	7.000000	3233.272222	0.554250	1251.000000	0.000000
4.956514	6.983596	7.000000	3214.708866	0.534945	1252.000000	0.000000
5.192324	6.966425	7.000000	2889.666280	0.476710	1253.000000	0.000000
5.393095	6.989464	7.000000	2930.851582	0.453886	1254.000000	0.000000
5.537393	6.960047	7.000000	2595.036638	0.416286	1255.000000	0.000000
5.790961	6.956735	7.000000	2269.529059	0.375098	1256.000000	0.000000
5.992574	6.969749	7.000000	2117.239996	0.333023	1257.000000	0.000000
6.191907	6.965359	7.000000	1855.982466	0.761370	1258.000000	0.000000
6.354176	6.964811	7.000000	1684.261481	0.256592	1259.000000	0.000000
6.592471	6.984497	7.000000	1418.829348	0.201242	1260.000000	0.000000
6.790969	6.957832	7.000000	919.449708	0.144997	1261.000000	0.000000
-0.000067	-0.185001	-0.200000	7.951754	0.128549	0.000000	1.000000
-0.187977	-0.009250	0.000000	16.705677	0.118580	1.000000	1.000000
0.191589	0.010114	0.000000	18.703078	0.113436	2.000000	1.000000
0.391608	0.033076	0.000000	38.022314	0.116894	3.000000	1.000000
0.592600	0.008715	0.000000	67.085442	0.142552	4.000000	1.000000
0.792669	0.014010	0.000000	424.344202	0.436826	5.000000	1.000000
0.990901	0.000010	0.000000	188.251946	0.184953	6.000000	1.000000
1.160932	0.036190	0.000000	652.293196	0.373532	7.000000	1.000000
1.391420	0.007036	0.000000	182.507325	0.199701	8.000000	1.000000
1.592035	0.003011	0.000000	217.256379	0.218197	9.000000	1.000000
1.790328	0.012769	0.000000	272.087617	0.228202	10.000000	1.000000
1.922029	0.005463	0.000000	296.729477	0.245877	11.000000	1.000000
2.192546	0.020023	0.000000	294.099824	0.230898	12.000000	1.000000
2.331772	0.008900	0.000000	403.940095	0.257113	13.000000	1.000000
2.527633	0.010693	0.000000	427.259827	0.255149	14.000000	1.000000
2.760356	0.001248	0.000000	501.196901	0.283839	15.000000	1.000000
2.963169	0.009247	0.000000	508.297669	0.299413	16.000000	1.000000
3.182155	0.009851	0.000000	573.173218	0.755206	17.000000	1.000000
3.393136	0.025343	0.000000	761.150818	0.300329	18.000000	1.000000
3.592800	0.000374	0.000000	659.883426	0.326389	19.000000	1.000000
3.790749	0.018824	0.000000	732.135864	0.319580	20.000000	1.000000
3.992710	0.048258	0.000000	790.182547	0.328898	21.000000	1.000000
4.191999	0.000394	0.000000	825.765625	0.346658	22.000000	1.000000
4.391733	0.040209	0.000000	928.781250	0.346463	23.000000	1.000000
4.593079	0.036043	0.000000	878.090210	0.371631	24.000000	1.000000
4.792796	0.005069	0.000000	985.523073	0.389500	25.000000	1.000000
4.952534	0.004713	0.000000	996.081185	0.387603	26.000000	1.000000
5.193332	0.035954	0.000000	1160.491951	0.416463	27.000000	1.000000
5.392339	0.000049	0.000000	1203.348391	0.401151	28.000000	1.000000
5.592056	0.021232	0.000000	1240.301271	0.401537	29.000000	1.000000
5.791574	0.000292	0.000000	3769.234132	0.616705	30.000000	1.000000
5.991916	0.036367	0.000000	1374.437988	0.411839	31.000000	1.000000
6.189824	0.004575	0.000000	1507.536397	0.448035	32.000000	1.000000
6.392950	0.049579	0.000000	1518.281541	0.445547	33.000000	1.000000
6.592781	0.043181	0.000000	1625.173114	0.446632	34.000000	1.000000
6.791615	0.033323	0.000000	1529.151900	0.438686	35.000000	1.000000
6.994009	0.016748	0.000000	1740.469277	0.473645	36.000000	1.000000
-0.004761	0.178258	0.200000	4.718880	0.114070	37.000000	1.000000
0.392294	0.194375	0.200000	41.870510	0.127467	38.000000	1.000000
0.511158	0.202414	0.200000	61.491772	0.129169	39.000000	1.000000
0.786096	0.221761	0.200000	94.161316	0.146546	40.000000	1.000000
0.991731	0.201117	0.200000	128.690430	0.160564	41.000000	1.000000
1.192002	0.205291	0.200000	146.067353	0.158000	42.000000	1.000000
1.390041	0.208103	0.200000	173.449234	0.175574	43.000000	1.000000
1.580480	0.229734	0.200000	221.575867	0.189564	44.000000	1.000000
1.792196	0.195539	0.200000	252.251526	0.215769	45.000000	1.000000
1.992226	0.247175	0.200000	258.028626	0.204007	46.000000	1.000000
2.189616	0.200552	0.200000	341.301331	0.228406	47.000000	1.000000
2.391565	0.202370	0.200000	1419.172314	0.500573	48.000000	1.000000
2.521296	0.203045	0.200000	455.698579	0.248865	49.000000	1.000000
2.791841	0.194145	0.200000	439.160830	0.270537	50.000000	1.000000
2.986496	0.240794	0.200000	523.311039	0.273291	51.000000	1.000000
3.187182	0.207983	0.200000	558.703067	0.272335	52.000000	1.000000
3.390074	0.207224	0.200000	577.418152	0.288949	53.000000	1.000000
3.543988	0.225391	0.200000	609.839175	0.299668	54.000000	1.000000
3.765064	0.224321	0.200000	676.552066	0.321551	55.000000	1.000000
3.992143	0.207317	0.200000	735.498170	0.332521	56.000000	1.000000
4.192439	0.202970	0.200000	813.705205	0.354072	57.000000	1.000000
4.379661	0.200455	0.200000	870.256596	0.348886	58.000000	1.000000
4.530629	0.195991	0.200000	928.427613	0.371801	59.000000	1.000000
4.788326	0.199151	0.200000	1035.828614	0.364990	60.000000	1.000000
4.993503	0.240226	0.200000	1047.322754	0.363282	61.000000	1.000000
5.191126	0.238279	0.200000	1057.587412	0.375092	62.000000	1.000000
5.391009	0.194994	0.200000	1207.802985	0.398304	63.000000	1.000000
5.592944	0.227129	0.200000	1329.207528	0.401568	64.000000	1.000000
5.787262	0.208031	0.200000	1312.013683	0.399209	65.000000	1.000000
5.993724	0.206516	0.200000	1322.456056	0.418555	66.000000	1.000000
6.168211	0.198205	0.200000	1484.996854	0.432106	67.000000	1.000000
6.392712	0.219829	0.200000	3507.565922	0.587661	68.000000	1.000000
6.593425	0.210034	0.200000	1658.922649	0.441320	69.000000	1.000000
6.793945	0.201876	0.200000	4933.658705	0.744081	70.000000	1.000000
6.993139	0.245038	0.200000	1774.524429	0.461591	71.000000	1.000000
0.000006	0.386195	0.400000	23.305940	0.156271	72.000000	1.000000
0.192283	0.353948	0.400000	26.829328	0.128075	73.000000	1.000000
0.587236	0.394220	0.400000	76.240463	0.126889	74.000000	1.000000
0.791639	0.430161	0.400000	86.053528	0.129344	75.000000	1.000000
0.992639	0.439376	0.400000	121.019799	0.142952	76.000000	1.000000
1.190676	0.408024	0.400000	152.574707	0.159274	77.000000	1.000000
1.390209	0.412829	0.400000	195.349060	0.173136	78.000000	1.000000
1.592154	0.419534	0.400000	214.604264	0.174060	79.000000	1.000000
1.792241	0.396416	0.400000	281.693039	0.199193	80.000000	1.000000
1.981952	0.412069	0.400000	301.778443	0.201126	81.000000	1.000000
2.192566	0.404130	0.400000	342.950594	0.214170	82.000000	1.000000
2.392417	0.421196	0.400000	336.113953	0.228162	83.000000	1.000000
2.592418	0.400636	0.400000	407.107149	0.228930	84.000000	1.000000
2.790920	0.426757	0.400000	488.629704	0.243327	85.000000	1.000000
2.993006	0.401775	0.400000	528.744690	0.269610	86.000000	1.000000
3.191205	0.393686	0.400000	552.140320	0.270608	87.000000	1.000000
3.392783	0.413459	0.400000	627.359986	0.759194	88.000000	1.000000
3.591149	0.406600	0.400000	1191.129706	0.363894	89.000000	1.000000
3.792440	0.434490	0.400000	679.452031	0.275618	90.000000	1.000000
3.992788	0.403938	0.400000	776.556519	0.303486	91.000000	1.000000
4.164449	0.434045	0.400000	831.279053	0.303919	92.000000	1.000000
4.393030	0.403047	0.400000	871.429325	0.328533	93.000000	1.000000
4.592621	0.402872	0.400000	884.611452	0.327714	94.000000	1.000000
4.760824	0.406631	0.400000	1060.545778	0.356960	95.000000	1.000000
4.959887	0.406095	0.400000	1066.835208	0.358289	96.000000	1.000000
5.189440	0.398687	0.400000	1136.672245	0.361314	97.000000	1.000000
