V0		Vf		V_sent		D		dt		triple_id
0.000042	0.007886	0.000000	6.070952	0.055997	0.000000
0.023274	0.020235	0.000000	8.817027	0.065447	1.000000
0.002682	0.018730	0.000000	7.175422	0.039586	2.000000
0.031387	0.016855	0.000000	14.355610	0.060755	3.000000
0.024939	0.004350	0.000000	23.613220	0.042564	4.000000
0.021836	0.007120	0.000000	193.129104	0.149747	5.000000
0.002504	0.009336	0.000000	65.881098	0.065954	6.000000
0.017875	0.016910	0.000000	285.979750	0.107865	7.000000
0.052466	0.003544	0.000000	48.962824	0.062239	8.000000
0.025296	0.001733	0.000000	64.186927	0.055875	9.000000
0.028227	0.006407	0.000000	64.402326	0.046157	10.000000
0.034183	0.003155	0.000000	32.845460	0.047718	11.000000
0.035664	0.011122	0.000000	93.778556	0.059781	12.000000
0.030295	0.013390	0.000000	76.431405	0.054463	13.000000
0.037500	0.008761	0.000000	88.789928	0.056353	14.000000
0.029428	0.026520	0.000000	94.709423	0.054438	15.000000
0.016017	0.020295	0.000000	94.300056	0.037744	16.000000
0.024637	0.004865	0.000000	110.048009	0.246081	17.000000
0.002869	0.009279	0.000000	135.761534	0.037572	18.000000
0.034577	0.014515	0.000000	143.319462	0.039260	19.000000
0.021773	0.009143	0.000000	135.306229	0.062816	20.000000
0.009174	0.027127	0.000000	159.428180	0.056393	21.000000
0.045963	0.007465	0.000000	148.342300	0.053819	22.000000
0.020302	0.013855	0.000000	164.753427	0.052926	23.000000
0.001412	0.016018	0.000000	196.860151	0.035866	24.000000
0.044084	0.024091	0.000000	165.943998	0.038670	25.000000
0.021646	0.002357	0.000000	191.865419	0.049515	26.000000
0.050302	0.021904	0.000000	183.224617	0.044955	27.000000
0.032403	0.021716	0.000000	275.335373	0.047613	28.000000
0.022112	0.009491	0.000000	185.518151	0.047658	29.000000
0.049682	0.000160	0.000000	1372.527745	0.103399	30.000000
0.021290	0.007312	0.000000	233.155830	0.047922	31.000000
0.008515	0.010238	0.000000	232.128754	0.053501	32.000000
0.034952	0.017061	0.000000	202.027907	0.049443	33.000000
0.028882	0.020576	0.000000	40.214668	0.053151	34.000000
0.043400	0.016633	0.000000	294.680547	0.062000	35.000000
0.042023	0.006423	0.000000	240.079826	0.049124	36.000000
0.002480	0.006734	0.000000	7.416786	0.059531	37.000000
0.043471	0.020652	0.000000	18.846423	0.039255	38.000000
0.042973	0.003082	0.000000	34.028010	0.052600	39.000000
0.048122	0.014777	0.000000	37.715721	0.054589	40.000000
0.000367	0.024644	0.000000	42.187200	0.051417	41.000000
0.032817	0.009222	0.000000	60.535564	0.058864	42.000000
0.000778	0.005112	0.000000	27.496915	0.048286	43.000000
0.026566	0.016721	0.000000	60.391917	0.044392	44.000000
0.003940	0.031806	0.000000	64.929223	0.027914	45.000000
0.004061	0.016203	0.000000	96.461216	0.058773	46.000000
0.001297	0.016411	0.000000	90.884301	0.046582	47.000000
0.012840	0.004113	0.000000	567.148617	0.137036	48.000000
0.039456	0.005790	0.000000	100.136469	0.054408	49.000000
0.013545	0.003920	0.000000	140.783039	0.053991	50.000000
0.036099	0.021278	0.000000	116.683802	0.056833	51.000000
0.046495	0.021647	0.000000	136.821593	0.065868	52.000000
0.004868	0.022215	0.000000	141.506774	0.059453	53.000000
0.027861	0.010681	0.000000	104.475798	0.050041	54.000000
0.014770	0.013768	0.000000	137.059213	0.042120	55.000000
0.007585	0.006690	0.000000	163.480726	0.040010	56.000000
0.003621	0.026054	0.000000	174.083628	0.058570	57.000000
0.020948	0.003063	0.000000	66.852274	0.045393	58.000000
0.034468	0.020416	0.000000	78.862498	0.039657	59.000000
0.049861	0.017896	0.000000	157.251634	0.043427	60.000000
0.020854	0.024108	0.000000	244.591667	0.059945	61.000000
0.011154	0.022838	0.000000	244.394223	0.050803	62.000000
0.031761	0.003809	0.000000	160.436396	0.051601	63.000000
0.030227	0.007028	0.000000	168.640860	0.050992	64.000000
0.041604	0.017743	0.000000	204.080507	0.049994	65.000000
0.005044	0.016402	0.000000	142.248147	0.048823	66.000000
0.011228	0.019966	0.000000	204.737863	0.060476	67.000000
0.002873	0.017247	0.000000	1066.207548	0.088994	68.000000
0.049681	0.026770	0.000000	132.958965	0.063580	69.000000
0.034551	0.005475	0.000000	1821.335454	0.156954	70.000000
0.031212	0.026260	0.000000	270.574590	0.060123	71.000000
0.000928	0.001178	0.000000	5.699503	0.054494	72.000000
0.001632	0.018912	0.000000	20.767536	0.075177	73.000000
0.023560	0.011677	0.000000	44.801188	0.082720	74.000000
0.022628	0.018934	0.000000	58.626085	0.068399	75.000000
0.012608	0.023153	0.000000	60.891982	0.073153	76.000000
0.020780	0.026476	0.000000	105.810648	0.088850	77.000000
0.016993	0.024011	0.000000	72.063784	0.038646	78.000000
0.010176	0.011316	0.000000	74.033097	0.057169	79.000000
0.001718	0.008963	0.000000	83.115747	0.047501	80.000000
0.015282	0.020337	0.000000	87.794613	0.032594	81.000000
0.036688	0.003655	0.000000	83.835779	0.054704	82.000000
0.024306	0.011915	0.000000	99.705994	0.042750	83.000000
0.026453	0.022275	0.000000	123.839597	0.054901	84.000000
0.039338	0.015754	0.000000	50.893087	0.052195	85.000000
0.002603	0.011812	0.000000	75.675496	0.047589	86.000000
0.023893	0.015386	0.000000	128.543467	0.052460	87.000000
0.017004	0.017295	0.000000	154.775456	0.263397	88.000000
0.009530	0.014297	0.000000	301.202887	0.055477	89.000000
0.002754	0.019405	0.000000	156.767654	0.065530	90.000000
0.042146	0.017549	0.000000	113.370175	0.070644	91.000000
0.017024	0.015515	0.000000	153.798481	0.051719	92.000000
0.031678	0.011808	0.000000	220.723986	0.039788	93.000000
0.001235	0.005300	0.000000	208.511413	0.071222	94.000000
0.038207	0.007390	0.000000	161.021837	0.049590	95.000000
0.025405	0.027203	0.000000	123.009398	0.066175	96.000000
0.006652	0.006231	0.000000	231.081563	0.054211	97.000000
0.016385	0.024453	0.000000	178.642425	0.059027	98.000000
0.001870	0.011436	0.000000	1352.574103	0.154221	99.000000
0.035596	0.018453	0.000000	247.545358	0.076132	100.000000
0.043180	0.024758	0.000000	267.375389	0.039452	101.000000
0.030500	0.017711	0.000000	234.222361	0.041708	102.000000
0.024584	0.020397	0.000000	291.900824	0.047866	103.000000
0.033360	0.015246	0.000000	272.955635	0.051594	104.000000
0.045668	0.014989	0.000000	325.520204	0.284365	105.000000
0.019714	0.026728	0.000000	307.244277	0.075396	106.000000
0.002960	0.006332	0.000000	24.871796	0.062704	107.000000
0.030034	0.014291	0.000000	29.656535	0.064044	108.000000
0.025076	0.007318	0.000000	38.517345	0.065828	109.000000
0.025185	0.022733	0.000000	35.543638	0.064222	110.000000
0.029127	0.011229	0.000000	63.492316	0.049415	111.000000
0.036359	0.016071	0.000000	70.356174	0.068586	112.000000
0.028127	0.012146	0.000000	64.579553	0.056957	113.000000
0.003141	0.027417	0.000000	82.485994	0.066140	114.000000
0.039012	0.003770	0.000000	79.935725	0.048133	115.000000
0.008204	0.016144	0.000000	79.269316	0.047235	116.000000
0.037001	0.024288	0.000000	56.757324	0.063463	117.000000
0.014336	0.027532	0.000000	97.291272	0.058524	118.000000
0.038009	0.012267	0.000000	130.415402	0.045841	119.000000
0.023662	0.026040	0.000000	96.205935	0.045595	120.000000
0.043461	0.022160	0.000000	161.214260	0.063682	121.000000
0.034441	0.005912	0.000000	147.209565	0.062139	122.000000
0.009585	0.027234	0.000000	153.315058	0.051501	123.000000
0.009671	0.010556	0.000000	210.464729	0.053161	124.000000
0.014871	0.022432	0.000000	622.282534	0.070798	125.000000
0.026483	0.029925	0.000000	184.963397	0.037320	126.000000
0.046485	0.025238	0.000000	153.740033	0.051392	127.000000
0.017310	0.016553	0.000000	1024.307213	0.188115	128.000000
0.014425	0.002523	0.000000	405.670973	0.041628	129.000000
0.021972	0.022710	0.000000	241.147823	0.060445	130.000000
0.001307	0.012211	0.000000	86.705786	0.042898	131.000000
0.040957	0.015056	0.000000	117.395369	0.040552	132.000000
0.032931	0.000963	0.000000	204.854856	0.040764	133.000000
0.027509	0.009125	0.000000	174.177106	0.040658	134.000000
0.023880	0.023807	0.000000	218.204133	0.057052	135.000000
0.043279	0.023781	0.000000	232.299878	0.046788	136.000000
0.035103	0.017564	0.000000	145.219238	0.037213	137.000000
0.013146	0.019743	0.000000	251.785482	0.046791	138.000000
0.013433	0.006527	0.000000	695.981981	0.053437	139.000000
0.041740	0.019909	0.000000	267.447530	0.046715	140.000000
0.012800	0.009846	0.000000	218.007971	0.047286	141.000000
0.000733	0.011055	0.000000	17.124073	0.047029	142.000000
0.043210	0.015576	0.000000	22.823535	0.056162	143.000000
0.001854	0.022915	0.000000	37.029628	0.058574	144.000000
0.022684	0.014205	0.000000	40.047176	0.047956	145.000000
0.013019	0.004004	0.000000	40.990844	0.039111	146.000000
0.032316	0.006429	0.000000	404.962620	0.186555	147.000000
0.005338	0.017634	0.000000	68.491046	0.034244	148.000000
0.036013	0.004726	0.000000	334.266610	0.102903	149.000000
