V0	Vf	V_sent	D	dt	triple_id
6.566084	0.020240	0.000000	1621.620450	0.476499	34.000000
6.748789	0.020977	0.000000	1740.731303	0.471087	35.000000
6.946719	0.009432	0.000000	1856.097519	0.493269	36.000000
-0.001907	0.185295	0.200000	10.262392	0.149895	37.000000
0.367493	0.210405	0.200000	48.747020	0.144344	38.000000
0.560698	0.199525	0.200000	77.155363	0.159792	39.000000
0.761293	0.226172	0.200000	106.823212	0.168882	40.000000
0.991729	0.229420	0.200000	137.719564	0.173226	41.000000
1.164101	0.203831	0.200000	168.650798	0.191987	42.000000
1.390760	0.213776	0.200000	187.286026	0.194752	43.000000
1.571585	0.210445	0.200000	242.925024	0.212873	44.000000
1.789739	0.212981	0.200000	275.551829	0.227238	45.000000
1.988904	0.228758	0.200000	322.782533	0.236382	46.000000
2.189177	0.212725	0.200000	361.786958	0.248856	47.000000
2.384026	0.199008	0.200000	773.067977	0.355335	48.000000
2.566843	0.203236	0.200000	475.969097	0.269156	49.000000
2.784247	0.198065	0.200000	494.907228	0.288034	50.000000
2.967627	0.217756	0.200000	556.390932	0.289265	51.000000
3.163116	0.213620	0.200000	599.630800	0.303301	52.000000
3.388656	0.212948	0.200000	646.756775	0.306044	53.000000
3.576156	0.214829	0.200000	684.871849	0.323059	54.000000
3.781817	0.219873	0.200000	744.075382	0.333087	55.000000
3.984262	0.214565	0.200000	834.657146	0.346260	56.000000
4.190477	0.213452	0.200000	897.438073	0.358327	57.000000
4.371859	0.203695	0.200000	914.889290	0.366194	58.000000
4.570313	0.216860	0.200000	944.241457	0.373023	59.000000
4.730782	0.217176	0.200000	1084.812016	0.380954	60.000000
4.981228	0.212784	0.200000	1160.897709	0.395146	61.000000
5.183826	0.212021	0.200000	1210.055876	0.404409	62.000000
5.358652	0.196480	0.200000	1282.260018	0.421107	63.000000
5.561912	0.226312	0.200000	1375.287531	0.415541	64.000000
5.765505	0.224044	0.200000	1408.151547	0.423350	65.000000
5.990610	0.215569	0.200000	1382.730642	0.438009	66.000000
6.179251	0.208288	0.200000	1545.736095	0.453710	67.000000
6.390307	0.212715	0.200000	2303.807229	0.512104	68.000000
6.563124	0.216329	0.200000	1649.837597	0.466295	69.000000
6.758836	0.199036	0.200000	2850.720715	0.576398	70.000000
6.958356	0.221240	0.200000	1908.644879	0.487677	71.000000
-0.000503	0.387522	0.400000	24.667718	0.172503	72.000000
0.191943	0.373873	0.400000	40.011935	0.163712	73.000000
0.576364	0.400839	0.400000	91.772438	0.160024	74.000000
0.778088	0.409810	0.400000	116.387881	0.168165	75.000000
0.985309	0.415446	0.400000	149.720208	0.178545	76.000000
1.166777	0.414927	0.400000	200.654226	0.202221	77.000000
1.380963	0.420147	0.400000	222.691325	0.187993	78.000000
1.586536	0.406829	0.400000	251.044205	0.205092	79.000000
1.790608	0.405619	0.400000	298.004430	0.219760	80.000000
1.964369	0.422041	0.400000	335.111975	0.219378	81.000000
2.161756	0.400780	0.400000	372.698732	0.238941	82.000000
2.366100	0.410260	0.400000	399.824983	0.247054	83.000000
2.576967	0.412880	0.400000	453.715669	0.253940	84.000000
2.765456	0.409649	0.400000	484.915498	0.273296	85.000000
2.990356	0.407349	0.400000	533.266034	0.282115	86.000000
3.178278	0.411249	0.400000	611.466494	0.286024	87.000000
3.378367	0.416482	0.400000	679.635357	0.458150	88.000000
3.586427	0.411936	0.400000	858.871564	0.338632	89.000000
3.789261	0.419528	0.400000	767.037235	0.312640	90.000000
3.968257	0.407981	0.400000	791.260254	0.335745	91.000000
